,country,beta0,beta01,startT,beta2,sigma,a,b,c,d,mu,sub,subRec,subDth
0,Brazil,2.866571404596806e-08,2.3404461917968925e-07,73.01096084234219,3.025496719829128e-08,0.011476497960260028,6.447172644230952e-05,0.04614186538478577,0.00018037769857041564,0.0033157499569084234,3.069677482447149e-05,0.9907965648104005,1.000965356631073,1.0237491391329203
1,China,1.0000053039038869e-16,1.0000069215114977e-16,109.2691309318366,0.004490642503372843,0.008333333333398365,0.024171548132970806,0.08235906104626886,1.3911417155878185e-13,1.3447058911047647e-13,2.7091734305244895e-15,0.9961090047294073,0.7261899047157478,0.1290137596112385
2,Italy,1.1777048795974103e-05,7.756474254323714e-13,14.324296377722552,5.394855942014789e-07,0.19113618876502955,0.005505521373021361,0.019552032572678978,4.647340713126723e-11,0.0021137532178074053,4.589457239391026e-11,1.0217805604539136,0.9985904699144551,0.9889043883909276
3,US,5.953004979908888e-09,4.093115201337211e-07,29.817811163147685,2.446959672775148e-10,0.024053675494194605,1.6263320326847145e-07,3.6903101754046147e-06,3.808897638206722e-05,0.007295908518400508,6.208450397784886e-05,1.0011173676620917,1.0005612250076024,1.0033665821304163
4,India,6.731641624342097e-08,1.5304324639311376e-07,83.57145065670318,2.1288459070616575e-09,0.008911559810283284,6.45237778266592e-05,0.041513074618655915,0.00021096586140632097,0.017438864362999705,1.1772570293584875e-05,0.9991814753769331,0.9997645255108345,1.1117821464065538
