,country,beta0,beta01,startT,beta2,sigma,a,b,c,d,mu,sub,subRec,subDth
0,Brazil,1.966599966925882e-15,3.255162628980937e-07,105.9770105849197,7.072224979504325e-16,0.008803115003339934,8.580507787331214e-09,0.026638478228265275,0.0009340794938979863,0.02911921736728806,3.311563483488292e-05,0.9993213385691138,0.9999396235841644,0.9975461940495118
1,China,0.009936271402022906,0.1999988035321369,68.895766743158,0.19985557750272534,0.009485333971123833,0.006545938391520691,0.031119796995401256,1.77295767463762e-09,0.19728986272529547,6.363095593892993e-11,1.4516455482236865,0.954500428546375,0.7713956957850621
2,Italy,1.4968709533031837e-16,3.431934077815527e-06,19.32132429106033,4.5569760543265287e-07,0.18918979140593079,0.005547824100021131,0.021039343532237426,2.9639159812631704e-15,0.0015575102333340509,4.556465187371996e-15,1.015726510045005,0.9978044453596642,0.9825790985831324
3,US,2.9205681767835367e-07,3.6714773563691987e-09,37.089778450660994,6.386068634985962e-10,0.032568760589262856,1.4176377805292605e-07,2.6118811301801486e-07,0.00011663639977330832,0.007323717277689906,4.952518356559942e-05,1.0008644003101337,0.9982932441532103,0.9932898661234272
4,India,6.7671574245522865e-09,1.1183596249104636e-07,40.970820181468824,1.848843227651376e-08,0.02137574746788086,0.0002934677000488659,0.04321912432836524,0.00027610402978817176,0.013777491755505585,9.996148287529595e-06,0.9997341736275894,1.0000128453579316,0.9902739200023059
