,country,beta0,beta01,startT,beta2,sigma,a,b,c,d,mu,sub,subRec,subDth
0,Brazil,7.63488052104204e-08,2.389425867415681e-07,77.47911301628213,3.237260500060229e-09,0.013123237624375922,1.1888161368153302e-05,0.0481785513857244,0.00016652193267321238,0.0028504142145399833,3.3509432500475294e-05,0.9963068454441474,1.0016685513250483,1.0074721315430193
1,China,1.0000249773840947e-12,1.0000309011262757e-12,64.69451851925079,0.0022776476179916993,0.008333333333469726,0.02416023546864495,0.08228271110583826,1.6390651776329285e-12,1.3075384509395954e-12,1.2523773076123326e-12,0.995715288154773,0.726036713764134,0.1289357189365082
2,Italy,2.8319757642497566e-05,1.2771690313311955e-12,14.322936417573773,1.4173280759809434e-06,0.03965602511802563,0.005737841238830106,0.02648457371375125,1.0457238716276748e-12,1.140514597760638e-12,1.0113177341718413e-12,0.9968175817420276,0.9792365534002456,0.929804107271269
3,US,6.595156366601113e-09,2.3666394997082126e-07,30.032650509725208,1.8288579717847425e-10,0.04544308283914358,9.350951997958968e-08,3.515507676266161e-07,0.00013699318801202676,0.007362899175734472,6.0090485010893924e-05,1.0109147223518797,0.9989152389545966,1.001411614607868
4,India,8.835714969764898e-09,1.4189816099346257e-07,64.06455716075368,2.0968297542636972e-08,0.010886071840132313,0.0004829747373020823,0.04676650291475627,0.0002295261102907171,0.010667542806089718,2.645015682287755e-06,0.9974542080575243,0.9998001901615883,1.0949596047791064
