,country,beta0,beta01,startT,beta2,sigma,a,b,c,d,mu,sub,subRec,subDth
1,China,0.19999821259102693,0.07503516262437733,61.90949238694372,0.1999917777372245,0.03176532725758554,0.00643000979834403,0.05248390119394534,8.94012564934023e-12,2.329542922849898e-12,1.7495784341871633e-12,1.0773599459619116,0.9133063051401197,0.3857994381763056
