,country,beta0,beta01,startT,beta2,sigma,a,b,c,d,mu,sub,subRec,subDth
0,Brazil,4.093272761165317e-12,3.248744745095803e-07,105.92862018259709,1.428770664309628e-11,0.008821475768393537,2.1982688563047563e-05,0.026612366084856988,0.0009384249536829443,0.029155013411867887,3.296985371402977e-05,0.9990749488530833,0.9998510158100491,0.9953591004885567
3,US,6.056885721391605e-09,6.048884166622462e-07,32.92055227787164,6.286579624274653e-11,0.01748738966778786,5.525541632304222e-07,2.1384716757791632e-08,0.0001073219454652325,0.007346386796329741,5.019418936211984e-05,1.0008389772665818,0.9992276279911173,1.00156595428814
4,India,5.5705193959267796e-09,2.989006760640578e-07,48.957773872164104,1.3440883801056737e-08,0.01488981584086273,4.916456540682518e-05,0.05926917619553477,0.00011622568810749934,0.004964283278058617,1.2788237689174946e-05,1.0026025342696576,1.0022292494957015,0.9970637465468078
