,country,beta0,beta01,startT,beta2,sigma,a,b,c,d,mu,sub,subRec,subDth
0,Brazil,3.372748062956652e-07,0.1013328446405326,271.5969478461457,6.426255711609734e-14,0.010482557094881866,4.0961073475876305e-09,0.02430850548501011,0.0005360253111095203,0.028317636816673417,4.7233596775807516e-05,0.9639829686245464,1.004568050283747,1.1119493781953516
1,China,0.19999981905934558,0.19999984138033708,85.02792421081534,0.19999999350221231,0.00833333333922482,0.00903675347053591,0.029671105245037473,1.9593096952876973e-10,0.12883610438581153,2.850775056348886e-12,1.2141725042978924,0.8893742567253415,0.5268427370794817
2,Italy,1.3477792971922436e-05,6.48891708986188e-05,41.65935870234324,3.499555215810796e-14,0.053850780352919,0.005602368364506164,0.022261878954014398,9.373648076530724e-12,0.001185655872661577,1.624079809057263e-12,1.0094782286501114,0.9959147705716788,0.9826262620842161
3,US,0.0816711954150175,1.1167842325032123e-07,278.727177222095,3.720165211782297e-14,0.015488704913790511,3.2860734427614268e-12,2.361085328535158e-12,0.0005463689496461451,0.00563353026181369,2.5497699309667356e-12,1.1498970416567207,0.9825625736857239,0.7509998084013235
4,India,1.0192849441946369e-07,0.10724996339108193,186.64650642494902,6.909638469649063e-16,0.014498702543376128,0.0009758406723156306,0.036253983571548916,1.7592801143747993e-08,0.02821220798138363,1.3380624534392234e-05,1.005994237639081,0.9999984003847633,0.9970826055051579
