,country,beta0,beta01,startT,beta2,sigma,a,b,c,d,mu,sub,subRec,subDth
0,Brazil,4.698182346958178e-07,3.1899834089910557e-07,39.40992064086776,1.8757993105750966e-09,0.008333646553833726,0.0005938647915728083,0.026081067968558365,0.0006137715178184237,0.031211400446142946,3.414682358909412e-05,1.0073621587768065,0.9991027850133811,0.9852178212020637
2,Italy,1.2046651241749356e-05,2.8370103765774735e-18,14.055898690060365,5.723543171306177e-07,0.19626915756982183,0.005506950952238563,0.018864189723733923,8.194870185257153e-16,0.0024178367912796733,1.2389147628624196e-15,1.0258478925319452,0.9990749538515571,0.992845192468482
