date,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-03-15,8387120.433261249,0.0,0.0,856.0,300.0,250.0
2020-03-16,8378827.816727439,8099.674085198205,27.471745974278857,777.7445342235953,390.1559541758419,403.5702142419794
2020-03-17,8371210.182593662,15460.100680783378,106.35370843390596,719.4448403704533,472.78981433238863,557.5616236684407
2020-03-18,8364072.605156702,22281.51005338095,232.39833248249187,678.1175089684075,549.93989749076,711.8623122265661
2020-03-19,8357248.307754896,28734.44295342331,402.5907299865586,651.3671200198773,623.3478833628913,866.3768195622883
2020-03-20,8350592.908284561,34965.72684267852,614.9711938623744,637.285907906372,694.5181637206498,1021.0228685226207
2020-03-21,8343979.6682191165,41103.40333063348,868.4939557107026,634.3719633932766,764.7671440827803,1175.7286483142125
2020-03-22,8337295.550825459,47260.80900337687,1162.9158816518884,641.4626390871455,835.2643612447523,1330.4305504312536
2020-03-23,8330437.932460023,53539.97211758764,1498.710020137458,657.6804460820871,907.0669444065315,1485.0712730151683
2020-03-24,8323311.841049759,60034.45618102517,1876.9998986486269,682.3892334032529,981.1486739868475,1639.5982244289178
2020-03-25,8315827.61936465,66831.75696987852,2299.511242188995,715.158841303161,1058.4246743648623,1793.962168867061
2020-03-26,8307898.929893544,74015.33952418172,2768.5384298921053,755.736751698085,1139.7725950706943,1948.1160668657485
2020-03-27,8299441.033834509,81666.38530104958,3286.923535919276,804.0255333979179,1226.0509844827475,2102.0140718941348
2020-03-28,8290369.28893111,89865.30692598349,3858.0462163770317,860.0650951139233,1318.1154419259112,2255.6106507421237
2020-03-29,8280597.821183503,98693.07724779967,4485.823053912038,924.0189410780223,1416.8330340073746,2408.8598009528755
2020-03-30,8270038.333589243,108232.41093399537,5174.7152458896535,996.1637667709266,1523.0953824587002,2561.714342894992
2020-03-31,8258599.022734928,118568.8288590194,5929.743776681252,1076.8818652468326,1637.8307572393635,2714.125268137574
2020-04-01,8246183.578454839,129791.63097032752,6756.511352638293,1166.6558873475058,1762.0154680600087,2866.041128039747
2020-04-02,8232690.248161855,141994.79667847435,7661.230578033682,1266.0656048979463,1896.6847882453205,3017.407449746315
2020-04-03,8218010.950645169,155277.82852691886,8650.75793131663,1375.7863710163538,2042.9436185936888,3168.1661682380804
2020-04-04,8202030.428282812,169746.55061243105,9732.633206131748,1496.5890305497562,2201.9770643276256,3318.2550650013736
2020-04-05,8184625.429963306,185513.8698007434,10915.124145492424,1629.3410732366365,2375.061073205465,3467.6072052695804
2020-04-06,8165663.9198663905,202700.5048812042,12207.276033761453,1775.0088487919677,2563.5732642846865,3616.1503668214373
2020-04-07,8145004.310737211,221435.68527478818,13618.966047041426,1934.660694033534,2769.0040535709504,3763.8064546092246
2020-04-08,8122494.722946023,241857.81826293797,15160.96215400454,2109.4708317795244,2992.968170327495,3910.4908961822016
2020-04-09,8097972.273527038,264115.12082889595,16844.986338553917,2300.7239076309397,3237.2166455846027,4056.112013550715
2020-04-10,8071262.403096488,288366.2085253439,18683.781892892035,2509.820044824005,3503.649333415192,4200.570368291679
2020-04-11,8042178.251631928,314780.63078692305,20691.184460193574,2738.2802896979874,3794.328015249462,4343.758077262601
2020-04-12,8010520.097702494,343539.338605738,22882.19642036327,2987.752310862977,4111.490124806816,4485.558096989222
2020-04-13,7976074.87991345,374835.066439543,25273.064112188385,3260.0162072495696,4457.563113036702,4625.843475786503
2020-04-14,7938615.823546664,408872.60617594264,27881.357247716966,3556.990260920784,4835.179456466845,4764.47657354271
2020-04-15,7897902.200310687,445868.9462565884,30726.049704594672,3880.736446655271,5247.192292556937,4901.308250171872
2020-04-16,7853679.253349185,486053.24504316703,33827.60071184852,4233.465487972073,5696.691644182226,5036.177024899904
2020-04-17,7805678.322504726,529666.6048357841,37208.035303060315,4617.541234568516,6187.021173389979,5168.908209724934
2020-04-18,7753617.227817769,576961.5909611342,40891.02211921422,5035.483981585421,6721.795358609121,5299.313022941974
2020-04-19,7697200.934579402,628201.4739731085,44901.94747263346,5489.972566360221,7304.916980835047,5427.187688914843
2020-04-20,7636122.576498641,683659.1216832299,49267.9830496782,5983.844736490486,7940.594760366246,5552.312532847884
2020-04-21,7570064.887692097,743615.4932291684,54018.144920099505,6520.0954241254085,8633.360912687232,5674.451083076902
2020-04-22,7498702.107750283,808357.6744888521,59183.34100436479,7101.872448253443,9388.08837514987,5793.349194351058
2020-04-23,7421702.425059411,878176.3936928452,64796.40377471338,7732.469116921027,10210.007409287453,5908.734208075164
2020-04-24,7338731.027454414,953362.9528537323,70892.10443582093,8415.313176562133,11104.721169132248,6020.314171591252
2020-04-25,7249453.823523363,1034205.5166939949,77507.14458524174,9153.951490856429,12078.219829427344,6127.777138370657
2020-04-26,7153541.895049902,1120984.7043805583,84680.120719908,9952.029801045443,13136.892731606036,6230.790578234744
2020-04-27,7050676.7373934565,1213968.4325848739,92451.45733564674,10813.266956631476,14287.538067226877,6329.000923418806
2020-04-28,6940556.304888249,1313406.0007395246,100863.30226195499,11741.422862062358,15537.369211566218,6422.033297895843
2020-04-29,6822901.906071853,1419521.3779381686,109959.38082752179,12740.25965766354,16894.017315000056,6509.491451046658
2020-04-30,6697465.903643418,1532505.7449800028,119784.80214051771,13813.495486719985,18365.529056554355,6590.957954041673
2020-05-01,6564040.178639563,1652509.336754748,130385.81373945624,14964.750528528237,19960.35890512593,6665.99469383327
2020-05-02,6422465.303038442,1779632.6474147139,141809.49929332826,16197.484825428779,21687.354976059967,6734.143713281298
2020-05-03,6272640.171761676,1913917.2507139114,154103.41667682503,17514.928176120626,23555.73748254601,6794.928450174391
2020-05-04,6114532.001488942,2055336.331535799,167315.17367499424,18920.002080735547,25575.06906766836,6847.855413114455
2020-05-05,5948186.352220777,2203785.2744192677,181491.93992735114,20415.23436005769,27755.21598539331,6892.416348406702
2020-05-06,5773736.688905045,2359072.786205088,196679.89956588444,22002.66808954748,30106.299568998016,6928.090926690932
2020-05-07,5591413.1598578375,2520912.877104892,212923.6437249649,23683.765353537558,32638.63723090188,6954.349989119862
2020-05-08,5401549.216840116,2688919.050833892,230265.5225260772,25459.310806179605,35362.67289956401,6970.659355424092
2020-05-09,5204584.982994217,2862601.7935039354,248744.95981946282,27329.316307853507,38288.896416802774,6976.484218981701
2020-05-10,5001062.536322029,3041374.1308268458,268397.78089760005,29292.937706370754,41427.75346785123,6971.294040555309
2020-05-11,4791603.265651017,3224575.004467618,289255.6269502998,31348.42108527618,44789.547231940225,6954.567875100921
2020-05-12,4576840.205272233,3411537.320105075,311345.64925300935,33493.12119629365,48384.33762302711,6925.799811614233
2020-05-13,4357233.134493227,3601772.253325246,334690.9851554429,35723.70525789383,52221.851214390015,6884.5038150514565
2020-05-14,4132573.5855494407,3795461.036615253,359313.32239559834,38036.83646773651,56311.43612063575,6830.21611258612
2020-05-15,3900669.0379312094,3994760.6075612204,385241.0249289997,40431.12113461464,60662.15143450148,6762.490270704717
2020-05-16,3653888.8634656165,4207229.167450611,412531.92869538954,42912.37439910885,65283.22706011359,6680.8721904107415
2020-05-17,3370386.049398904,4454528.586487658,441334.0346104345,45507.43299519443,70185.5080008921,6584.821768167196
2020-05-18,2993850.510194652,4792480.362075017,472038.0801672547,48298.568145988575,75385.41436409985,6473.498314239596
2020-05-19,2401109.1003962792,5343048.76580149,505610.980496379,51497.60455563363,80914.75281504834,6345.229196419985
2020-05-20,1438662.8347232651,6257279.7165217735,544014.8900877667,55532.14363562376,86840.40380100605,6196.444491815323
2020-05-21,365039.55004891317,7274139.770827593,589253.8201657042,60791.75890699808,93280.74030274917,6020.793009292453
2020-05-22,7203.292463556044,7569426.613239315,639117.8926391114,66618.42000034451,100347.93188687389,5812.283032044853
2020-05-23,0.08463736588379482,7513616.589473237,689349.0331257413,71950.91352232601,108038.60091987043,5571.2115827009775
2020-05-24,2.1043396249742973e-11,7451119.435564398,739163.4108949548,76656.7690143039,116285.47851937755,5301.339268215953
2020-05-25,4.690715476743958e-11,7389142.040541754,788557.9790451492,80797.45408601848,125022.61692012784,5006.342668174452
2020-05-26,-1.9034033354152493e-08,7327680.165017712,837536.2300630568,84429.84113790178,134190.66851905276,4689.52852382337
2020-05-27,-2.805494733262477e-11,7266729.521004155,886101.6273275046,87605.14454016149,143736.27221532693,4353.868174395243
2020-05-28,-3.821099623454199e-11,7206285.856120674,934257.6054578982,90369.50252710938,153611.4370513278,4002.0321044440825
2020-05-29,1.0425433137919554e-12,7146344.953395577,982007.5704736388,92764.4646759348,163773.02582717218,3636.4188884919477
2020-05-30,3.373329481373008e-11,7086902.630944806,1029354.9000553066,94827.45609548781,174182.26341455113,3259.1827505954425
2020-05-31,6.328109429167594e-11,7027954.741602778,1076302.9438402283,96592.18551778447,184804.3045079398,2872.257792003755
2020-06-01,-3.7362093863358495e-12,6969497.172765886,1122855.0235505828,98089.00868333581,195607.84869350897,2477.3795674182225
2020-06-02,-8.14926726931169e-11,6911525.846011303,1169014.4333009273,99345.26707289243,206564.7816819613,2076.105193630664
2020-06-03,-3.4416072749837145e-10,6854036.7168450095,1214784.439801733,100385.58288750253,217649.86286429522,1669.8308621623125
2020-06-04,8.629476937959003e-09,6797025.7744142525,1260168.2825917893,101232.13010109578,228840.43822337885,1259.8079304391742
2020-06-05,7.128586274330057e-16,6740489.041200858,1305169.1742853576,101904.87977131401,240116.1805197043,847.1574840516988
2020-06-06,8.153155062656664e-18,6684422.57284984,1349790.300710788,102421.81413029839,251458.86252308832,432.8830472709836
2020-06-07,9.833689452002234e-19,6628822.457730739,1394034.8212655953,102799.12612772628,262852.1457119151,17.88242530939279
2020-06-08,-3.89986332021162e-21,6573684.816784394,1437905.8690393602,103051.39692465297,274281.39227095287,-397.0417580758589
2020-06-09,1.3308115802608022e-22,6519005.803213961,1481406.551063558,103191.75563001934,285733.4959337672,-811.1725800216301
2020-06-10,-1.2038282404176338e-21,6464781.602219513,1524539.9485259207,103232.02318407703,297196.7296104572,-1223.8702786827314
2020-06-11,2.2352285748100386e-23,6411008.430732138,1567309.1169852014,103182.84215124985,308660.60794279765,-1634.5645501013637
2020-06-12,-2.6293262707322183e-24,6357682.537149763,1609717.0865845543,103053.79403722184,320115.76307564176,-2042.7475858950686
2020-06-13,4.872827096288526e-25,6304800.201075837,1651766.862262594,102853.50411446924,331553.83366106724,-2447.967852681895
2020-06-14,-3.413926574584385e-26,6252357.733059561,1693461.423963213,102589.73636798936,342967.36432869243,-2849.8244581708805
2020-06-15,1.2799287745098268e-27,6200351.474338417,1734803.7268435399,102269.47900306137,354349.7151539354,-3247.9620776682123
2020-06-16,-1.5505879105021263e-27,6148777.796582993,1775796.7014800392,101899.02147520387,365694.9801070313,-3642.066383981841
2020-06-17,-9.419965873919672e-27,6097633.101643852,1816443.2540729688,101484.02376052403,376997.9137220215,-4031.8599380802143
2020-06-18,1.1290940211927477e-26,6046913.821300431,1856746.2666491892,101029.57897852111,388253.86480761296,-4417.098474467898
2020-06-19,1.2272244435091549e-26,5996616.417012125,1896708.5972632137,100540.26957136174,399458.71698374633,-4797.567569160467
2020-06-20,-1.2186297766406605e-25,5946737.379671477,1936333.0801965569,100020.2178343749,410608.8352019447,-5173.0796430656055
2020-06-21,6.063286500776236e-26,5897273.229359359,1975622.526155468,99473.13161941778,421701.0173790239,-5543.471251980138
2020-06-22,-4.3757134362358096e-26,5848220.515102031,2014579.722467159,98902.34583774408,432732.450480348,-5908.600625994014
2020-06-23,1.6156566480059734e-26,5799575.814630463,2053207.4332741974,98310.859277074,443700.67156666593,-6268.345487113259
2020-06-24,3.697374700048634e-27,5751335.734141634,2091508.3997273045,97701.36783734713,454603.5326345212,-6622.601079519336
2020-06-25,-1.4030483766662287e-27,5703496.908061737,2129485.3401766093,97076.29466413417,465439.1687428302,-6971.278384023224
