date,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-03-20,700000.0,0.0,0.0,800.0,250.0,50.0
2020-03-21,698756.8934947681,1226.2343548358997,13.474152771707553,787.5099496682869,258.4295186019191,57.458529353922636
2020-03-22,697529.5305601083,2403.9775368766004,53.143286474866,781.7511880759374,266.77648089058437,64.82094757350116
2020-03-23,696306.9780043095,3545.3179347847645,118.08025326337037,782.3618308173463,275.1239499195056,72.13802690534081
2020-03-24,695078.9077537608,4661.422088076685,207.611383030142,789.0498660142708,283.55110026754,79.45780885038879
2020-03-25,693835.4822205896,5762.672542646918,321.29787650452806,801.587173817628,292.13405631163323,86.82613012932083
2020-03-26,692567.2513293726,6858.790497898013,458.92003980487357,819.8043670469499,300.94666233193493,94.287103545375
2020-03-27,691265.0596558953,7958.9451799449025,620.4640501766229,843.5863600421882,310.0611940599747,101.88355988081015
2020-03-28,689919.9623404553,9071.851623700968,806.1109763946013,872.8685826769794,319.54902038854175,109.65745638346333
2020-03-29,688523.1486942634,10205.858235991953,1016.2278210219339,907.6337694512339,329.4812226909122,117.6502565804424
2020-03-30,687065.8725665722,11369.02533520601,1251.3603737938142,947.9092601400239,339.9291785511842,125.90328573671597
2020-03-31,685539.3886958287,12569.195677720125,1512.2276890945777,993.7647555684131,350.96511598195434,134.45806580609045
2020-04-01,683934.8944074765,13814.057818428555,1799.7180193866861,1045.310477802116,362.6626435862484,143.356633319748
2020-04-02,682243.4762558487,15111.202857134042,2114.8860850991537,1102.6956987834392,375.09726050448376,152.64184263017586
2020-04-03,680456.0608993798,16468.17556215584,2458.951456269744,1166.1075698707084,388.3468533095937,162.35765901423392
2020-04-04,678563.3704335649,17892.519634213448,2833.2980559687144,1235.7702557833866,402.49217924325393,172.5494412261879
2020-04-05,676555.8815835399,19391.817990223528,3239.4745600583296,1311.9443056127907,417.61734271845484,183.26421784692235
2020-04-06,674423.7888621322,20973.72804140095,3679.195629046956,1394.9262426585885,433.81026648483055,194.55095827637533
2020-04-07,672156.9716464481,22646.01216680552,4154.343848563531,1485.0483373764703,451.1631605323141,206.46084027394556
2020-04-08,669744.9653686719,24416.563293569492,4666.9722928663,1582.6785396401826,469.7729902761711,219.04751497590308
2020-04-09,667176.9369429321,26293.4256202517,5219.307584660309,1688.220534803906,489.74194645540973,232.36737089653218
2020-04-10,664441.664787725,28284.810243514334,5813.753355434867,1802.1138980303801,511.1779177761443,246.47979751928565
2020-04-11,661527.5238429798,30399.10543820523,6452.893986944145,1924.8343152698963,534.1949674361514,261.44744916478743
2020-04-12,658422.4759789766,32644.881336231094,7139.498519715609,2056.8938407375426,558.9138145760148,277.3365097630648
2020-04-13,655114.0666581895,35030.88831844199,7876.524588375043,2198.8411570493668,585.4623199027587,294.2169580413019
2020-04-14,651589.4281936798,37566.04893233342,8667.122258600819,2351.261804877423,613.9759766600721,312.16283384844456
2020-04-15,647835.2906317493,40259.442505857194,9514.637607358192,2514.7783448982314,644.5984054557158,331.25250468134783
2020-04-16,643838.0011365998,43120.28179379587,10422.615875093434,2690.0504110152747,677.4818517886047,351.5689317068908
2020-04-17,639583.552685521,46157.88105284387,11394.804026191421,2877.7746154197052,712.7876853229656,373.1999347009816
2020-04-18,635057.6232854914,49381.61459757946,12435.152507342453,3078.684257273465,750.6868981088691,396.238454204409
2020-04-19,630245.6267922623,52800.86503603023,13547.815980111025,3293.5487835507224,791.3605988701823,420.78280917556515
2020-04-20,625132.7763910075,56424.96038407056,14737.152821153144,3523.172954736792,835.0005005689532,446.93694846312405
2020-04-21,619704.1620658658,60263.0990768406,16007.723113851187,3768.3956537858585,881.8093964279404,474.81069322855046
2020-04-22,613944.8431764011,64324.262107041344,17364.284853266847,4030.0882768381134,932.0016192087303,504.51996724387527
2020-04-23,607839.9572333607,68617.11153468596,18811.788095041687,4309.152646428732,985.8034785142398,536.1870119686251
2020-04-24,601374.8461101182,73149.87445870046,20355.36678699037,4606.518388555621,1043.4536717995607,569.9405838357486
2020-04-25,594535.2002205241,77930.21253729671,22000.327789877254,4923.139673729459,1105.2036537541744,605.9161248182367
2020-04-26,587307.2221961699,82965.07561860443,23752.137011630435,5259.991297657865,1171.3179676530365,644.2559082843301
2020-04-27,579677.8089295651,88260.54131945709,25616.402092392185,5618.063995397352,1242.0745160824904,685.1091471057567
2020-04-28,571634.754683381,93821.63801957232,27598.851506287345,5998.358948665139,1317.7647755964622,728.6320664977463
2020-04-29,563166.9709639404,99652.15618740923,29705.309589520723,6401.881407319952,1398.6939266235468,774.9879251861051
2020-04-30,554264.7277073539,105754.44369516757,31941.667329743315,6829.6333710439085,1485.180907097202,824.3469895940159
2020-05-01,544919.9071318947,112129.19414911541,34313.84861428711,7282.6053069907575,1577.55835587862,876.8864418332687
2020-05-02,535126.2765137352,118775.22233240992,36827.771653469696,7761.766820651125,1676.172453964339,932.7902257695185
2020-05-03,524879.7672374604,125689.23934395323,39489.305632425996,8268.056343106633,1781.382630380907,992.2488126726508
2020-05-04,514178.76565518853,132865.62235368163,42304.2222278979,8802.36973837564,1893.5611365047744,1055.4588883513352
2020-05-05,503024.40213578066,140296.19217002398,45278.142329406764,9365.54795679016,2013.0924613941534,1122.6229466040588
2020-05-06,491420.8384722883,147969.99850131178,48416.4779249574,9958.363727778255,2140.3725859190627,1193.9487877449696
2020-05-07,479375.54331907746,155873.12292663648,51724.369402623495,10581.50738544367,2275.80805527477,1269.6489109439474
2020-05-08,466899.5453794547,163988.50875683373,55206.6191469988,11235.572049748105,2419.8148673746673,1349.9397995898435
2020-05-09,454007.66067863826,172295.8218585237,58867.62110509243,11921.038111283664,2572.817157822562,1435.0410886391749
2020-05-10,440718.66317426064,180771.3700729488,62711.288814378,12638.257627745794,2735.2456901596643,1525.1746205069098
2020-05-11,427055.38320073934,189388.09660168216,66740.98199892206,13387.438682190379,2907.5361357976158,1620.5633806682608
2020-05-12,413044.6805700354,198115.69821880304,70959.43358782501,14168.630158870747,3090.127148112998,1721.4303163526108
2020-05-13,398717.10875090194,206921.04441538558,75368.68313298527,14981.708393321522,3283.4582536088637,1827.9970537966474
2020-05-14,384105.8958514671,215769.2604962656,79970.0256294855,15826.367909909774,3487.967584103814,1940.4825287680444
2020-05-15,369244.2047412271,224626.48401619008,84763.99835704292,16702.121767830697,3704.089535001884,2059.1015827070755
2020-05-16,354157.7743568288,233467.1125250678,89750.46972363254,17608.327185843333,3932.25255780009,2184.063650827325
2020-05-17,338845.2645806226,242293.01363352983,94928.99537129364,18544.27692511822,4172.877623291562,2315.5718661439714
2020-05-18,323225.66265971493,251184.7833030904,100299.88639367645,19509.4654250926,4426.378779933257,2453.8234384922116
2020-05-19,306998.1347941725,260438.18488331206,105867.1766037226,20504.32052799817,4693.169597747809,2599.013593046706
2020-05-20,289274.1574326594,270922.03413684294,111646.6086542792,21532.165083509335,4973.685560710776,2751.3491319982154
2020-05-21,267652.5121406597,284977.1085475365,117686.50830912292,22604.33497492958,5268.4486178382995,2911.0874099128955
2020-05-22,236181.24411570723,308390.10874837614,124119.04213482107,23752.726990229763,5578.238425231414,3078.639585634342
2020-05-23,182810.22732979542,352810.82257863955,131264.41886880464,25055.21018057631,5904.503043047936,3254.8179991362404
2020-05-24,97377.32209154665,427662.1352414674,139713.92697246905,26655.20915960568,6250.1156014957205,3441.2909334155515
2020-05-25,17493.60185414757,494852.1687315971,149852.02804273544,28641.699809473947,6619.718043712445,3640.783518333597
2020-05-26,131.35030208530176,498561.66612320644,160756.14523380215,30778.176371452042,7017.149266014744,3855.5127034394914
2020-05-27,0.00010269449459313117,485278.5946793773,171468.3360334407,32825.0284217455,7442.580718205575,4085.460044536642
2020-05-28,-4.143294326303426e-09,472224.6261133094,181890.93541499483,34759.990398491485,7894.723545411179,4329.724527797306
2020-05-29,3.2716610874127035e-09,459521.8090966021,192031.41769374293,36587.11931031679,8372.259903902179,4587.39399529815
2020-05-30,2.972199124275788e-10,447160.6973844145,201897.37231924938,38310.420246286376,8873.918963199707,4857.591086729984
2020-05-31,3.0764418709307606e-09,435132.09942568024,211496.18403027716,39933.768402543006,9398.475789120566,5139.472352181326
2020-06-01,-1.4986251033819866e-09,423427.07011795684,220835.03956247604,41460.913708192216,9944.749643437475,5432.2269677511285
2020-06-02,4.0689051129406206e-10,412036.90428421093,229920.93288869417,42895.48456631936,10511.602587971594,5735.075672576753
2020-06-03,-3.098764634402213e-09,400953.1335731297,238760.66770983537,44240.98984521716,11097.938707882311,6047.270163750417
2020-06-04,2.9810263604958057e-10,390167.5156718215,247360.8661212049,45500.82473933393,11702.701976310944,6368.091491106659
2020-06-05,-6.944900806491501e-10,379672.03032231156,255727.97181339242,46678.27316209922,12324.875344481432,6696.8493574503955
2020-06-06,-9.6106080208704e-09,369458.8729497094,263868.2551911658,47776.51133400536,12963.47941334413,7032.881111262249
2020-06-07,-5.70680459369596e-09,359520.44897622935,271787.8179421183,48798.6110015004,13617.57123923756,7375.550839946597
2020-06-08,2.1232441312739667e-12,349849.3681814868,279492.5975681046,49747.54262388902,14286.243152347226,7724.248473170506
2020-06-09,4.4736777755207844e-13,340438.4387991095,286988.37212645984,50626.17866800291,14968.621541596245,8078.388863328059
2020-06-10,-1.0683773122724057e-13,331280.6628760592,294280.7639611584,51437.29625676815,15663.865868756406,8437.41103575817
