DRS 16 - Sorocaba, 11945492.399886364, 3027603.5330610597, 2020-03-31, 3180.1649036970525, 66.46583904428915, 160.48822939632512, 0.3211062891710476, 0.04330761462816242
DRS 16 - Sorocaba, 21222540.635929957, 19678208.594823997, 2020-04-01, 576.728091346872, 226.12143186061206, 218.80416019322846, 0.49163901714360897, 0.025586366311782478
DRS 16 - Sorocaba, 22084087.738791164, 6901768.3771170555, 2020-04-02, 3854.151088219635, 661.9961646049509, 24.71161124787885, 0.6091250286446402, 0.07283343539717582
DRS 16 - Sorocaba, 60602463229895.23, 14623581.691616556, 2020-03-31, 1567.3016938117833, 413.58948730489686, 25.50152500263697, 0.6384301495741159, 0.03689374139342423
DRS 16 - Sorocaba, 18057774.193681255, 1636308.994255643, 2020-04-02, 2462.572035187247, 362.3294511036682, 168.3800384019687, 0.4222652857414129, 0.06461173260226223
DRS 16 - Sorocaba, 16996656.12912559, 17643356.955605377, 2020-04-01, 2249.788932584158, 309.04127463868457, 97.42939738248046, 0.4213227186342676, 0.048836144646425744
DRS 16 - Sorocaba, 25412029712503.605, 9193056.946071144, 2020-04-01, 1740.5286736199353, 213.23947643067132, 125.56075627233312, 0.6079069102888403, 0.028240953146021455
DRS 16 - Sorocaba, 1089412267675.0841, 1254605.9672002257, 2020-04-02, 243.09943696268599, 290.6827007771915, 67.34675437636348, 0.4219600851032004, 0.047279888848355156
DRS 16 - Sorocaba, 75360617525120.4, 8558383.204508271, 2020-04-02, 3728.6818937906446, 278.6082329549986, 123.66596375335254, 0.7244229986571054, 0.058562481561059004
DRS 16 - Sorocaba, 23466350.76191009, 17170758.635398854, 2020-03-30, 1740.4765047892904, 63.20993863861124, 155.25100706380508, 0.5485512535458532, 0.030418881503591993
DRS 16 - Sorocaba, 33383448464463.03, 9235471.549359184, 2020-03-30, 3036.597222726928, 718.1243837200002, 165.79420682279417, 0.368450116219842, 0.07849751765885624
DRS 16 - Sorocaba, 330543506931191.75, 18449263.85961296, 2020-03-31, 2961.182146248731, 879.1754004648118, 159.7587800608457, 0.33552828072703944, 0.06410699962381124
DRS 16 - Sorocaba, 14213265430898.156, 3577415.433038306, 2020-03-31, 3982.1840009115563, 559.7960063541088, 86.1890527812873, 0.42032348889149007, 0.02188665347469612
DRS 16 - Sorocaba, 68852587422931.92, 9957346.943704171, 2020-03-31, 2402.865035492864, 679.0320763070243, 113.20043691485782, 0.6516468039152822, 0.043464746469884206
DRS 16 - Sorocaba, 512392644018.163, 1133856.413999464, 2020-04-02, 901.2088585261457, 453.5351339231227, 80.63889436195143, 0.6168191444305458, 0.07738116044482232
DRS 16 - Sorocaba, 19560187.714556206, 16616693.987213343, 2020-03-30, 2039.0130878252944, 535.0120910513915, 65.7643995269849, 0.5192630632578653, 0.07369958949426071
DRS 16 - Sorocaba, 143130836900979.94, 18540730.270556, 2020-03-31, 2293.894901988286, 845.1107816583919, 246.71406119599618, 0.7649308696288157, 0.02414593086758344
DRS 16 - Sorocaba, 64385798818649.914, 12426231.162199464, 2020-04-02, 983.8264141389543, 604.4273167255709, 128.72617194659986, 0.6197086243126411, 0.034991386880834446
DRS 16 - Sorocaba, 192011287282756.62, 13694355.116996659, 2020-03-30, 1579.8740174589966, 914.9839425020856, 88.49853995132933, 0.31872723158398997, 0.06032709869681037
DRS 16 - Sorocaba, 188971653104349.6, 13453881.256035758, 2020-03-31, 1869.5597722573898, 685.0512745279774, 205.15391300948258, 0.7705659133729147, 0.03639501084320025
DRS 16 - Sorocaba, 118854967252363.66, 11217506.281897033, 2020-04-01, 2505.3224861502017, 79.40790342064207, 242.00532430466862, 0.6676525841054503, 0.0707785568967034
DRS 16 - Sorocaba, 10933840328930.848, 5133623.869207173, 2020-04-01, 2168.930227344741, 118.55570037017004, 92.55055399050774, 0.7653849753621019, 0.027857108268733465
DRS 16 - Sorocaba, 2497978.1687743887, 4612920.995529951, 2020-03-31, 604.1532931721108, 312.9544341686106, 117.9662507486426, 0.3829360961026068, 0.03488087350687474
DRS 16 - Sorocaba, 386249457983330.1, 19436076.10812286, 2020-04-02, 2002.0153758789031, 666.0674844138491, 158.43175666386463, 0.428674709638426, 0.06995169075511702
DRS 16 - Sorocaba, 41490065854224.05, 5664495.874108375, 2020-04-02, 959.1223982578146, 280.05498325441437, 89.58313643268534, 0.45747832156514545, 0.05748740826738202
DRS 16 - Sorocaba, 101675398351639.1, 16212016.900551017, 2020-03-31, 2639.4549227965254, 832.8296548499777, 29.249828053408727, 0.43314272305018514, 0.058387672817732994
DRS 16 - Sorocaba, 160485657600779.53, 12525397.604039434, 2020-04-01, 2288.675432333722, 889.3055112285253, 84.32007082966206, 0.7883503133844072, 0.06427934293535136
DRS 16 - Sorocaba, 601523433716.4944, 767662.5466018228, 2020-03-31, 2290.0305770670457, 113.57055658070136, 120.11372879012752, 0.6517638367704115, 0.05701230547320642
DRS 16 - Sorocaba, 72710820311088.02, 9803899.267764272, 2020-03-31, 961.1234807635914, 910.8711666130296, 20.05814589275853, 0.7854962012857489, 0.07710644651229513
DRS 16 - Sorocaba, 63108264293247.3, 12099929.637366889, 2020-04-02, 240.2471034207898, 726.0838562344127, 173.98467101988876, 0.4993432472131855, 0.024346539501562733
DRS 16 - Sorocaba, 101165309514015.92, 11542595.32508207, 2020-04-02, 889.2172132464596, 872.425788087563, 158.6575496265366, 0.7954539575114605, 0.024743697813313703
DRS 16 - Sorocaba, 6597222462416.51, 4066527.959832187, 2020-04-02, 3794.178374647947, 43.0601144713848, 119.93879843820402, 0.5292385780018036, 0.03230866858950097
