,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
6/5/20,11899763.432235444,269311.881328878,18547.38550103694,116302.0,11272.062664310997,113233.0,10986.96468943016,6649.0,34435.69088008268
6/6/20,11871763.153173216,293319.98476057727,20216.98112341571,120981.0,12286.262223724952,118695.0,11959.930117997073,6946.0,34818.56173948149
6/7/20,11841347.488829043,319415.9503139019,22034.77667237569,126431.0,13390.416287188826,123848.0,13020.410558703856,7207.0,35201.47497997177
6/8/20,11808316.183877518,347771.6108786123,24013.541773859113,129360.0,14592.262034481064,129095.0,14176.162068799706,7473.0,35584.43522813016
6/9/20,11772454.330230115,378571.1244185083,26167.074515375363,133726.0,15900.15718246644,134670.0,15435.606706730172,7750.0,35967.44750737944
6/10/20,11733531.663239127,412011.5129335899,28510.270868800333,143297.0,17323.121350994694,135206.0,16807.885753284896,8102.0,36350.51726962331
6/11/20,11691301.898960724,448303.1536020553,31059.196214104777,141842.0,18870.878561427384,147195.0,18302.916442784917,8498.0,36733.65042895207
6/12/20,11645502.136141902,487670.19941042317,33831.15835157082,145779.0,20553.900471786128,154330.0,19931.45224889977,8884.0,37116.853397440245
6/13/20,11595852.338774571,530350.9140008113,36844.78158048732,149348.0,22383.450066360932,162379.0,21705.146863875245,9195.0,37500.133123116604
6/14/20,11542054.932910398,576597.8887097698,40120.080851837665,153106.0,24371.625163696473,169798.0,23636.621846368882,9520.0,37883.497130084215
6/15/20,11483794.551883068,626678.1095122149,43678.53491084797,153178.0,26531.40105042147,180013.0,25739.5378701815,9900.0,38266.95356074316
6/16/20,11420737.958632955,680872.8467163794,47543.15749385964,155227.0,28876.671637012918,186935.0,28028.66958638479,11903.0,38650.511220117696
6/17/20,11352534.197891429,739477.3179555765,51738.56472286386,160384.0,31422.287957029832,194325.0,30519.98385760796,12237.0,39034.17962213328
6/18/20,11278815.024151623,802800.0816644442,56291.0369556974,163248.0,34184.09290466696,204711.0,33230.72112208124,12573.0,39417.96903768907
6/19/20,11199195.652964951,871162.116612939,61228.57334486299,168269.0,37178.95110184064,213831.0,36179.4796557193,12948.0,39801.89054437786
6/20/20,11113275.908888206,944895.5198535088,66580.93602856601,169469.0,40424.771956223034,227728.0,39386.30211026502,13254.0,40185.9560774663
6/21/20,11020641.826567661,1024341.771224152,72379.68144748805,174387.0,43940.52433090818,237196.0,42872.76381936518,13699.0,40570.17848181983
