date,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-01,5000.0,0.0001,0.0001,0.0001,0.0001,0.0001
2020-04-02,4997.046193269735,3.489995199251002,0.00599697464586533,0.0015711432420596882,0.00010520558697005427,-0.5433617924465722
2020-04-03,4745.50395553972,255.0076810909208,0.4499786349525225,0.11238418969504606,0.0004892074479729516,-1.0739886627157085
2020-04-04,370.60211787870855,4610.756469803453,15.834760246237282,3.949629568858477,0.019406627039662356,-1.161884124276543
2020-04-05,1.4292969372341927e-05,4934.664162578558,52.6636243484267,13.097076157138414,0.14604300386717556,-0.570420380942411
2020-04-06,5.0034154505771884e-21,4888.041589332466,89.32212674374591,22.138008899616676,0.40910135182592905,0.08967367235649591
2020-04-07,4.31199598414465e-49,4841.859490870301,125.52334304787288,31.002092272266935,0.8067516018875313,0.8088222076838727
2020-04-08,5.895617876776853e-68,4796.113719755065,161.27192491788657,39.69190930051757,1.3370866928550507,1.585859333685797
2020-04-09,1.0234840196206212e-87,4750.800153576568,196.57247907166138,48.210009503317615,1.9982216122499366,2.419636236215448
2020-04-10,3.8344449635623746e-109,4705.91470887304,231.42956771691468,56.55890930254754,2.7882931524771934,3.3090209550370266
2020-04-11,1.0099373167120403e-127,4661.453340763155,265.8477089746808,64.74109242560007,3.7054596718465023,4.2528981647328346
2020-04-12,1.122261567389336e-147,4617.412042581537,299.83137729877535,72.75901030326091,4.747900858159529,5.250168958277497
2020-04-13,-1.055347670689595e-167,4573.786845517693,333.3850038912907,80.61508246294213,5.9138174948361435,6.299750633248175
2020-04-14,-1.0302533285898533e-187,4530.573818258345,366.5129771141523,88.31169691732214,7.201431229552605,7.400576480639997
2020-04-15,-2.789912156133118e-208,4487.769066633167,399.21964289678186,95.85121054844257,8.608984345364963,8.551595576256197
2020-04-16,1.0929934074941077e-228,4445.368733263866,431.5093051398984,103.23594948731626,10.134739534291377,9.751772574642892
2020-04-17,4.873566341768789e-249,4403.368997216558,463.38622611549687,110.46820948909418,11.776979673327077,11.00008750553872
2020-04-18,7.830716522652506e-270,4361.76607365746,494.8546268630313,117.55025630384371,13.534007602865975,12.295535572809694
2020-04-19,3.7144166833957143e-292,4320.556213511806,525.9186875818702,124.48432604299205,15.404145907504711,13.637126955841325
2020-04-20,-6.4268435224e-313,4279.735703125979,556.5825480200037,131.27262554147256,17.385736699200987,15.023886613356966
2020-04-21,0.0,4239.300863932891,586.8503078590855,137.91733271563547,19.477141402763877,16.45485408963616
2020-04-22,0.0,4199.248052120461,616.7260270958319,144.42059691696397,21.676740543650133,17.92908332310394
2020-04-23,0.0,4159.573658303258,646.2137264198032,150.78453928164674,23.982933538042072,19.445642457263155
2020-04-24,0.0,4120.274107197229,675.317387587606,157.0112530760513,26.39413848518286,21.00361365394282
2020-04-25,0.0,4081.3458572975273,704.0409537935569,163.10280403814664,28.90879196194525,22.602092908834905
2020-04-26,0.0,4042.7854005593545,732.3883300368306,169.06123071492144,31.52534881960981,24.24018986929292
2020-04-27,0.0,4004.5892620818386,760.3633834851356,174.8885447958418,34.24228198282939,25.917027654365807
2020-04-28,0.0,3966.7539997948775,787.9699438349401,180.5867314423957,37.058082250756485,27.631742677040666
2020-04-29,0.0,3929.2762041489723,815.2118036682913,186.15774961376724,39.97125810031044,29.383484468668644
2020-04-30,0.0,3892.1524978079638,842.0927188062522,191.60353238868586,42.98033549156169,31.171415505548055
2020-05-01,0.0,3855.3795353446753,868.6164086589904,196.92598728349236,46.08385767521092,32.99471103763967
2020-05-02,0.0,3818.9540029394584,894.7865565725544,202.12699656646723,49.28038500213999,34.85255891938877
2020-05-03,0.0,3782.8726180815434,920.6068101723598,207.20841756846278,52.568494735013736,36.74415944262969
2020-05-04,0.0,3747.132129273229,946.0807817034378,212.1720829898819,55.946780861911,38.668725171548296
2020-05-05,0.0,3711.729315736917,971.2120483674186,217.0198012040388,59.413853911957794,40.62548077967557
2020-05-06,0.0,3676.6609871248215,996.0041526563801,221.7533565569587,62.968340772953184,42.613662888894545
2020-05-07,0.0,3641.923983231486,1020.4606026834988,226.37450966363934,66.6088845109549,44.63251991043048
2020-05-08,0.0,3607.5151737089955,1044.5848725105748,230.88499770082538,70.33414419180927,46.681311887804135
2020-05-09,0.0,3573.4314577848904,1068.3804024724573,235.28653469633255,74.14279470460457,48.759310341724294
2020-05-10,0.0,3539.669763982732,1091.850599498392,239.58081181496024,78.0335265870256,50.86579811689679
2020-05-11,0.0,3506.227049845318,1114.9988374303368,243.76949764103293,82.00504585259169,53.00006923072743
2020-05-12,0.0,3473.100301660508,1137.8284573382386,247.85423845760823,86.05607381975513,55.161428723896314
2020-05-13,0.0,3440.2865341896368,1160.342767832353,251.836658522391,90.18534694284341,57.349192512781485
2020-05-14,0.0,3407.7827903985067,1182.545045372575,255.71836034038745,94.39161664482282,59.5626872437105
2020-05-15,0.0,3375.5861411909104,1204.43853457487,259.5009249333419,98.67364915186575,61.801250149017285
2020-05-16,0.0,3343.6936851446585,1226.02644851477,263.18591210598817,103.0302253297016,64.0642289048845
2020-05-17,0.0,3312.1025482501386,1247.3119690280248,266.7748607091556,107.46014052173317,66.35098149094871
2020-05-18,0.0,3280.8098836513104,1268.29824700838,270.26928889976426,111.96220438889863,68.66087605164844
2020-05-19,0.0,3249.8128713891574,1288.9884027025487,273.6706943977422,116.53524075126109,70.99329075929462
2020-05-20,0.0,3219.108718147567,1309.38552600238,276.98055473990746,121.17808743130792,73.34761367884208
