PE, 95126285613.02519, 598394.4060779791, 2020-03-27, 798.9798492280223, 0.4639652929125743, 0.04907657867450543, 5.93004295651171e-09, 1e-12, 5.001597268464551, 1.5982101165703392e-05, 0.01082108959373054, 0.30528328131415, 0.3052832454630386, 0.30326799300147705, 0.3032695758899964, 1e-12, 0.3282830642628333, 0.0005314032834909581
PE, 5499698154.461858, 757660.568870025, 2020-03-25, 723.7488813113073, 0.4197926847085999, 0.01870720874920299, 1e-12, 1e-12, 5.0139316234869495, 4.615104391819355e-05, 0.008333766577520845, 0.04542198051163966, 0.03276067799887867, 0.04323934066863879, 0.0029665078555757467, 1e-12, 0.06815554413579453, 1e-12
PE, 307306489813.18774, 728842.187782231, 2020-03-29, 837.8662673200001, 0.3946272583624788, 0.005454322127342447, 7.363230254497277e-10, 1e-12, 5.0000105535754376, 1.4747300162179542e-05, 0.012253730695368573, 0.39999289952353917, 0.39990810826565026, 0.39965114036608035, 0.0337454997032454, 1e-12, 0.39999863589181994, 1e-12
PE, 470667349489.86847, 700577.7812917216, 2020-03-12, 751.7403307826719, 0.5369451279127386, 0.021547915199229203, 1e-12, 1e-12, 9.482701411452858, 5.812291238232325e-06, 0.032583427966312896, 0.23958443523505085, 0.2623420923477841, 0.1744475660101894, 0.0026663807177795375, 1e-12, 0.4, 1e-12
PE, 902812453.5170331, 634014.6951240097, 2020-03-25, 901.8266334587, 0.48822284301739405, 0.0020413605026957937, 1e-12, 1e-12, 5.000000000022624, 5.377209281424605e-05, 0.008333795946980872, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.4, 0.39999999995408014, 3.775438124249997e-07, 1e-12
PE, 102270681161.24551, 675362.709375043, 2020-03-14, 646.9374972579492, 0.36098037793762944, 0.03084988456500596, 5.856169514070618e-08, 1e-12, 5.001276628016597, 1.0828540211754997e-05, 0.009505042537278217, 0.00920997416304149, 0.297744908874699, 0.29530754002085996, 0.0011996118239165, 1e-12, 0.3017512322026853, 0.0002642327284837649
PE, 69538034.32000585, 641037.8752613927, 2020-03-28, 660.8422211337702, 0.332124690744354, 0.04458194972739622, 1.0000938089108177e-12, 1e-12, 75.0, 1e-12, 0.008333333333333333, 0.39999999999999597, 0.008333333333333333, 1e-12, 0.4, 1.000000143015174e-12, 0.4, 5.959142297598136e-05
PE, 100710945.17342934, 798306.8454073931, 2020-03-16, 810.7187849499335, 0.4823270856921067, 0.025173151197731513, 1.0000018117300522e-12, 1e-12, 75.0, 1e-12, 0.008333333333333333, 0.3999999999999986, 0.008333333333333333, 1e-12, 0.4, 1.0000001088180933e-12, 0.4, 5.120215859942217e-05
PE, 108483764.16417578, 725929.5885735231, 2020-03-26, 919.2056199883598, 0.5195448291697954, 0.046246806998352256, 1e-12, 1e-12, 5.0, 1e-12, 0.008333333333333333, 0.4, 0.008333333333333333, 1e-12, 0.4, 1.0000000000013476e-12, 0.4, 5.895523256486904e-05
PE, 124206620.89319032, 683700.0079576145, 2020-03-20, 735.9920403586436, 0.5952495773722852, 0.03712515220196427, 1e-12, 1e-12, 75.0, 2.500348972302604e-09, 0.008333333333333333, 0.3999999951054221, 0.008333333333333333, 1e-12, 0.4, 4.999697944998751e-09, 0.4, 5.7825466328579196e-05
PE, 71179759116.94699, 774577.6463182119, 2020-03-17, 929.5573159578508, 0.6973127221796123, 0.031620891883778104, 1e-12, 1e-12, 5.000228681673899, 3.063774932236852e-05, 0.010850332972530642, 0.17977671718849317, 0.013308400160958913, 1e-12, 0.1679120185414704, 1e-12, 0.19592157508057848, 1e-12
PE, 256534274191.73114, 802621.7185546308, 2020-03-13, 931.6295153056622, 0.6446768041763352, 0.045128185426834846, 8.639280932679871e-08, 1e-12, 5.000000000038607, 9.153414362147156e-06, 0.008333333818862563, 0.3978392346769354, 0.008333333340388034, 5.516653222107056e-06, 0.397798797654331, 5.516606839233092e-06, 0.397798798043905, 1e-12
PE, 963920086.1045765, 651989.4788819192, 2020-03-27, 907.8131669265138, 0.34676083995461615, 0.003923239649393874, 1e-12, 1e-12, 5.00000000007472, 4.946671904837885e-05, 0.00833394539614138, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.4, 0.3999999994001264, 1.3886648626845558e-12, 1e-12
PE, 82731967.22530165, 615214.1529126735, 2020-03-16, 936.4317145834204, 0.3960512968775555, 0.004775480879845275, 1e-12, 1e-12, 5.0, 1e-12, 0.008333333333333333, 0.3999999999999609, 0.008333333333333333, 1e-12, 0.4, 1.0000507633680626e-12, 0.3999999999999804, 7.004694610454265e-05
PE, 1019447706.524388, 604421.5525742997, 2020-03-20, 856.7510274434338, 0.5442657449370761, 0.007138408045803037, 1e-12, 1e-12, 15.871581001586273, 5.342387540041577e-05, 0.011327345832783902, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.4, 0.4, 0.00305691142207651, 1e-12
PE, 75099704341.94232, 561547.3137626176, 2020-03-11, 850.9832401994138, 0.45562664828119154, 0.03025568322855665, 1.2611173752078025e-06, 1.3397464896378454e-09, 60.39798115640364, 1.5604643900589933e-05, 0.008361495009610283, 0.0208464630546704, 0.008335798191200023, 0.3171572484502703, 0.012584031153173863, 1e-12, 0.3370843442769244, 0.0003223095372068659
PE, 78178692.75576267, 663450.7912115207, 2020-03-13, 656.549100910891, 0.37391244133591256, 0.017405239907198992, 1e-12, 1e-12, 5.0, 1e-12, 0.008333333333333333, 0.3999999999999902, 0.008333333333333333, 1e-12, 0.4, 1.0000126845650772e-12, 0.3999999999999951, 5.746656868941953e-05
