gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
54505249.93388903,2149897.6973435218,6.411419177648924,1315.511306726463,0.07437681339868328,0.07669613271686883,0.005684616243607693,1e-12,5.00020850758616,1e-12,0.008333333333333333,0.05090118387613564,0.05787482326359431,0.05117806936959066,1e-12,1e-12,0.005232849832816499,1e-12
