SP, 77887746781576.16, 7649641.075876355, 2020-03-10, 703.2403559861614, 0.5491723764798782, 0.026362028527886647, 2.3992421570540865e-08, 1e-12, 80.0, 2.3992421564006522e-08, 0.39999999999920566, 0.008333380316533905, 0.008333380316533905, 4.798384313499722e-08, 0.39999995201715693, 1.0080702422384341e-10, 0.39999999999021413, 4.798384313505901e-08
SP, 68248861901608.66, 8164114.441926449, 2020-03-23, 711.7313358711194, 0.3965384689998855, 0.029376944148948245, 1e-12, 1e-12, 5.0, 3.7792722055941825e-08, 0.3999999999400739, 0.39999992599121104, 0.00833340734212236, 7.55844441120726e-08, 1e-12, 1.856098318214527e-08, 0.3999999986559422, 7.55844441120726e-08
SP, 92002090214760.62, 9494277.37041776, 2020-03-07, 890.4218714933365, 0.4014265883390564, 0.03883083310424814, 0.03331199443061336, 1e-12, 79.9098962975831, 1e-12, 0.07356932242498784, 0.3999999999999996, 0.33476401090834573, 0.3333760111406048, 1e-12, 1e-12, 0.4, 1e-12
SP, 52659558668120.3, 8411698.93339422, 2020-03-06, 708.7449705805809, 0.6409721575799959, 0.04849854017546984, 1.0433778809488489e-07, 1e-12, 19.5489388123042, 3.7767145285183435e-07, 0.03955133236004351, 0.07957116165195297, 0.18887623531677597, 0.18589843308511736, 0.0032212751274730434, 1e-12, 0.34821399580830725, 1e-12
SP, 82488701090985.64, 9102418.389231429, 2020-03-12, 696.2349452850227, 0.6417995965512524, 0.04592757569158055, 7.063881709374975e-07, 1e-12, 25.830856056668676, 2.812049289651967e-07, 0.04116342251571257, 0.2854211123579305, 0.29317669045089395, 0.28126202704434883, 1.473622823768979e-07, 1e-12, 0.4, 1e-12
SP, 74281139705278.2, 8529143.009382814, 2020-03-11, 780.685395896075, 0.5347963097384008, 0.003983974913454814, 0.035053718666090625, 1e-12, 80.0, 1e-12, 0.07698019905276081, 0.39999999999942587, 0.33135313427946544, 1.0000971155587226e-12, 0.07010743733178977, 1e-12, 0.4, 1e-12
SP, 62684483588155.93, 7824264.658835861, 2020-03-20, 861.1751866586833, 0.5553348448469112, 0.03653233904074553, 2.0305193457084118e-11, 1e-12, 80.0, 3.7525367094820397e-08, 0.39999999994208446, 0.3999999265147811, 0.00833340681855223, 7.504973418982842e-08, 1e-12, 1.6284930681050453e-08, 0.39999999882238324, 7.504973418982842e-08
SP, 85081209221857.45, 9115299.654056862, 2020-03-11, 884.2110735698734, 0.6172618059566026, 0.02550353555889053, 8.559381158463821e-06, 1e-12, 79.85079499268825, 1e-12, 0.39999999999974284, 0.39999999999256936, 0.008333394113961534, 5.537551410640847e-08, 0.3999999999952631, 9.999999999998931e-13, 0.4, 1.007738701378795e-08
SP, 110182537285676.4, 9166351.619997049, 2020-03-15, 848.1328473710793, 0.5302258149631704, 0.04751203003884853, 1.1852989777065705e-07, 1e-12, 79.98987478078311, 1e-12, 0.25058856690722253, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.39850187652053487, 1e-12, 0.4, 9.999778782798785e-13
SP, 86415972588330.67, 9186487.513928, 2020-03-13, 828.754456309465, 0.5004616324226501, 0.04081815665689796, 1e-12, 1e-12, 13.804682136213161, 4.537509150118899e-08, 0.25022249403236957, 0.227402314807772, 0.3079959831422357, 0.3048530204729303, 0.1893716777766895, 1e-12, 0.4, 1e-12
SP, 59898880703539.58, 7659438.185578399, 2020-03-24, 830.7717598472232, 0.3843283867432344, 0.03130434986129087, 0.03436518663783714, 1e-12, 80.0, 1e-12, 0.07563182383080616, 0.3327015095021081, 0.3327015095021925, 0.3312696267257774, 1.0000844466976388e-12, 1e-12, 0.4, 1e-12
SP, 66858039240617.73, 8094539.600411467, 2020-03-13, 719.639690064092, 0.4147960744329223, 0.03890654486802605, 0.03284495739802566, 1e-12, 80.0, 1e-12, 0.07614822255189052, 0.3999999999999987, 0.011826847648908042, 0.3343100852056219, 0.39999999999999386, 1e-12, 0.4, 1e-12
SP, 70374481472275.06, 8972821.725412974, 2020-03-24, 746.1595800931782, 0.30834287378245373, 0.026807920101250157, 0.1866257453374898, 7.073285737774818e-07, 74.98465450237103, 1e-12, 0.034524579729221384, 0.3738087495853203, 0.00833333575205989, 1.2692986216036288e-08, 0.37325149067928437, 1e-12, 0.4, 1e-12
SP, 554296464.42845, 6914844.599697022, 2020-03-13, 808.0610613882468, 0.3231188171102019, 0.040024498268229305, 8.140764237516132e-09, 1.0000000000134213e-12, 5.0000091881207585, 8.50116806410943e-07, 0.010001647859139933, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.01623586427142306, 0.3969080963690265, 0.016247231287282143, 1e-12
SP, 294365784329.8607, 8801974.59804097, 2020-03-24, 849.467935760155, 0.37330609824915983, 0.018516625568008864, 1e-12, 1e-12, 5.000000000000072, 7.092486283524748e-07, 0.008334330506237797, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.4, 1e-12, 1.0176868387394262e-06, 1e-12
SP, 15747326959882.918, 6500183.306876607, 2020-03-13, 771.8178337834993, 0.4297401880020462, 0.03651732200682291, 2.457630804844173e-06, 1e-12, 5.0, 2.707821734494911e-07, 0.00833333333377193, 0.3999999962582829, 0.008333333333333333, 1e-12, 0.4, 1.1192924173002798e-11, 0.3999999992385322, 7.616062608327698e-05
