PA, 163045476219.81253, 593697.8599599176, 2020-03-20, 808.0572418638736, 0.6311383794236518, 0.04507282950734775, 4.717778282132343e-10, 1.7564166930073365e-09, 5.000000000000002, 6.148023547632079e-06, 0.008333334030278002, 0.00833335597570292, 0.008333355559992255, 2.2579601357762298e-08, 0.399999983522374, 1.6879570534205966e-08, 0.3999999831075104, 1e-12
PA, 662979893164.4419, 807435.7566170902, 2020-03-20, 924.1268389873685, 0.6323224714727027, 0.013053362480529958, 0.13011774696383044, 1.8860363120444844e-11, 98.93487080682529, 1e-12, 0.14619665772970447, 0.008333333333340664, 0.3670250386790007, 0.21606935391906415, 0.3663234437573182, 1e-12, 0.4, 1e-12
PA, 535377422431.6411, 724990.9269367917, 2020-03-20, 712.1087514576876, 0.6356656816881832, 0.02158124068461927, 0.19999999996499226, 1e-12, 98.70177293080621, 1e-12, 0.07423284887645437, 0.33625383979444595, 0.015252388888276942, 7.112827010125798e-05, 0.399999641131894, 1e-12, 0.4, 1e-12
PA, 569681211636.8925, 746543.8259165722, 2020-03-20, 821.0096033022967, 0.6914965944442766, 0.04996110384934212, 5.288748467068238e-09, 1e-12, 99.0, 3.6188875258453145e-07, 0.3999999997841064, 0.4, 0.008333333333333333, 1.0000000003212492e-12, 7.78993500803521e-11, 1e-12, 0.4, 1e-12
PA, 171321506146.46835, 568435.4948119236, 2020-03-20, 1026.4562915865934, 0.6448565219595148, 0.006211322041414134, 0.030979538949820314, 1e-12, 98.47479363751327, 1.675262498481649e-05, 0.011900910420509468, 0.3674014364708235, 0.06712552293945122, 0.060043089038624514, 0.07115383777615437, 1e-12, 0.4, 1e-12
PA, 894435687883.6626, 828948.7292768155, 2020-03-20, 800.5687490659368, 0.6988110768484492, 0.017035818197715977, 2.6987828274772267e-07, 1e-12, 97.18450423123181, 1.6632955558667626e-07, 0.39999947831903515, 0.008333854990214995, 0.008333854988602377, 5.327558617965561e-07, 0.3999994672211607, 5.325548639404114e-07, 0.3999994672322054, 5.313518743699053e-07
PA, 183832314386.44122, 570801.13392632, 2020-03-20, 846.1154280275251, 0.5763460347999643, 0.012529384520125794, 1e-12, 1e-12, 5.0, 1.4179767340772955e-05, 0.010055952663151521, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.39824085543076104, 1e-12, 0.4, 1e-12
PA, 218607237642.37613, 741136.2105442031, 2020-03-20, 810.4713990138124, 0.5782106285919706, 0.04286995910959287, 3.370650201535978e-09, 1e-12, 5.000000000001884, 7.466109782899731e-06, 0.008333345701317675, 0.39999999215577187, 0.008333333337761012, 1.4303818318505615e-12, 0.39999999999999053, 1e-12, 0.39999999999903, 1e-12
PA, 358644670069.0877, 593525.5492030855, 2020-03-20, 918.9943900149322, 0.5129772917158834, 0.04307041408847312, 0.1999999999998585, 1e-12, 98.99999999993351, 1e-12, 0.06514624059345063, 0.014246131494029349, 0.008333333333333333, 0.33059017700603144, 0.17606829445305944, 1e-12, 0.4, 1e-12
PA, 163743019065.37537, 699073.1878621652, 2020-03-20, 1020.4918887145669, 0.6100409763121516, 0.02387157810899217, 2.253109203998644e-08, 1e-12, 5.000000055587737, 5.958643814507875e-06, 0.008333333466044996, 0.39999999945597314, 0.008333333355474445, 1.7832072861824505e-08, 0.3999998564240921, 1e-12, 0.3999999999999763, 0.00030372979651644794
PA, 172457255684.89227, 665641.4727881205, 2020-03-20, 701.115188674046, 0.683362701476363, 0.01323154506886675, 9.191132420878385e-09, 9.999999999998931e-13, 5.0, 4.627987083682712e-06, 0.008333333333664624, 0.00835099047632978, 0.008351101829033843, 1.8123065178463246e-05, 0.3999828694352736, 1e-12, 0.3999829812446894, 0.0003133075463834662
PA, 150650215311.97403, 773439.1062657208, 2020-03-20, 861.8221792745131, 0.6896273714471296, 0.046372685857426994, 4.974546551326746e-07, 1e-12, 49.03368212437095, 2.6160764720344853e-06, 0.020544474818547695, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.20109336587785417, 1e-12, 0.20740497130395952, 8.861784648329818e-08
PA, 581189246634.7179, 810868.8335835809, 2020-03-20, 982.0230056673294, 0.5520919485877788, 0.027172054588847656, 0.020735267033282937, 1e-12, 97.06417684401046, 2.9042621368719736e-06, 0.031771519649929525, 0.10818848093475562, 0.3228666725384899, 0.0731610887685889, 0.10828918495463723, 9.999999960041972e-13, 0.3865813241025957, 1e-12
PA, 192872478.57490182, 716198.0041616604, 2020-03-20, 854.474446516969, 0.5289996060785632, 0.0012477666734315685, 1.423158664845583e-08, 9.999999417940886e-13, 5.057517253521476, 2.5345875646610358e-05, 0.008333458094231761, 0.008333333333333333, 0.008333333333333333, 9.999999960041972e-13, 0.001329324110938722, 0.0007512775906832226, 0.0016446626718604293, 1.3412815507198268e-05
PA, 171875688636.69864, 656260.0841850674, 2020-03-20, 993.0250405943295, 0.53566340086256, 0.03454145506144356, 1e-12, 1e-12, 5.0, 1.6291055232871045e-05, 0.008333334486830823, 0.4, 0.008333334366956144, 1.0541732444253311e-09, 0.3999999990100264, 1e-12, 0.39999999910116957, 1e-12
PA, 311095930457.35425, 807729.2852408162, 2020-03-20, 978.0894917791522, 0.6900490579907796, 0.012796743507586538, 1e-12, 1e-12, 5.0, 1.2290040792689694e-05, 0.008357058685299618, 0.008333333333333333, 0.008333333333333333, 1e-12, 0.39999999999999636, 1e-12, 0.4, 1e-12
