2, Italy, 47888.30826528763, 5235814.383559132, 5.551567022756014, 315.4450119446729, 0.2881304104214288, 0.2805458602065518, 1e-12, 1e-12, 0.0125, 0.2, 0.0125, 1e-16, 0.2, 1e-12
1, Italy, 48573.57970672239, 3452359.764610274, 1.915740907387078, 249.90649543189528, 0.620951884281808, 0.2274825290401017, 8.755988997359335e-06, 1e-12, 0.0125, 0.2, 0.2, 1e-16, 1.0166902823637405e-12, 3.742955318599477e-06
2, Italy, 22844.467275373023, 8945198.884563606, 2.829608435145545, 485.98106352031033, 0.16149674945279197, 0.24110506585773245, 9.745057698749258e-07, 1e-12, 0.012500000044715518, 0.1999999965842126, 0.012500000000006294, 1.8254346616484983e-11, 0.19999999637375174, 8.544526765546876e-05
3, Italy, 29993.711889988044, 3655478.381024601, 11.817474428925781, 598.8636832473952, 0.3155970388794952, 0.1891284072358744, 2.5462478265843794e-06, 1e-12, 0.01691524278299023, 0.19999933171680004, 0.062375849855348185, 0.009419188306729208, 0.19528970995528422, 0.00020182385329803098
4, Italy, 42579.23781238923, 6308484.094800662, 1.4767295487642196, 478.37718102553634, 0.5609976819988277, 0.3252188423447301, 2.2707092903244286e-06, 1e-12, 0.012500000018366555, 0.13216699031824178, 0.1321669903184207, 1e-16, 0.07235521032697467, 2.7009568221287004e-07
5, Italy, 56307.76576506352, 6525028.141604043, 1.1133242906220664, 185.80081835255217, 0.45683374069360694, 0.3816747648836194, 1.724903421736502e-06, 1e-12, 0.01250000000000008, 0.01250000000000022, 0.2, 1e-16, 1e-12, 6.186659710643546e-07
6, Italy, 46849.026486839706, 3482810.3714581183, -1.143732857490991, 351.6094292911192, 0.6539568655093287, 0.21611189464202893, 5.894113620537867e-06, 9.999999999994796e-13, 0.012500030069410372, 0.1999998928502239, 0.14949751609862247, 1e-16, 0.053869202117441166, 1e-12
7, Italy, 25050.790361803378, 2508288.0550594027, 14.406670642850084, 60.704047475519786, 0.1346178013756907, 0.31421920119485885, 7.68197359255519e-06, 1e-12, 0.0125, 0.2, 0.01250000672602377, 3.293798723124803e-08, 0.19999999999632648, 0.0003958253109874872
8, Italy, 12615.773515271529, 2728996.0328804515, 7.005554389416977, 517.8734339498554, 0.4608143686565882, 0.37892600950497357, 9.999999960041972e-13, 8.619063420173521e-05, 0.0125, 0.014562244777010349, 0.022004594149405674, 0.0007828001779246018, 0.0035348921191092927, 1e-12
9, Italy, 41622.329740698675, 7085745.500462161, -4.419988298994662, 121.96006852817429, 0.47448406746960636, 0.1331100966013674, 1.524059222356444e-06, 1e-12, 0.01250000011896577, 0.19999999992603074, 0.012500000000097681, 1.7232200972881866e-09, 0.19999965714542184, 9.45059940307406e-05
10, Italy, 50983.56897283485, 8955115.048869755, 11.303410145240932, 197.61228692793145, 0.39883941606423345, 0.2379360575221827, 1.3653418249097114e-06, 1e-12, 0.0125000000000027, 0.19999981239218662, 0.012500000000001598, 1.8290840130658239e-09, 0.19999979989199512, 1.3718030243582696e-06
11, Italy, 6747.7557838888315, 1113990.6738256675, 2.5106357390675544, 368.0328334613299, 0.6756235006538731, 0.3789280637921525, 1e-12, 3.81804846920993e-05, 0.040933216536808814, 0.0125, 0.0125, 0.0005833015927976809, 0.005677006224541502, 1e-12
12, Italy, 45390.814871305345, 8668658.438822143, 3.5688724635669455, 40.53870113360596, 0.5039667643111858, 0.3961313943094713, 1.2278774675270246e-06, 1e-12, 0.0125, 0.012583596015912664, 0.040871538618906855, 0.010151315972262579, 0.00768718698541406, 1.0000000051091459e-12
13, Italy, 6323.11540206608, 1539070.1082878273, 14.937932616179083, 528.1555673141823, 0.3516469578983241, 0.2454043686892224, 0.003394409144781335, 0.0034792579086687955, 0.018644812084860202, 0.0125, 0.0125, 1e-16, 0.008888622306398784, 0.00017161368565586394
14, Italy, 24988.693002861633, 8484492.98591087, -1.9731031553626477, 131.58721092184527, 0.1215680197366723, 0.2611068719866071, 2.5568470986198245e-07, 1e-12, 0.012500000000697, 0.012557399259354843, 0.012557399259226545, 0.00012245175501717927, 0.19993877412311364, 6.122587698866639e-05
15, Italy, 49100.59485593204, 7874804.472095629, 12.79300883738292, 308.0119423074711, 0.3514584903030016, 0.26674600575786733, 1.451363397902697e-06, 1e-12, 0.0125, 0.2, 0.0125, 1.0000000088912681e-16, 0.19999999999613097, 7.365734806858664e-07
16, Italy, 6158.68501532868, 1592082.7184741544, 5.722610462901912, 224.57499164944764, 0.6769504419771273, 0.13210556567746315, 1.8785686439548046e-05, 1e-12, 0.023573889123427515, 0.015297984626101135, 0.0156179265591328, 1e-16, 0.007654811738130827, 1e-12
17, Italy, 8477.110412433092, 1449875.7843010183, 13.080301219103887, 493.25001981320185, 0.6691695282583198, 0.15851538559790834, 0.003168343974645357, 1e-12, 0.020442387975591343, 0.0125, 0.0125, 9.999054535747565e-17, 0.008158349772810543, 0.00013711183400956647
18, Italy, 39499.519199579416, 4136295.3463831157, 10.320723500332358, 44.72659370337997, 0.360151168252992, 0.2798327459521745, 4.241698864618464e-06, 1e-12, 0.0125, 0.2, 0.0125000113743788, 4.415892287430232e-08, 0.199999999019413, 0.0002166476566805154
19, Italy, 48658.25206887026, 5436558.823876817, 3.2055000006645944, 102.03509337852243, 0.5812090797876305, 0.2726561416512825, 5.60503781391446e-06, 1e-12, 0.0125, 0.2, 0.19999999999997672, 1e-16, 1.0114527840657647e-12, 6.0402074408090606e-06
