,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-01,1000.0,0.0001,0.0001,0.0001,0.0001,0.0001
2020-04-02,999.9979618410879,0.002138217571206015,0.00010236521401391366,0.00010033392326653372,0.00010023234492179151,9.700985907430787e-05
2020-04-03,999.9958667660122,0.00422763347877964,0.00010929929510944538,0.00010180882501309962,0.00010047111440932004,9.402127511919584e-05
2020-04-04,999.9936552441358,0.006427554302355616,0.00012097609940225422,0.000104466197057157,0.00010072303388781956,9.103623179591823e-05
2020-04-05,999.9912646817389,0.008800181384394496,0.00013770386030796656,0.00010838102885965623,0.00010099517484963971,8.805681258881293e-05
2020-04-06,999.9886276520497,0.011412370339282942,0.00015993339550677933,0.00011366380077523231,0.00010129515482777701,8.508525971425408e-05
2020-04-07,999.9856699952301,0.014337515561248033,0.00018827034037603225,0.00012046347974906234,0.00010163135206919598,8.212403729950656e-05
2020-04-08,999.9823087347522,0.01765761286995003,0.00022349173908859358,0.00012897159849236767,0.00010201314096147654,7.917590061328372e-05
2020-04-09,999.9784497516395,0.0214655582569361,0.00026656744717593316,0.00013942752965765914,0.00010245115483005486,7.624397329413003e-05
2020-04-10,999.9739851513903,0.025867747158662344,0.00031868693438630606,0.00015212510007697562,0.00010295758347438374,7.33318347421534e-05
2020-04-11,999.9687902499663,0.030987046946027323,0.00038129222785768957,0.0001674207276478028,0.00010354651376893011,7.044362011974951e-05
2020-04-12,999.9627200947183,0.03696622561151246,0.0004561179071926043,0.00018574330599968437,0.00010423432284537515,6.758413575547425e-05
2020-04-13,999.9556054232693,0.0439719322341232,0.0005452392597456726,0.0002076061108347339,0.00010504013482850795,6.475899317174923e-05
2020-04-14,999.9472479478391,0.05219934005358935,0.0006511299317797194,0.00023362105816199076,0.00010598635386031884,6.197476547340433e-05
2020-04-15,999.9374148338527,0.06187758130511587,0.0007767306754137799,0.00026451571010007813,0.00010709928826339305,5.9239170454429834e-05
2020-04-16,999.9258322193795,0.07327612485375432,0.0009255310997850123,0.00030115350031511987,0.00010840988322440378,5.65612855218943e-05
2020-04-17,999.9121775954644,0.08671227371836383,0.0011016666960889465,0.0003445577405992871,0.00010995458239122146,5.395180041926399e-05
2020-04-18,999.8960708359444,0.10255999049518533,0.0013100338300929793,0.00039594007504166543,0.00011177634235613866,5.142331478075231e-05
2020-04-19,999.8770636281045,0.1212602953147851,0.0015564258939765947,0.0004567341715787132,0.00011392582824175927,4.8990688792790955e-05
2020-04-20,999.8546270114631,0.1433335242767728,0.0018476943955775228,0.0005286355858123804,0.00011646282363225379,4.667145671257457e-05
2020-04-21,999.8281366799769,0.16939378745994052,0.002191939453312342,0.0006136489028088963,0.00011945789403935799,4.4486314737468917e-05
2020-04-22,999.7968556415578,0.20016602595547545,0.0025987349779474558,0.0007141434637816839,0.00012299435012316242,4.245969678081082e-05
2020-04-23,999.7599137564797,0.23650613850098165,0.0030793947800143934,0.0008329192215600557,0.00012717056519527756,4.062045414587338e-05
2020-04-24,999.7162835910661,0.27942473204843926,0.0036472869697559205,0.0009732845479264089,0.00013210271134367642,3.9002657967083544e-05
2020-04-25,999.6647519228508,0.33011514912380496,0.004318205345213697,0.0011391481447304097,0.00013792799010207282,3.7646546684548425e-05
2020-04-26,999.6038861156723,0.3899865406109251,0.00511080802867315,0.0013351275978801312,0.00014480844725692332,3.659964482682061e-05
2020-04-27,999.5319944449412,0.4607028884765121,0.006047135453296125,0.0015666775690425124,0.00015293547751198214,3.591808410608427e-05
2020-04-28,999.447079291349,0.5442290422214714,0.007153221968281285,0.0018402411560042682,0.0001625351437479623,3.566816340692882e-05
2020-04-29,999.3467819316681,0.6428850192240632,0.008459817877893266,0.0021634285829013823,0.00017387445803208039,3.592819082369212e-05
2020-04-30,999.2283174338654,0.7594100368369456,0.010003241721529778,0.0025452281218320627,0.0001872687979444822,3.6790658646623703e-05
2020-05-01,999.0883979055949,0.8970379978042164,0.011826386112788096,0.0029962550160575283,0.0002030906628910757,3.836481131767062e-05
2020-05-02,998.923142045116,1.0595864454339996,0.01397990457024164,0.0035290451930807426,0.00022178001167533703,4.077967710995218e-05
2020-05-03,998.7279685959967,1.2515613465570439,0.016523611588153554,0.004158401747305438,0.0002438564656466788,4.418764690701735e-05
2020-05-04,998.4974709057552,1.4782804544512063,0.0195281338210141,0.004901803563744814,0.0002699337123203665,4.876869828832095e-05
2020-05-05,998.2252693277497,1.7460184564769108,0.023076856813864833,0.0057798870765756434,0.0003007365037314403,5.473538053439817e-05
2020-05-06,997.9038376795525,2.0621776276606463,0.027268219335749088,0.006817014042522407,0.0003371207133865244,6.233869657231689e-05
2020-05-07,997.5242993749238,2.4354882964310973,0.03221841621225094,0.008041940395117717,0.0003800969971591062,7.187504177107813e-05
2020-05-08,997.0761881775394,2.8762440848465674,0.038064580759094954,0.009488603769816547,0.00043085869870044294,8.369438741382666e-05
2020-05-09,996.5471677830599,3.3965776124223725,0.044968529648716934,0.011197050190273422,0.0004908147509984893,9.820992923069956e-05
2020-05-10,995.9227036275377,4.010783144384624,0.0531211664455377,0.013214523719645894,0.0005616284549232457,0.00011590945924909422
2020-05-11,995.1856794579788,4.735693508202471,0.06274765525228371,0.015596746639065554,0.0006452631654637671,0.00013736876314278078
2020-05-12,994.3159503104979,5.591119471072794,0.07411349300524366,0.018409421939184076,0.0007440360895629511,0.000163267396018316
2020-05-13,993.289822665792,6.600360622807822,0.08753162795216672,0.02172999460200272,0.0008606815987387407,0.00019440724796894354
