,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-01,2000.0,0.0001,0.0001,0.0001,0.0001,0.0001
2020-04-02,1999.9056612412512,0.09371739954025271,0.0006756598897828919,0.00024155608044237818,0.00010142907730899145,0.00010271416140999113
2020-04-03,1999.5434595815318,0.45173314596225056,0.004014503240541087,0.001068309593679381,0.00011131796377349972,0.00011314170794135469
2020-04-04,1997.889009543661,2.086701269198189,0.01954937410457452,0.0049170292270274115,0.00016198040557745488,0.00016080340320888338
2020-04-05,1990.2840523626166,9.601893389739534,0.09112251225514877,0.02265043863518275,0.00040089224886917274,0.0003804045034580878
2020-04-06,1955.7010079993736,43.77381484961749,0.4189172952824205,0.10386568768515543,0.001504433475848723,0.0013897345625693235
2020-04-07,1806.167512567382,191.47150582884848,1.882547519408709,0.46644643696409493,0.006517772993871768,0.005969874398004698
2020-04-08,1283.2166489280726,707.0501401106438,7.758773914290981,1.9212087073393491,0.028074865069335028,0.025653474579113444
2020-04-09,378.20217602662836,1591.03135240396,24.50824526531832,6.057513371208788,0.10521200027496619,0.0960009326044423
2020-04-10,18.479515035325594,1917.698220326219,50.76169990970703,12.494846035254735,0.2963918097633036,0.26982688372579816
2020-04-11,0.1012933639144268,1901.1805089681095,78.34706906041035,19.17423897978764,0.6277690811162937,0.569620546659246
2020-04-12,6.426104858070168e-05,1866.9436781282993,105.34603405149011,25.617886481763147,1.09925204262263,0.9935850347742046
2020-04-13,5.1121716497970014e-09,1833.225574464579,131.7121978822031,31.81800063705216,1.7076225460923868,1.537104464959042
2020-04-14,5.517656992196395e-14,1800.1163775531597,157.45751354523026,37.78130808285152,2.449664414760226,2.1956364039963763
2020-04-15,8.722866991630457e-20,1767.6051533769762,182.59393409736217,43.51442436424072,3.322223202056527,2.9647649593625656
2020-04-16,2.622813089226176e-26,1735.6811021806143,207.1331930342781,49.023801756173505,4.322205220722584,3.8401978082095565
2020-04-17,1.8704973619695125e-25,1704.3336192539484,231.0868081687002,54.315733006438016,5.446576426136533,4.817763144774847
2020-04-18,1.1367979939326795e-21,1673.5522914145354,254.46608554503695,59.396355022336095,6.692361319844386,5.893406698245809
2020-04-19,2.5747482773245284e-16,1643.3268935484864,277.2821232832501,64.2716524756922,8.056641872993577,7.0631888195756725
2020-04-20,1.295660907464831e-18,1613.647385213855,299.5458153531756,68.94746132793988,9.53655646930687,8.323281635721067
2020-04-21,1.9642509028836945e-16,1584.5039073053333,321.2678552805977,73.42947227701491,11.12929886724518,9.669966269807945
2020-04-22,7.396838747277983e-16,1555.8867787792014,342.45873978628765,77.7232341277364,12.832117181011226,11.09963012576155
2020-04-23,3.5469680118834535e-16,1527.7864934374302,363.1287723592206,81.83415708732048,14.642312880054849,12.608764235972156
2020-04-24,4.984595403616379e-18,1500.1937167698488,383.28806676516575,85.76751598765203,16.5572398067417,14.193960670589194
2020-04-25,7.233052201318451e-17,1473.0992828533638,402.94655049180983,89.52845343588095,18.574303211861483,15.851910007081976
2020-04-26,1.737928139900116e-18,1446.4941913071657,422.1139681315619,93.12198289489976,20.690958807649587,17.579398858719927
2020-04-27,9.495457700007341e-18,1420.3696043029368,440.79988470317755,96.55299169521356,22.904711838006182,19.373307460662073
2020-04-28,5.642627080174218e-17,1394.716843629049,459.01368891328866,99.82624397968267,25.213116165602845,21.2306073123744
2020-04-29,1.297662287015669e-18,1369.5273878077837,476.76459635893747,102.94638358259097,27.613773375569796,23.148358875116507
2020-04-30,5.65457631511528e-17,1344.7928692646262,494.0616526721781,105.91793684445943,30.104331895464586,25.12370932327075
2020-05-01,-6.33015382718714e-17,1320.505071548674,510.9137366077918,108.74531536399587,32.682486131227265,27.153890348310238
2020-05-02,7.697908177142558e-17,1296.6559266032516,527.3295630751446,111.43281868853921,35.34597561883322,29.236216014231353
2020-05-03,1.403962312278706e-16,1273.2375120858178,543.3176861151911,113.98463694433246,38.09258419135973,31.36808066329979
2020-05-04,-1.194236809575555e-15,1250.2420487362692,558.8865018236321,116.40485340792846,40.920139161188246,33.54695687098372
2020-05-05,1.6958786650698368e-15,1227.661897792805,574.0442512211612,118.69744701999836,43.82651051706285,35.77039344897154
2020-05-06,1.2443158957153142e-15,1205.4895584544101,588.7990230718324,120.8662948428089,46.809610135746475,38.03601349519873
2020-05-07,2.436724529989941e-15,1183.7176653892266,603.1587566503636,122.91517446256462,49.86739100800288,40.34151248983428
2020-05-08,-7.853980221185703e-16,1162.3389862878794,617.131244459441,124.84776633783355,52.9978464786475,42.68465643618549
2020-05-09,-2.4689538800656897e-15,1141.3464194610062,630.7241348978228,126.66765609522082,56.19900950041188,45.06328004551955
2020-05-10,1.277309670084675e-15,1120.732991480183,643.94493488017,128.3783367734356,59.46895190137264,47.47528496481313
2020-05-11,2.670414788479582e-15,1100.491854861456,656.8010124094778,129.98321101686955,62.80578366570056,49.91863804646487
2020-05-12,3.0502646743320213e-15,1080.6162857906925,669.2995991029607,131.48559321979886,66.20765222748516,52.391369659025884
2020-05-13,-1.1262971683430905e-15,1061.0996818900412,681.4477926722233,132.88871162226502,69.67274177740191,54.89157203802543
2020-05-14,-2.1453754301309728e-15,1041.9355600247097,693.2525593585617,134.1957103587021,73.19927258198915,57.4173976759866
2020-05-15,3.0634188493575562e-15,1023.1175541493637,704.7207363241862,135.40965146033753,76.7855003153048,59.96705775074944
2020-05-16,-1.139130736414496e-15,1004.6394131934159,715.8590340001798,136.53351681236938,80.42971540273815,62.53882059123617
