,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-01,10000.0,0.0001,0.0001,0.0001,0.0001,1.0
2020-04-02,9997.523706813416,2.816038666935333,0.0016884740301576296,0.0004922279695789748,0.00010326402761927897,0.6583705536160445
2020-04-03,9939.32217405533,61.31269551244905,0.037908758821186474,0.009474384702681578,0.00015199972407607248,0.3179952889728217
2020-04-04,8768.721982216695,1231.2816365961432,0.7945470335988106,0.19710697009365866,0.001172730712101531,0.00395445274692767
2020-04-05,1252.1186003289781,8736.93106560296,9.578727165507523,2.369486155052864,0.016992535640623453,-0.014471788139579691
2020-04-06,0.10952981441062852,9965.349302401954,28.18937963586979,6.909106168969001,0.09255797938598022,0.35052399941646206
2020-04-07,7.88699673999574e-10,9941.417198286865,47.1493270413621,11.42427211545176,0.24284306058460162,0.7667594949562536
2020-04-08,4.743972880190845e-22,9917.433546496108,66.06289766865214,15.818718780167632,0.46607453064775467,1.2191625244278417
2020-04-09,2.029459111224028e-38,9893.507755223054,84.93018922088956,20.095395597071693,0.7602971216474903,1.7067628373446293
2020-04-10,3.425484759341085e-59,9869.639684880052,103.751313368499,24.257183930634223,1.1236034019399435,2.2286144188852113
2020-04-11,3.145720794424115e-86,9845.829196215456,122.52638151247662,28.30689524867817,1.55413261837364,2.7837944050259438
2020-04-12,3.221064347066847e-107,9822.076150313564,141.25550478506278,32.24727281710224,2.0500695635375785,3.371402520738088
2020-04-13,-6.371325059518022e-128,9798.380408593817,159.93879405039124,36.0809933529262,2.6096434708653184,3.9905605320004973
2020-04-14,-4.887899690604754e-149,9774.741832809974,178.57635990513504,39.81066863727384,3.2311269365191073,4.640411711094198
2020-04-15,-5.97255724438247e-169,9751.160285049316,197.1683126791526,43.43884708926477,3.9128348674049285,5.320120314856935
2020-04-16,-5.6755449663246e-189,9727.635627731834,215.71476243613048,46.968015301761994,4.653123454685243,6.028871075583654
2020-04-17,3.813449951693562e-209,9704.167723609438,234.2158189742262,50.40059953990028,5.450389172171472,6.765868704266358
2020-04-18,8.705951568788911e-229,9680.75643576513,252.67159182670557,53.738967203296106,6.3030677989930455,7.530337405874238
2020-04-19,1.135871559560425e-248,9657.401627612246,271.0821902625915,56.98542825282276,7.209633465955474,8.321520406382877
2020-04-20,1.2461082834569218e-268,9634.103162893618,289.4477232872907,60.14223660280346,8.168597725011852,9.138679491266522
2020-04-21,-2.1539155790503183e-288,9610.860905680818,307.7682996432351,63.21159147946625,9.178508641289001,9.98109455517685
2020-04-22,1.8372439730543534e-308,9587.674720373328,326.04402781051357,66.19563874647538,10.237949907121003,10.84806316253652
2020-04-23,0.0,9564.544471697787,344.2750160075075,69.09647219833809,11.345539977556935,11.738900118783091
2020-04-24,0.0,9541.470024707165,362.4613721915193,71.91613482246481,12.49993122682213,12.652937052005218
2020-04-25,0.0,9518.451244779983,380.6032040594053,74.65662003064286,13.699809125225528,13.589522004719235
2020-04-26,0.0,9495.487997619548,398.7006190482022,77.31987286066465,14.94389143601724,14.548019035540369
2020-04-27,0.0,9472.580149253175,416.7537243357535,79.90779114883387,16.230927431713056,15.527807830508802
2020-04-28,0.0,9449.727566031337,434.7626268413369,82.4222266740552,17.55969712941396,16.528283323836607
2020-04-29,0.0,9426.930114626986,452.72743322628537,84.86498627419701,18.929010544660393,17.5488553278471
2020-04-30,0.0,9404.187662034714,470.64824989461164,87.23783293539748,20.337706963372042,18.58894817188414
2020-05-01,0.0,9381.500075569984,488.52518299362816,89.54248685497153,21.784654231434764,19.648000349973504
2020-05-02,0.0,9358.867222868335,506.3583384145663,91.7806264785573,23.268748061507114,20.725464177024833
2020-05-03,0.0,9336.288971884678,524.1478217931943,93.95388951212723,24.788911356628965,21.820805453366532
2020-05-04,0.0,9313.765190892445,541.8937385104394,96.06387390947236,26.344093550225725,22.933503137412526
2020-05-05,0.0,9291.295748482882,559.5961936929853,98.11213883575248,27.933269962107996,24.063049026261726
2020-05-06,0.0,9268.880513564272,577.2552922139012,100.10020560769762,29.555441170084347,25.20894744404158
2020-05-07,0.0,9246.51935536111,594.8711386932516,102.02955861102089,31.209632396803585,26.37071493780457
2020-05-08,0.0,9224.212143413433,612.4438374987049,103.90164619559752,32.89489291146016,27.54787998079624
2020-05-09,0.0,9201.958747575985,629.9734927461391,105.71788154894922,34.61029544600148,28.739982682915826
2020-05-10,0.0,9179.75903801749,647.4602083002547,107.47964354855871,36.35493562548639,29.94657450819516
2020-05-11,0.0,9157.612885219904,664.9040877751753,109.18827759352794,38.12793141225123,31.167217999125725
2020-05-12,0.0,9135.520159977616,682.305234535059,110.8450964160805,39.92842256354925,32.40148650766793
2020-05-13,0.0,9113.480733396764,699.6637516946939,112.45138087339707,41.755570102336534,33.64896393278064
2020-05-14,0.0,9091.494476894404,716.9797421201041,114.00838072026008,43.60855580088621,34.90924446431282
2020-05-15,0.0,9069.561262197825,734.2533084291489,115.51731536297237,45.48658167691942,36.18193233310359
2020-05-16,0.0,9047.68096134375,751.4845529921214,116.97937459500481,47.38886950195048,37.46664156713926
2020-05-17,0.0,9025.853446677636,768.6735779323452,118.39571931481471,49.314660321549674,38.762995753621794
2020-05-18,0.0,9004.07859085289,785.8204851267715,119.76748222626709,51.26321398723479,40.070627806804396
2020-05-19,0.0,8982.35626683015,802.9253762065731,121.09576852208137,53.233808699710096,41.38917974145491
2020-05-20,0.0,8960.68634787653,819.9883525577366,122.38165655071357,55.22574056317704,42.718302451810466
2020-05-21,0.0,8939.068707564902,837.0095153216529,123.62619846707695,57.23832315044925,44.0576554958908
