,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-05-19,6.025336932760653e-47,65.96035733164608,661.488294570283,127.79170595269515,85.74369954350986,61.01634260187497
2020-05-20,2.6530265203005867e-48,61.888243515368465,662.0516553068112,126.92484828536645,88.43802985945818,62.697623033004426
2020-05-21,1.1938272474260462e-49,58.067524803719266,662.4120242010638,126.0194135536703,91.13423593397731,64.36720150757738
2020-05-22,5.495060524362596e-51,54.48268112494156,662.5826165612451,125.0789910609169,93.83151851626918,66.02459273663517
2020-05-23,2.589340073092288e-52,51.11915055094508,662.5758290613913,124.10693268386754,96.5291304747696,67.66935722903457
2020-05-24,1.250003820083706e-53,47.96327014556397,662.4032902916688,123.10636773814961,99.22637356824423,69.30109825638148
2020-05-25,6.186244454121142e-55,45.00222046459292,662.0759081878656,122.08021692321933,101.92259541626946,70.91945900806073
2020-05-26,3.140465565830005e-56,42.22397348215712,661.6039145327372,121.0312054037336,104.61718665678907,72.52411992459056
2020-05-27,1.6362212603939092e-57,39.617243731887214,660.9969067099875,119.96187508068029,107.30957827919613,74.11479619825688
2020-05-28,8.753356803357371e-59,37.17144246443325,660.26388688048,118.87459610232261,109.99923912210495,75.6912354306665
2020-05-29,4.8102878518586477e-60,34.876634635098384,659.4132987398447,117.77157766192289,112.68567352564503,77.25321543749651
2020-05-30,2.7163632757476736e-61,32.723498546875355,658.4530620067652,116.65487812631035,115.36841912873702,78.80054219131917
