,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-01,5000.0,0.0001,0.0001,0.0001,0.0001,0.0001
2020-04-02,4997.045822613208,3.489780945419042,0.005996488413928229,0.0015710249581452932,0.00010520427402586308,-0.542776276268795
2020-04-03,4745.53783217477,254.9727372625616,0.44990738065301966,0.1123666177777812,0.0004891499272197574,-1.072832585685891
2020-04-04,370.75291130265083,4610.607044586979,15.83267629076245,3.949120682541958,0.019403566780367205,-1.1606564297089748
2020-04-05,1.4319456684666578e-05,4934.667963282931,52.65995429982814,13.096245589361223,0.1460292191670428,-0.5697067107410875
2020-04-06,5.023742298971803e-21,4888.047611979292,89.3169248699136,22.13694710967626,0.40907236815339665,0.08994367296657275
2020-04-07,3.504207041502315e-49,4841.867693109627,125.5165267896226,31.000853662301058,0.8067038076219034,0.8087226308325549
2020-04-08,6.013617778724632e-68,4796.124059864835,161.2634129809098,39.69054674304132,1.3370172630939121,1.5854631481269943
2020-04-09,1.0249852572841385e-87,4750.812590428523,196.56219141357784,48.20857437072303,1.9981284882939396,2.4190152988860856
2020-04-10,4.415859415832728e-109,4705.929201925246,231.41742553443325,56.55745149612198,2.788175021675292,3.308246022528552
2020-04-11,1.0101109320315657e-127,4661.469850052586,265.8336346908742,64.73966040407413,3.7053159477953814,4.252038904677026
2020-04-12,1.128543671541428e-147,4617.430528716745,299.8152945504678,72.75765111089243,4.74773166125202,5.249293960646859
2020-04-13,-1.0631982416286023e-167,4573.80726967158,333.366837516555,80.61384175714362,5.913623633153491,6.298927421571214
2020-04-14,-1.0310384059166969e-187,4530.59614216102,366.49265313992026,88.31061899583754,7.201214180095466,7.399871523131573
2020-04-15,-2.8425082587638587e-208,4487.793252564872,399.1970885265629,95.85033837608115,8.608746235618204,8.551074296863307
2020-04-16,1.1146604757178414e-228,4445.39474404802,431.48444874160714,103.23532472224848,10.134483124117597,9.751499364006133
2020-04-17,4.866232689671643e-249,4403.396796212844,463.35899720938875,110.46787250871787,11.776708337184159,11.000125731869739
2020-04-18,7.839377609651835e-270,4361.795624755002,494.82495610974513,117.55024623022547,13.53372531234371,12.295947592684929
2020-04-19,4.70539535980909e-292,4320.587481122443,525.8865067705785,124.48468076789072,15.403857214175805,13.637974124912283
2020-04-20,-7.01283981713e-313,4279.76865217762,556.5477900566648,131.2733817509503,17.385446717781697,15.025229296977418
2020-04-21,0.0,4239.3354598629385,586.812906754805,137.9185259142641,19.476855794579837,16.456751673406554
2020-04-22,0.0,4199.284260869305,616.6859179553242,144.42226145163062,21.676465500402664,17.931594223333192
2020-04-23,0.0,4159.6114463078575,646.1708454299536,150.78670836496596,23.98267576587043,19.44882413134853
2020-04-24,0.0,4120.313441384779,675.2716720061427,157.01395880938853,26.393905189018163,21.00752261066767
2020-04-25,0.0,4081.3867050791823,703.9923419378159,163.10607743426053,28.908590830151542,22.606784718585082
2020-04-26,0.0,4042.827729824039,732.336761272627,169.06510172022837,31.525188008908103,24.24571917419203
2020-04-27,0.0,4004.6330411901304,760.3087982157277,174.89304231231014,34.2421701035003,25.92344817832945
2020-04-28,0.0,3966.799197572956,787.9122834900988,180.5918833490743,37.05802835211728,27.639107235750373
2020-04-29,0.0,3929.32278988265,815.1510106934628,186.1635827879538,39.97127165646241,29.391844979465432
2020-04-30,0.0,3892.200441236783,842.0287366518191,191.6100727267403,42.980426387403895,31.180822997246427
2020-05-01,0.0,3855.42880665608,868.5491817696324,196.93325972130089,46.08403619271567,33.00521566026194
2020-05-02,0.0,3819.0045727630227,894.7160303766967,202.1350250995629,49.280661806887075,34.86420995382047
2020-05-03,0.0,3782.9244574832846,920.5329310717236,207.21722527180626,52.568880862978524,36.75700531019602
2020-05-04,0.0,3747.185209749984,946.0034970626805,212.18169203730835,55.9472877065031,38.682813443512494
2020-05-05,0.0,3711.7836092107796,971.1313065038684,217.0302328873759,59.41449321130631,40.640858186658946
2020-05-06,0.0,3676.7164659376544,995.9199028298633,221.76463130482034,62.96912459743484,42.63037533021902
2020-05-07,0.0,3641.980620139488,1020.3727950862575,226.38664705990098,66.60982525096131,44.650612463383915
2020-05-08,0.0,3607.572941877355,1044.4934582572762,230.89801650278386,70.33525454574959,46.70082881682841
2020-05-09,0.0,3573.490330782476,1068.285333590292,235.3004528525572,74.14408766713973,48.780295107527444
2020-05-10,0.0,3539.729715776869,1091.7518289172647,239.5956464828383,78.0350154375315,50.88829338548849
2020-05-11,0.0,3506.2880547966147,1114.896318973138,243.78526520401527,82.00674414384632,53.02411688237889
2020-05-12,0.0,3473.1623345177463,1137.7221457112178,247.87095454215873,86.05799536684796,55.18706986202474
2020-05-13,0.0,3440.349570084729,1160.2326186155606,251.85433801464418,90.18750581230171,57.376467472759636
2020-05-14,0.0,3407.8468048415098,1182.4310150104093,255.73701740252048,94.39402714395312,59.59163560160129
2020-05-15,0.0,3375.651110065095,1204.3205803666954,259.5205730196625,98.6763258183061,61.8319107302348
2020-05-16,0.0,3343.7595847016537,1225.904528605631,263.20656397874535,103.03318292118227,64.09663979278042
2020-05-17,0.0,3312.1693551051167,1247.1860423994328,266.7965284540757,107.4633940060414,66.38518003532579
2020-05-18,0.0,3280.8775747782374,1268.1682734691913,270.29198394131623,111.96576893404522,68.69689887720067
2020-05-19,0.0,3249.881424116102,1288.8543428799278,273.69442751413976,116.53913171584541,71.03117377397496
2020-05-20,0.0,3219.1781101520673,1309.247341332841,277.0053360778458,121.18232035507805,73.3873920821578
