,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-19,4.1501914940051845e-43,9043.693937433616,739.4162378547182,200.80880566156532,24.92791315526965,10.153405894797762
2020-04-20,9.524862599819855e-49,8987.133185474737,781.7078920998314,211.32557287309916,27.985695682714297,10.847953869566062
2020-04-21,1.0806177165065208e-54,8930.926173777783,823.5699449697942,221.73513732545084,31.21072318618388,11.558320740721662
2020-04-22,6.105280490187945e-61,8875.07068999287,865.0056642742707,232.03831527571668,34.60128628360324,12.284344173461198
2020-04-23,1.730388318460986e-67,8819.564535606509,906.0182953408664,242.23591736292516,38.155688618529304,13.025863071075063
2020-04-24,2.478322666111971e-74,8764.405525855096,946.6110611629286,252.32874864497853,41.87224677047001,13.782717566420095
2020-04-25,1.8067946803145187e-81,8709.59148963888,986.7871625464013,262.3176086353597,45.74929016579356,14.55474901344823
2020-04-26,6.753766058574661e-89,8655.120269436535,1026.5497782557302,272.20329133959524,49.78516098922342,15.341799978791004
2020-04-27,1.3037940666155415e-96,8600.989721220221,1065.9020651588455,281.98658529149304,53.978214095914154,16.143714233399272
2020-04-28,1.3092661085936551e-104,8547.197714371221,1104.8471583711703,291.6682735891447,58.32681692410743,16.960336744238084
2020-04-29,6.888493384621351e-113,8493.742131596027,1143.3881713987628,301.2491339306933,62.82934940836206,17.791513666036444
2020-04-30,1.9125434934834374e-121,8440.620868843065,1181.528196280502,310.72993864987484,67.48420389335587,18.63709233309072
2020-05-01,2.822246748801127e-130,8387.831835219824,1219.2703037293668,320.1114547513288,72.28978504825291,19.496921251122632
2020-05-02,2.229328393690457e-139,8335.372952910586,1256.6175432728016,329.3944439456816,77.24450978163699,20.370850089190586
2020-05-03,9.493815516080413e-149,8283.242157094646,1293.5729433921945,338.57966268440737,82.34680715700425,21.25872967165428
2020-05-04,2.1952366042291813e-158,8231.437395864992,1330.139511661452,347.6678621944645,87.59511830881364,22.160411970192683
2020-05-05,2.775722523629917e-168,8179.956630147613,1366.3202348846444,356.6597885126976,92.98789635908398,23.07575009587328
2020-05-06,1.9352964529119506e-178,8128.797833621211,1402.1180792328419,365.55618252003785,98.5236063345519,24.004598291275325
2020-05-07,3.765067633859068e-186,8077.958992637403,1437.5359903800163,374.3577799754713,104.20072508436543,24.94681192266393
2020-05-08,2.67799994319017e-190,8027.438106141516,1472.5768936380784,383.06531154978995,110.01774119832453,25.902247472216025
2020-05-09,8.452830665942179e-194,7977.233185593792,1507.2436940910563,391.67950285912684,115.97315492565937,26.870762530297355
2020-05-10,1.1335378487000688e-196,7927.3422548911285,1541.539276728395,400.2010744982757,122.065478094345,27.85221578779075
2020-05-11,6.207404345021157e-199,7877.763350289306,1575.4665065774186,408.6307420737948,128.2932340309465,28.846467028474695
2020-05-12,1.3366183696751556e-200,7828.494520325675,1609.028228834925,416.96921623689946,134.65495748099536,29.85337712145221
2020-05-13,1.0915424655473351e-201,7779.533825742361,1642.2272689979366,425.2172027161425,141.1491945298842,30.872808013629832
2020-05-14,3.2658828336031617e-202,7730.879339409925,1675.0664329936146,433.3754023498823,147.77450252429318,31.904622722246025
2020-05-15,3.46346465103962e-202,7682.529146251519,1707.5485073083296,441.4445111185448,154.5294499941277,32.9486853274493
2020-05-16,1.2612038426109649e-201,7634.481343167483,1739.6762591159152,449.4252201766779,161.4126165749737,34.00486096492406
2020-05-17,1.5296462811927342e-200,7586.734038960483,1771.4524364050737,457.31821588479477,168.4225929310631,35.0730158185669
2020-05-18,6.000849090037636e-199,7539.285354261024,1802.879768105985,465.12417984101864,175.55798067874994,36.15301711321022
2020-05-19,7.40322986738161e-197,7492.133421453499,1833.960964216087,472.84378891251987,182.81739231048996,37.24473310739397
2020-05-20,2.7954031565591996e-194,7445.276384602695,1864.6987159250436,480.47771526674995,190.1994511193227,38.34803308618518
2020-05-21,3.1473163013530114e-191,7398.712399380701,1895.0956957389244,488.0266264024788,197.70279112385182,39.46278735404516
2020-05-22,1.0303211642191589e-187,7352.439632994346,1925.154557603564,495.491185180627,205.32605699372232,40.58886722774332
2020-05-23,9.571665296110226e-184,7306.456264113053,1954.8779370271452,502.87204985490234,213.06790397558783,41.72614502931829
2020-05-24,2.4648653281608832e-179,7260.7604827971445,1984.2684512019734,510.1698741022386,220.9269978195691,42.874494079085274
