index,date,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths,DRS
353,2021-03-09,4.8601474854337625e-14,16873735.08127604,1330306.8667785982,887271.6010726676,1145185.0582111531,32947.14698173437,Grande Sao Paulo
354,2021-03-10,0.0,16857143.81409123,1335754.8206423786,890905.1155611554,1152605.263743172,33037.995865768055,Grande Sao Paulo
355,2021-03-11,0.0,16840568.85748148,1341175.0836587793,894520.1615556951,1160055.188240983,33128.966039079605,Grande Sao Paulo
356,2021-03-12,0.0,16824010.199018996,1346567.7544075893,898116.8048044121,1167534.68762815,33220.049735068176,Grande Sao Paulo
357,2021-03-13,0.0,16807467.822894048,1351932.9334551257,901695.11238036,1175043.6182017112,33311.23888582243,Grande Sao Paulo
358,2021-03-14,0.0,16790941.713318586,1357270.7210104212,905255.1511183012,1182581.8366906908,33402.525564719836,Grande Sao Paulo
359,2021-03-15,0.0,16774431.85452624,1362581.2169252231,908796.9876147064,1190149.200256098,33493.90198642669,Grande Sao Paulo
360,2021-03-16,0.0,16757938.230772326,1367864.5206939955,912320.6882277536,1197745.5664909284,33585.3605068981,Grande Sao Paulo
361,2021-03-17,0.0,16741460.826333832,1373120.7314539172,915826.3190773288,1205370.7934201632,33676.893623377975,Grande Sao Paulo
362,2021-03-18,5.0489014708987365e-14,16724999.622604793,1378349.9507151255,919313.947865978,1213024.7394199304,33768.49241518164,Grande Sao Paulo
363,2021-03-19,1.1923191029308592e-13,16708554.60471135,1383552.276142828,922783.6397318479,1220707.2634016082,33860.150094677,Grande Sao Paulo
364,2021-03-20,1.8082285406548733e-13,16692125.757150652,1388727.8056565556,926235.4599827108,1228418.224690452,33951.8596662358,Grande Sao Paulo
365,2021-03-21,2.2629460035125e-13,16675713.06393945,1393876.6372904906,929669.4740028044,1236157.4830297285,34043.614006001524,Grande Sao Paulo
366,2021-03-22,2.455720294375934e-13,16659316.50909134,1398998.868744873,933085.7469536441,1243924.8985940001,34135.40611807473,Grande Sao Paulo
367,2021-03-23,2.274721475738992e-13,16642936.076616762,1404094.5973860049,936484.343774024,1251720.3319891228,34227.22913451297,Grande Sao Paulo
368,2021-03-24,1.5970408697171008e-13,16626571.750523008,1409163.920246247,939865.3291800149,1259543.6442522479,34319.07631533087,Grande Sao Paulo
369,2021-03-25,3.9490576037025535e-14,16610223.514882294,1414206.9340530366,943228.767684318,1267394.6968396148,34410.940944638976,Grande Sao Paulo
370,2021-03-26,3.101096225950789e-14,16593891.354841014,1419223.7356590056,946574.7238831292,1275273.351445625,34502.81479110151,Grande Sao Paulo
371,2021-03-27,1.999638450210692e-14,16577575.2537646,1424214.4208251818,949903.2616446018,1283179.4705146828,34594.692463286985,Grande Sao Paulo
372,2021-03-28,7.257463134618869e-15,16561275.195760114,1429179.0852960641,953214.4448258621,1291112.9167889687,34686.567561593474,Grande Sao Paulo
373,2021-03-29,0.0,16544991.16493998,1434117.8244858375,956508.3370637323,1299073.5534404328,34778.43380139707,Grande Sao Paulo
374,2021-03-30,0.0,16528723.14542197,1439030.7334783731,959785.0017747314,1307061.2440707944,34870.28501305199,Grande Sao Paulo
375,2021-03-31,0.0,16512471.121329207,1443917.907027227,963044.5021550736,1315075.852711542,34962.11514189052,Grande Sao Paulo
376,2021-04-01,0.0,16496235.076790178,1448779.4395556438,966286.9011806686,1323117.2438239332,35053.91824822302,Grande Sao Paulo
377,2021-04-02,0.0,16480014.996092904,1453615.4251807204,969512.2616232423,1331185.2822585294,35145.68835389301,Grande Sao Paulo
378,2021-04-03,0.0,16463810.865079734,1458425.957932041,972720.646196148,1339279.8328891487,35237.41805424183,Grande Sao Paulo
379,2021-04-04,0.0,16447622.666776264,1463211.1310665119,975912.1170974064,1347400.7617600148,35329.102868056565,Grande Sao Paulo
380,2021-04-05,0.0,16431450.3855099,1467971.037713943,979086.736440268,1355547.9350048779,35420.737138913966,Grande Sao Paulo
381,2021-04-06,0.0,16415294.005616745,1472705.770674357,982244.5661180291,1363721.219186379,35512.315322036324,Grande Sao Paulo
382,2021-04-07,0.0,16399153.511443062,1477415.4224182128,985385.667804184,1371920.4812956688,35603.83198284628,Grande Sao Paulo
383,2021-04-08,0.0,16383028.887346726,1482100.0850866372,988510.1029525768,1380145.5887520243,35695.28179552172,Grande Sao Paulo
384,2021-04-09,0.0,16366920.117698666,1486759.85049165,991617.9327975523,1388396.4094024715,35786.659541550616,Grande Sao Paulo
385,2021-04-10,1.2175275556064548e-14,16350827.187055197,1491394.8106731782,994709.2187254595,1396672.811189636,35877.95934399383,Grande Sao Paulo
386,2021-04-11,2.8468909659522393e-14,16334750.079894632,1496005.0570362934,997784.0216992276,1404974.6626655827,35969.17585065423,Grande Sao Paulo
387,2021-04-12,4.678536785577857e-14,16318688.780547876,1500590.6801205997,1000842.4021045598,1413301.8331289834,36060.30454950393,Grande Sao Paulo
388,2021-04-13,6.657869662340037e-14,16302643.27348368,1505151.7705251654,1003884.4203668186,1421654.192073741,36151.34049790757,Grande Sao Paulo
389,2021-04-14,8.711103728588099e-14,16286613.543194344,1509688.4185316176,1006910.136699648,1430031.6094133283,36242.27883886476,Grande Sao Paulo
390,2021-04-15,1.0742718365002093e-13,16270599.574197313,1514200.7141048384,1009919.6111054388,1438433.955480126,36333.11479892009,Grande Sao Paulo
391,2021-04-16,1.2632913964430994e-13,16254601.351036778,1518688.7468936641,1012912.9033757921,1446861.1010247618,36423.84368607303,Grande Sao Paulo
392,2021-04-17,1.423506769573083e-13,16238618.858285272,1523152.6062315803,1015890.0730919858,1455312.9172154502,36514.46088768795,Grande Sao Paulo
393,2021-04-18,1.5373189267602866e-13,16222652.080545265,1527592.3811374218,1018851.17962544,1463789.2756373303,36604.96186840402,Grande Sao Paulo
394,2021-04-19,1.5839376692431775e-13,16206701.002450753,1532008.1603160675,1021796.2821381809,1472290.048291806,36695.3421680452,Grande Sao Paulo
395,2021-04-20,1.732208598398853e-13,16190765.607879272,1536400.0329002254,1024725.4400775792,1480815.1073369954,36785.5972135504,Grande Sao Paulo
396,2021-04-21,1.991835091562357e-13,16174845.88137876,1540768.0871134244,1027638.7122846227,1489364.3255543797,36875.7226525882,Grande Sao Paulo
397,2021-04-22,2.2602329008912385e-13,16158941.80797649,1545112.410451527,1030536.1571149788,1497937.576284977,36965.71430609054,Grande Sao Paulo
398,2021-04-23,2.532214313526693e-13,16143053.372322146,1549433.0904892131,1033417.8329768832,1506534.7331471888,37055.567963945614,Grande Sao Paulo
399,2021-04-24,2.8013309842543794e-13,16127180.559091834,1553730.2145029863,1036283.7980797028,1515155.6701680834,37145.279477691365,Grande Sao Paulo
400,2021-04-25,3.0597620087997305e-13,16111323.352989087,1558003.869472421,1039134.1104347649,1523800.261782541,37234.84475828813,Grande Sao Paulo
401,2021-04-26,3.2982019971232983e-13,16095481.738745885,1562254.1420814043,1041968.8278561884,1532468.3828324012,37324.25977389138,Grande Sao Paulo
402,2021-04-27,3.505749146716065e-13,16079655.701123664,1566481.1187193815,1044788.0079617123,1541159.9085656134,37413.5205476244,Grande Sao Paulo
403,2021-04-28,3.669793315894779e-13,16063845.224914335,1570684.8854826014,1047591.7081735274,1549874.7146353829,37502.623155350986,Grande Sao Paulo
404,2021-04-29,3.775904097097273e-13,16048050.294941295,1574865.5281753573,1050379.9857191038,1558612.6770993185,37591.56372344818,Grande Sao Paulo
405,2021-04-30,3.887409998202244e-13,16032270.894863484,1579023.1324134152,1053152.8977001756,1567373.6724717868,37680.33939648424,Grande Sao Paulo
406,2021-05-01,3.98522310166846e-13,16016507.009580536,1583157.7834200226,1055910.5009566823,1576157.577616195,37768.94638689,Grande Sao Paulo
407,2021-05-02,4.0290390935190636e-13,16000758.624312902,1587269.5661057674,1058652.8521200328,1584964.269785071,37857.38071894778,Grande Sao Paulo
408,2021-05-03,4.0074109235705717e-13,15985025.72384908,1591358.5651341726,1061380.007656856,1593793.62665272,37945.638837363236,Grande Sao Paulo
409,2021-05-04,3.9076864486889934e-13,15969308.292996464,1595424.8648845325,1064092.0238442144,1602645.5262943753,38033.71724051714,Grande Sao Paulo
410,2021-05-05,3.715948616289722e-13,15953606.316581596,1599468.54945323,1066788.9567704815,1611519.8471853803,38121.612478872215,Grande Sao Paulo
411,2021-05-06,3.416955647837414e-13,15937919.779450385,1603489.702655045,1069470.8623362137,1620416.4682003728,38209.321153380144,Grande Sao Paulo
412,2021-05-07,2.9940812223458785e-13,15922248.66646834,1607488.408024465,1072137.796255027,1629335.2686124654,38296.839913888514,Grande Sao Paulo
413,2021-05-08,2.429254659877958e-13,15906592.962520804,1611464.7488169975,1074789.8140544684,1638276.1280924291,38384.16545754764,Grande Sao Paulo
414,2021-05-09,1.7029011050454202e-13,15890952.652513186,1615418.8080104808,1077426.9710768946,1647238.926707878,38471.294527217564,Grande Sao Paulo
415,2021-05-10,1.3223811767087693e-13,15875327.72073978,1619350.6678555966,1080049.322179683,1656223.545115144,38558.22509557213,Grande Sao Paulo
416,2021-05-11,1.1726115755781287e-13,15859718.152257113,1623260.4108575257,1082656.9223899492,1665229.8641394102,38644.95378498873,Grande Sao Paulo
417,2021-05-12,1.1493496707829304e-13,15844123.93212749,1627148.1192370304,1085249.826545113,1674257.765004816,38731.47728687368,Grande Sao Paulo
418,2021-05-13,1.294471419341076e-13,15828545.045257565,1631013.8748163243,1087828.0892167836,1683307.1293829838,38817.79266370161,Grande Sao Paulo
419,2021-05-14,1.6550465054291723e-13,15812981.476566834,1634857.7591405408,1090391.7647917687,1692377.8393408426,38903.89703138933,Grande Sao Paulo
420,2021-05-15,2.2835879327303976e-13,15797433.210987533,1638679.853478779,1092940.9074727744,1701469.7773399225,38989.787558396914,Grande Sao Paulo
421,2021-05-16,3.238301616782376e-13,15781900.23346446,1642480.2388251496,1095475.5712791022,1710582.826235651,39075.46146482883,Grande Sao Paulo
422,2021-05-17,4.583335977325074e-13,15766382.52895487,1646258.9958998244,1097995.8100473504,1719716.8692766472,39160.91602153498,Grande Sao Paulo
423,2021-05-18,6.389031530648671e-13,15750880.082428308,1650016.2051500818,1100501.677432108,1728871.7901040197,39246.148549211845,Grande Sao Paulo
424,2021-05-19,8.732170481941436e-13,15735392.878866496,1653751.946751356,1102993.2269066577,1738047.472750659,39331.156417503524,Grande Sao Paulo
425,2021-05-20,9.230328787433198e-13,15719920.903381502,1657466.3002478448,1105470.5115232759,1747243.8016396272,39415.93752564594,Grande Sao Paulo
426,2021-05-21,8.745559980439805e-13,15704464.14094193,1661159.3453872225,1107933.5844699508,1756460.661585553,39500.48918779525,Grande Sao Paulo
427,2021-05-22,7.549150900565654e-13,15689022.57655682,1664831.161561057,1110382.4986971607,1765697.9377925147,39584.80888112817,Grande Sao Paulo
428,2021-05-23,5.457351310155055e-13,15673596.195269018,1668481.8278256594,1112817.3069317865,1774955.515853386,39668.894218486486,Grande Sao Paulo
429,2021-05-24,2.2645286980581686e-13,15658184.982134262,1672111.4229664109,1115238.061720009,1784233.28174929,39752.742862939915,Grande Sao Paulo
430,2021-05-25,0.0,15642788.922221098,1675720.0254986172,1117644.8154278814,1793531.1218488957,39836.35252714174,Grande Sao Paulo
431,2021-05-26,0.0,15627408.000610815,1679307.7136683648,1120037.6202419023,1802848.922907712,39919.7209726845,Grande Sao Paulo
432,2021-05-27,0.0,15612042.20239736,1682874.56545338,1122416.5281695838,1812186.5720673818,40002.84600945575,Grande Sao Paulo
433,2021-05-28,0.0,15596691.512687266,1686420.658563883,1124781.5910400266,1821543.95685498,40085.72549499357,Grande Sao Paulo
434,2021-05-29,0.0,15581355.916599575,1689946.0704434481,1127132.8605044878,1830920.9651823053,40168.3573338424,Grande Sao Paulo
435,2021-05-30,0.0,15566035.39954772,1693450.8782867752,1129470.3880482388,1840317.485161053,40250.73935133918,Grande Sao Paulo
436,2021-05-31,0.0,15550729.946554352,1696935.158999441,1131794.2249637186,1849733.4055494908,40332.86959807501,Grande Sao Paulo
437,2021-06-01,0.0,15535439.542774945,1700398.989230174,1134104.4223720613,1859168.615409784,40414.746116034665,Grande Sao Paulo
438,2021-06-02,0.0,15520164.173408056,1703842.4453663384,1136401.0312200822,1868623.004165832,40496.366977875085,Grande Sao Paulo
439,2021-06-03,0.0,15504903.823667455,1707265.6035331162,1138684.102279734,1878096.4616207196,40577.73029866388,Grande Sao Paulo
440,2021-06-04,1.331824052980582e-12,15489658.478782205,1710668.539594377,1140953.686148685,1887588.8779559245,40658.83423517476,Grande Sao Paulo
441,2021-06-05,4.3898298303501024e-12,15474428.123996673,1714051.3291535387,1143209.833250895,1897100.143730522,40739.67698518276,Grande Sao Paulo
442,2021-06-06,8.400858488836464e-12,15459212.744570633,1717414.0475544357,1145452.5938371941,1906630.1498803936,40820.25678675957,Grande Sao Paulo
443,2021-06-07,1.3518571184386305e-11,15444012.325779313,1720756.7698821817,1147682.0179858566,1916178.7877174318,40900.57191756875,Grande Sao Paulo
444,2021-06-08,1.9910137965799576e-11,15428826.85291344,1724079.5709640346,1149898.1556031804,1925745.948928746,40980.62069416113,Grande Sao Paulo
445,2021-06-09,2.129187424276277e-11,15413656.311207758,1727382.5256535988,1152101.056613034,1935331.525238301,41060.40140841193,Grande Sao Paulo
446,2021-06-10,2.2272444923072023e-11,15398500.686033046,1730665.7080716114,1154290.770450498,1944935.4093116887,41139.91249543918,Grande Sao Paulo
447,2021-06-11,2.304940605806517e-11,15383359.962726772,1733929.1922775346,1156467.3465097852,1954557.493956221,41219.152384098285,Grande Sao Paulo
448,2021-06-12,2.3588841362104145e-11,15368234.126639433,1737173.0520872625,1158630.83402266,1964197.6723383532,41298.11953691096,Grande Sao Paulo
449,2021-06-13,2.3855133636988962e-11,15353123.16313712,1740397.361063937,1160781.2820523127,1973855.8379948626,41376.81245158957,Grande Sao Paulo
450,2021-06-14,2.381095465743328e-11,15338027.057601595,1743602.1925188375,1162918.739493953,1983531.884832027,41455.22966032727,Grande Sao Paulo
451,2021-06-15,2.3417255056540135e-11,15322945.795430345,1746787.619512268,1165043.2550754026,1993225.7071248016,41533.36972908818,Grande Sao Paulo
452,2021-06-16,2.2633254211277585e-11,15307879.362036612,1749953.7148544455,1167154.8773576843,2002937.1995160016,41611.231256897554,Grande Sao Paulo
453,2021-06-17,2.141643012795431e-11,15292827.742849475,1753100.5511063866,1169253.6547356185,2012666.2570154783,41688.81287513192,Grande Sao Paulo
454,2021-06-18,1.9722509327695356e-11,15277790.92331389,1756228.2005807974,1171339.6354384124,2022412.7749992984,41766.113246809226,Grande Sao Paulo
455,2021-06-19,1.750545673191774e-11,15262768.888890738,1759336.7353429606,1173412.8675302535,2032176.6492089243,41843.131065879104,Grande Sao Paulo
456,2021-06-20,1.471746554780612e-11,15247761.625056893,1762426.2272116225,1175473.3989109022,2041957.775750392,41919.86505651292,Grande Sao Paulo
457,2021-06-21,1.1308947153788475e-11,15232769.117305266,1765496.747759882,1177521.277316282,2051756.0510934896,41996.313972394,Grande Sao Paulo
458,2021-06-22,7.2285209850117375e-12,15217791.351144856,1768548.3683160797,1179556.5503190735,2061571.3720709374,42072.476596007735,Grande Sao Paulo
459,2021-06-23,2.4230044188174645e-12,15202828.312100815,1771581.1599646825,1181579.2653293074,2071403.635877568,42148.35173793183,Grande Sao Paulo
460,2021-06-24,0.0,15187879.98539345,1774595.193571083,1183589.4696109006,2081252.7398177541,42223.938767128886,Grande Sao Paulo
461,2021-06-25,0.0,15172946.356533336,1777590.5397381731,1185587.2102526934,2091118.5817712143,42299.23662600599,Grande Sao Paulo
462,2021-06-26,0.0,15158027.411287978,1780567.2688097141,1187572.534170699,2101001.0601659883,42374.24388496297,Grande Sao Paulo
463,2021-06-27,0.0,15143123.135225167,1783525.4509052408,1189545.4881313818,2110900.0736195142,42448.9594970218,Grande Sao Paulo
464,2021-06-28,0.0,15128233.513927555,1786465.1559049718,1191506.1187415924,2120815.5211060126,42523.38244232738,Grande Sao Paulo
465,2021-06-29,0.0,15113358.532992655,1789386.4534507012,1193454.4724491644,2130747.301955631,42597.511727515135,Grande Sao Paulo
466,2021-06-30,0.0,15098498.17803284,1792289.4129466894,1195390.5955435077,2140695.3158535818,42671.34638507848,Grande Sao Paulo
467,2021-07-01,0.0,15083652.434675366,1795174.103560556,1197314.5341562023,2150659.462839286,42744.88547273629,Grande Sao Paulo
468,2021-07-02,0.0,15068821.28856237,1798040.5942241703,1199226.334261596,2160639.6433055173,42818.128072800486,Grande Sao Paulo
469,2021-07-03,0.0,15054004.725350875,1800888.953634543,1201126.0416773942,2170635.7579975417,42891.07329154352,Grande Sao Paulo
470,2021-07-04,0.0,15039202.730712801,1803719.2502547174,1203013.702065259,2180647.7080122633,42963.72025856584,Grande Sao Paulo
471,2021-07-05,0.0,15024415.290334964,1806531.552314661,1204889.3609314002,2190675.3947973605,43036.068126163445,Grande Sao Paulo
472,2021-07-06,0.0,15009642.3899191,1809325.9278121572,1206753.0636271723,2200718.7201504363,43108.11606869539,Grande Sao Paulo
473,2021-07-07,0.0,14994884.015181853,1812102.444513696,1208604.8553496685,2210777.5862181536,43179.86328195127,Grande Sao Paulo
474,2021-07-08,0.0,14980140.15185479,1814861.1699553656,1210444.7811423135,2220851.8954953817,43251.30898251875,Grande Sao Paulo
475,2021-07-09,0.0,14965410.785615867,1817602.171357728,1212272.8858380914,2230941.550759132,43322.45268325189,Grande Sao Paulo
476,2021-07-10,1.3542424132576365e-12,14950695.901900114,1820325.515389125,1214089.213901682,2241046.4548875936,43393.29495524732,Grande Sao Paulo
477,2021-07-11,2.80341862615989e-12,14935995.486755954,1823031.269241192,1215893.8101467756,2251166.511673908,43463.83397784371,Grande Sao Paulo
478,2021-07-12,4.281590873999622e-12,14921309.525958525,1825719.4995170056,1217686.7189945218,2261301.6249817843,43534.069109715354,Grande Sao Paulo
479,2021-07-13,5.744563343524949e-12,14906638.005296774,1828390.2725922691,1219467.984714423,2271451.6990177613,43603.9997317681,Grande Sao Paulo
480,2021-07-14,7.142340994769013e-12,14891980.910573447,1831043.654616155,1221237.6514248964,2281616.6383303204,43673.62524664632,Grande Sao Paulo
481,2021-07-15,8.418893238141241e-12,14877338.227605036,1833679.7115121572,1222995.7630938415,2291796.34780899,43742.94507823981,Grande Sao Paulo
482,2021-07-16,9.511917611518343e-12,14862709.942221785,1836298.5089789373,1224742.363539205,2301990.73268346,43811.958671190776,Grande Sao Paulo
483,2021-07-17,1.035260345733551e-11,14848096.040267615,1838900.1124911709,1226477.4964295458,2312199.698522687,43880.665490400745,Grande Sao Paulo
484,2021-07-18,1.0865395599677458e-11,14833496.507600153,1841484.5873004,1228201.2052846027,2322423.1512340056,43949.06502053752,Grande Sao Paulo
485,2021-07-19,1.0967758021369586e-11,14818911.330090653,1844051.9984358747,1229913.5334758568,2332660.997062237,44017.156765542146,Grande Sao Paulo
486,2021-07-20,1.0569937541069088e-11,14804340.493624,1846602.4107054085,1231614.5242271004,2342913.1425888008,44084.94024813585,Grande Sao Paulo
487,2021-07-21,9.574727490356052e-12,14789783.984098673,1849135.88869622,1233304.2206149998,2353179.4947308195,44152.415009326935,Grande Sao Paulo
488,2021-07-22,7.877231390824577e-12,14775241.787426716,1851652.4967757848,1234982.6655696621,2363459.9607402324,44219.580607917786,Grande Sao Paulo
489,2021-07-23,5.3646266311738935e-12,14760713.8895337,1854152.2990926818,1236649.9018752014,2373754.448202902,44286.43662001179,Grande Sao Paulo
490,2021-07-24,1.9159281442994768e-12,14746200.276358726,1856635.359577441,1238305.9721703029,2384062.8650377262,44352.98263852028,Grande Sao Paulo
491,2021-07-25,9.65259693927449e-13,14731700.933867617,1859101.741356444,1239950.9185573228,2394385.119334054,44419.21939524296,Grande Sao Paulo
492,2021-07-26,9.42484529595548e-13,14717215.84802108,1861551.5081625537,1241584.7835431108,2404721.1197391613,44485.1460640832,Grande Sao Paulo
493,2021-07-27,9.777405319569538e-13,14702745.00479587,1863984.7233963243,1243207.6094128834,2415070.775198504,44550.76205766788,Grande Sao Paulo
494,2021-07-28,1.0943351989395363e-12,14688288.390185507,1866401.450095039,1244819.438209572,2425433.994946072,44616.0670876943,Grande Sao Paulo
495,2021-07-29,1.3185759775046814e-12,14673845.990196932,1868801.75108014,1246420.3118321504,2435810.688543875,44681.06088409101,Grande Sao Paulo
496,2021-07-30,1.6799016876277973e-12,14659417.790850468,1871185.6889580132,1248010.272036163,2446200.765881036,44745.743194640716,Grande Sao Paulo
497,2021-07-31,2.2110139462787472e-12,14645003.778179806,1873553.3261207803,1249589.360434247,2456604.137172884,44810.11378460288,Grande Sao Paulo
498,2021-08-01,2.948008591402353e-12,14630603.938231967,1875904.7247470813,1251157.6184966585,2467020.712960045,44874.17243633667,Grande Sao Paulo
499,2021-08-02,3.930507105898857e-12,14616218.257067302,1878239.9468028662,1252715.0875517991,2477450.4041075367,44937.91894892372,Grande Sao Paulo
500,2021-08-03,5.201788041604374e-12,14601846.720759427,1880559.0540421791,1254261.8087867394,2487893.121803863,45001.35313779085,Grande Sao Paulo
501,2021-08-04,6.8089184432713966e-12,14587489.315395227,1882862.108007947,1255797.823247744,2498348.777560099,45064.47483433294,Grande Sao Paulo
502,2021-08-05,8.802885272549242e-12,14573146.027074818,1885149.170032768,1257323.1718407983,2508817.2832089933,45127.2838855357,Grande Sao Paulo
503,2021-08-06,1.123872683196453e-11,14558816.841911515,1887420.3012396963,1258837.895332132,2519298.5509040533,45189.78015359844,Grande Sao Paulo
504,2021-08-07,1.417566418890166e-11,14544501.746031824,1889675.5625430339,1260342.0343487451,2529792.4931186414,45251.96351555687,Grande Sao Paulo
505,2021-08-08,1.7677232599583265e-11,14530200.725575386,1891915.0146491127,1261835.6293789332,2540299.0226450684,45313.833862905914,Grande Sao Paulo
506,2021-08-09,2.0551042517525405e-11,14515913.766764415,1894138.7178500688,1263318.7206347415,2550818.0525893555,45375.39138013127,Grande Sao Paulo
507,2021-08-10,2.1470973083009145e-11,14501640.85584183,1896346.732208928,1264791.3481754092,2561349.49637418,45436.63629602984,Grande Sao Paulo
508,2021-08-11,2.2159861283569745e-11,14487381.978895938,1898539.118083132,1266253.5522565376,2571893.2677488998,45497.56817906071,Grande Sao Paulo
509,2021-08-12,2.25679052453045e-11,14473137.122126006,1900715.9353333511,1267705.3728024052,2582449.2807720853,45558.18700397358,Grande Sao Paulo
510,2021-08-13,2.264105497258181e-11,14458906.271744816,1902877.2436147125,1269146.849600201,2593017.449816686,45618.492760131536,Grande Sao Paulo
511,2021-08-14,2.2320865845931322e-11,14444689.413978685,1905023.1023775397,1270578.0223005204,2603597.689569124,45678.4854511953,Grande Sao Paulo
512,2021-08-15,2.1544352119934057e-11,14430486.535067428,1907153.5708680938,1271998.9304178602,2614189.9150283784,45738.16509480745,Grande Sao Paulo
513,2021-08-16,2.0243840421112783e-11,14416297.621264353,1909268.7081293184,1273409.6133311114,2624794.041505086,45797.531722276886,Grande Sao Paulo
514,2021-08-17,1.8346823245822072e-11,14402122.658836253,1911368.5730015787,1274810.1102840556,2635409.984620627,45856.58537826292,Grande Sao Paulo
515,2021-08-18,1.5775812458138572e-11,14387961.634063397,1913453.2241234041,1276200.460385859,2646037.66030622,45915.326120459744,Grande Sao Paulo
516,2021-08-19,1.2448192787751195e-11,14373814.533239515,1915522.719932229,1277580.7026115682,2656676.9848020114,45973.754019280655,Grande Sao Paulo
517,2021-08-20,8.276075327851317e-12,14359681.342671786,1917577.1186651369,1278950.8758026029,2667327.8746561687,46031.86915754231,Grande Sao Paulo
518,2021-08-21,3.1661510330230033e-12,14345562.048680825,1919616.4783596003,1280311.0186672523,2677990.246723972,46089.67163014908,Grande Sao Paulo
519,2021-08-22,0.0,14331456.63760068,1921640.8568542216,1281661.16978117,2688664.0181669025,46147.16154377735,Grande Sao Paulo
520,2021-08-23,0.0,14317365.095778815,1923650.3117894784,1283001.367587867,2699349.1064517414,46204.33901655976,Grande Sao Paulo
521,2021-08-24,0.0,14303287.4095761,1925644.900608461,1284331.6503992078,2710045.429349654,46261.20417776951,Grande Sao Paulo
522,2021-08-25,0.0,14289223.56543095,1927624.680178426,1285652.0561430028,2720752.9050138183,46317.75765502475,Grande Sao Paulo
523,2021-08-26,0.0,14275173.549685052,1929589.7078216118,1286962.6230505127,2731471.451765181,46373.99924962205,Grande Sao Paulo
524,2021-08-27,0.0,14261137.348741142,1931540.0403832388,1288263.38903485,2742200.988284726,46429.929135431776,Grande Sao Paulo
525,2021-08-28,0.0,14247114.949016113,1933475.734509467,1289554.3918763641,2752941.433555153,46485.547502170215,Grande Sao Paulo
526,2021-08-29,0.0,14233106.336940367,1935396.8466517685,1290835.6692255551,2763692.706859216,46540.85455041582,Grande Sao Paulo
527,2021-08-30,0.0,14219111.49895784,1937303.43306764,1292107.2586035517,2774454.7277788226,46595.85049133217,Grande Sao Paulo
528,2021-08-31,0.0,14205130.421525955,1939195.5498213142,1293369.1974025832,2785227.416194132,46650.535546390594,Grande Sao Paulo
529,2021-09-01,0.0,14191163.091115655,1941073.25278447,1294621.5228864562,2796010.692282652,46704.909947093045,Grande Sao Paulo
530,2021-09-02,0.0,14177209.494211378,1942936.5976369483,1295864.2721910288,2806804.4765183367,46758.97393469489,Grande Sao Paulo
531,2021-09-03,0.0,14163269.617311046,1944785.63986746,1297097.4823246847,2817608.689670686,46812.7277599276,Grande Sao Paulo
532,2021-09-04,0.0,14149343.446926067,1946620.4347742987,1298321.1901688084,2828423.252803843,46866.17168272168,Grande Sao Paulo
533,2021-09-05,0.0,14135430.96958134,1948441.037466054,1299535.4324782607,2839248.087275688,46919.305971929345,Grande Sao Paulo
534,2021-09-06,5.366148733692573e-12,14121532.171815222,1950247.5028623226,1300740.2458818518,2850083.1147369444,46972.130905047394,Grande Sao Paulo
535,2021-09-07,1.8556188030725464e-11,14107647.040179545,1952039.885694419,1301935.6668828176,2860928.257130269,47024.64676793989,Grande Sao Paulo
536,2021-09-08,3.4486864267549993e-11,14093775.561239602,1953818.2405060888,1303121.731859294,2871783.4366893535,47076.853854561035,Grande Sao Paulo
537,2021-09-09,4.1540571635493965e-11,14079917.721517654,1955582.6213537739,1304298.4768644078,2882648.576026925,47128.75293329826,Grande Sao Paulo
538,2020-03-30,660592.0,0.0,0.0,233.9833934934493,0.0,70.92305532396102,Aracatuba
539,2020-03-31,659319.5140487055,1272.425032987254,0.03544148622696963,233.9872493709132,0.002094375333907145,70.94256045739625,Aracatuba
540,2020-04-01,658045.5048148476,2546.2514875080064,0.14177615709215172,234.03836568781944,0.00419516242211729,70.96575922328906,Aracatuba
541,2020-04-02,656765.912029483,3825.539303787135,0.3191892655521764,234.13686593723344,0.00630826277903261,70.99266566877681,Aracatuba
542,2020-04-03,655476.6905746526,5114.332883143145,0.5680917341863888,234.28302404795858,0.00843960227024853,71.02330560959737,Aracatuba
543,2020-04-04,654173.7975891564,6416.673983204964,0.8891195587375378,234.47726398692544,0.010595150769606676,71.05771661368514,Aracatuba
544,2020-04-05,652853.1808609755,7736.6133251087795,1.2831340106062017,234.72015989417824,0.01278094054895364,71.09594802542824,Aracatuba
545,2020-04-06,651510.7664425016,9078.222976505402,1.751222642509542,235.01243675326626,0.015003086709702884,71.13806103326637,Aracatuba
546,2020-04-07,650142.4483836674,10445.606615929126,2.2947007252142138,235.3549713489981,0.017267804733617973,71.18412875758777,Aracatuba
547,2020-04-08,648744.0846388584,11842.903625257031,2.9151116064475144,235.74879250669886,0.01958141735471601,71.23423627454065,Aracatuba
548,2020-04-09,647311.4752365738,13274.310909958731,3.614232539807527,236.195084977874,0.021950395361284028,71.28848094996434,Aracatuba
549,2020-04-10,645840.3504856208,14744.094693141227,4.394074526733416,236.69518933486415,0.02438137576806201,71.34697244470965,Aracatuba
