,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-01,1000.0,0.0001,0.0001,0.0001,0.0001,0.0001
2020-04-02,999.8476037080412,0.1599497861353811,0.0006632114978133891,0.00023657170412691203,0.00010252122762664461,-0.008055798606347912
2020-04-03,998.5717035183402,1.4369804486637783,0.006278005539149997,0.0016191452840952209,0.00011511365453377433,-0.016196231481532437
2020-04-04,987.278210141484,12.67635680627014,0.056030656235939946,0.013884100340568977,0.00021837003349283168,-0.02420007436242951
2020-04-05,893.9496589734933,105.4795687754996,0.4822476648360931,0.11894059618737927,0.001111254874362932,-0.031027264888243894
2020-04-06,416.0669823138941,579.7774737464034,3.352674090858075,0.8250332009413278,0.007975315085345153,-0.029638667179006768
2020-04-07,12.324778041867074,973.434527929361,11.416269974171069,2.788158322684735,0.03943639475261323,-0.0026706628337303047
2020-04-08,0.004073995261531709,973.9814119631164,20.82882438276539,5.022117599466225,0.11048503709143387,0.05358702230186566
2020-04-09,1.3195241262378227e-08,962.3294496676066,30.147126549079623,7.165781305276503,0.221316203186723,0.13682626165817646
2020-04-10,4.543690162242511e-16,950.8129009408478,39.353838733592475,9.217640401278993,0.37024553582583214,0.2458743884595734
2020-04-11,-6.183215145402476e-16,939.434174956112,48.4502927671686,11.180778340600794,0.5556333297385044,0.3796206063850318
2020-04-12,1.7861380962001276e-16,928.1916223498685,57.43780815118922,13.058182980183645,0.7758950316784913,0.5369914870846997
2020-04-13,-1.0464512656321066e-15,917.0836134854584,66.31768859498214,14.852748601073865,1.0294995199777708,0.7169497985126541
2020-04-14,2.1994809180300702e-17,906.1085382286798,75.09122220590845,16.56727876636078,1.3149674291191733,0.918493369937422
2020-04-15,-5.278379697357169e-16,895.264805714396,83.7596816760771,18.204489090242788,1.6308695267876425,1.1406539925032793
2020-04-16,1.786109567368145e-15,884.5508441159354,92.3243244668245,19.767009923423533,1.9758251404682172,1.3824963533560857
2020-04-17,-1.3548777432645392e-15,873.9651004172526,100.78639299098718,21.25738895735643,2.3485006320934576,1.643117002319421
2020-04-18,2.2701641042789005e-15,863.5060401878151,109.147114792991,22.67809374977825,2.747607919288936,1.9216433501377745
2020-04-19,2.963702260595582e-17,853.1721473601773,117.40770272679137,24.031514173905375,3.17190304180701,2.2172326973317498
2020-04-20,1.4736978101659102e-17,842.961924010231,125.56935513167504,25.319964793583154,3.620184771784616,2.529071292741096
2020-04-21,-2.3718317640808216e-16,832.8738901400717,133.6332560059638,26.545687166625328,4.091293266498117,2.856373420856666
2020-04-22,-9.701450820545651e-17,822.9065834634764,141.60057517863822,27.710852078497886,4.584108762332932,3.1983805170725765
2020-04-23,-4.503859951532552e-16,813.058559193931,149.47246847890753,28.81756170845202,5.097550308717707,3.554360310011699
2020-04-24,3.2134649587168235e-16,803.3283898352131,157.2500779037497,29.867851730132962,5.630574540818008,3.923605990108096
2020-04-25,-3.5855524262109125e-16,793.7146649744698,164.93453178344652,30.863693348641288,6.182174489815157,4.305435403650867
2020-04-26,-3.8970595337203723e-16,784.2159910777762,172.52694494513855,31.80699527595988,6.75137842963283,4.69919027151893
2020-04-27,3.944106291907948e-18,774.8309912881356,180.028418874422,32.69960564660137,7.337248759009763,5.104235431860415
2020-04-28,5.352899601257463e-23,765.558305223533,187.4400418769072,33.543313878299266,7.93888091632876,5.519958104962166
2020-04-29,8.866851447364267e-43,756.3965887892523,194.76288922836724,34.339852461260385,8.555402335332891,5.945767185817719
2020-04-30,-2.8672718629218633e-63,747.3445139687448,201.9980233420415,35.0908987234824,9.185971417668089,6.38109254809391
2020-05-01,-2.945128453027515e-83,738.400768640689,209.1464939149865,35.79807651237549,9.829776552197318,6.825384379782114
2020-05-02,3.3941750409917533e-103,729.5640563864008,216.20933808214983,36.46295784057993,10.486035156810894,7.278112534089124
2020-05-03,-2.9779408625021087e-123,720.8330963019116,223.18758056670572,37.08706447890589,11.15399275120236,7.738765901305162
2020-05-04,2.3717837191514073e-143,712.2066228122966,230.082233828593,37.671869501014825,11.832922058146046,8.206851799979727
2020-05-05,-1.0563352631842646e-164,703.6833854882364,236.89429821126768,38.21879878129511,12.522122132411189,8.68189538681951
2020-05-06,-3.2004783283736437e-183,695.2621488647529,243.62476208671177,38.72923244734449,13.220917516477838,9.163439084742649
2020-05-07,-7.019168184706145e-204,686.9416922621298,250.2746019986977,39.204506288424746,13.928657422239667,9.651042028537336
2020-05-08,2.5416611643944025e-223,678.7208096089722,256.8447828043416,39.64591312121635,14.644714937907167,10.14427952759202
2020-05-09,4.720327122627311e-243,670.5983092673814,263.3362578139607,40.05470411415991,15.368486259346806,10.64274254517941
2020-05-10,5.705737329712584e-263,662.5730138602288,269.7499689292597,40.43209007163246,16.09938994511539,11.146037193792221
2020-05-11,2.340188638338963e-283,654.643760100485,276.08684677985985,40.779242679168846,16.836866194470474,11.653784246043793
2020-05-12,-1.1413096967716586e-302,646.809398622605,282.347810858198,41.09729571090318,17.5803761476603,12.165618660661515
2020-05-13,-1.83e-322,639.0687938159215,288.5337696528074,41.38734620036782,18.329401207816744,12.681189123114892
2020-05-14,0.0,631.4208236600336,294.64562078000756,41.65045557575665,19.083442383795976,13.20015760043422
2020-05-15,0.0,623.8643795621715,300.6842511140143,41.88765076072174,19.842019653330784,13.7221989097891
2020-05-16,0.0,616.3983661965003,306.65053691549554,42.09992524174437,20.604671345877822,14.247000300408914
2020-05-17,0.0,609.0217013453506,312.54534395858684,42.28824010308753,21.370953544561914,14.774261048440238
