,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-23,0.0,5447.610272733051,1948.7243952912302,487.1811678165162,78.57661668215711,37.908047477064606
2020-04-24,0.0,5345.887762068251,2022.0574436085028,505.51442963403514,85.8450574929571,40.69580719627623
2020-04-25,0.0,5246.0647024761,2093.606388014689,523.4016654747364,93.37813578833408,43.549608246160005
2020-04-26,0.0,5148.105625756361,2163.406110732961,540.8515958944096,101.16934389382413,46.467823722458476
2020-04-27,0.0,5051.9757260018405,2231.490836708449,557.8727771293345,109.21230157857725,49.44885858181586
2020-04-28,0.0,4957.640847231458,2297.894145903904,574.4736041701962,117.5007536532152,52.4911490412425
2020-04-29,0.0,4865.067471254291,2362.6489853656935,590.6623137785842,126.02856761262838,55.59316198881421
2020-04-30,0.0,4774.222705760198,2425.7876810644016,606.4469874471424,134.78973132287317,58.75339440539651
2020-05-01,0.0,4685.074272632807,2487.341949514249,621.8355543044228,143.7783507513456,61.97037279718809
2020-05-02,0.0,4597.590496480778,2547.342909175454,636.8357939654768,152.98864773942287,65.24265263888108
2020-05-03,0.0,4511.740293383191,2605.8210916436096,651.4553393291994,162.414957816779,68.56881782724021
2020-05-04,0.0,4427.493159845057,2662.8064526300377,665.701679323419,172.05172805660095,71.94748014490688
2020-05-05,0.0,4344.819161959208,2718.3283827369632,679.58216159869,181.89351497092244,75.37727873423198
2020-05-06,0.0,4263.688924770367,2772.4157180315315,693.1039951717939,191.93498244536053,78.85687958096048
2020-05-07,0.0,4184.073621837926,2825.096750422185,706.2742530198395,202.17089971248635,82.38497500757448
2020-05-08,0.0,4105.944964993618,2876.3992378412468,719.0998746259049,212.596139363123,85.96028317611686
2020-05-09,0.0,4029.275194290423,2926.350414237278,731.5876684771279,223.20567539486007,89.58154760032082
2020-05-10,0.0,3954.0370681391655,2974.97699938076,743.7443145161267,233.99458129708927,93.24753666686806
2020-05-11,0.0,3880.2038536292816,3022.3052084866144,755.5763665466271,244.95802817187922,96.95704316560774
2020-05-12,0.0,3807.7493170303305,3068.3607616569398,767.0902545941517,256.09128289001853,100.70888382856755
2020-05-13,0.0,3736.6477144708806,3113.168893147361,778.2922872226035,267.38970628157267,104.50189887759227
2020-05-14,0.0,3666.8737827914188,3156.7543604602583,789.1886538075751,278.8487513603064,108.33495158044997
2020-05-15,0.0,3598.402730568094,3199.1414532681333,799.7854267671888,290.4639615813439,112.20692781524667
2020-05-16,0.0,3531.210229304058,3240.354002170256,810.08856375126,302.2309691314388,116.11673564299421
2020-05-17,0.0,3465.2724047852785,3280.4153872857337,820.1039097895621,314.1454932512526,120.06330488817957
2020-05-18,0.0,3400.5658285977925,3319.348546686033,829.8371993999597,326.203338589038,124.04558672718555
2020-05-19,0.0,3337.067509803324,3357.1759846699706,839.2940586571541,338.4003935851421,128.06255328441716
2020-05-20,0.0,3274.754886770371,3393.919779884111,848.4800072227825,350.7326288867548,132.11319723598808
2020-05-21,0.0,3213.6058191578095,3429.6015932914443,857.4004603375912,363.1960957923356,136.19653142082743
2020-05-22,0.0,3153.598580048196,3464.2426759911937,866.0607307763818,375.7869247251636,140.3115884590683
2020-05-23,0.0,3094.711848227964,3497.86387689254,874.4660307664476,388.5013237354722,144.4574203775799
2020-05-24,0.0,3036.924700611761,3530.4856502449534,882.6214738701526,401.3355770306261,148.63309824251257
2020-05-25,0.0,2980.2166048082604,3562.12806302785,890.5320768323494,414.2860435328222,152.837711798723
2020-05-26,0.0,2924.567411824775,3592.810802202204,898.2027613932761,427.3491554637992,157.07036911595173
2020-05-27,0.0,2869.9573489081145,3622.5531818266277,905.6383560675853,440.52141695605144,161.33019624162648
2020-05-28,0.0,2816.3670125191147,3651.3741500405467,912.8435978901291,453.79940269005033,165.61633686016734
2020-05-29,0.0,2763.7773614383386,3679.292295916873,919.8231341291347,467.17975655698746,169.92795195867245
