,Susceptible,Exposed,Asymptomatic,Infected,Recovered,Deaths
2020-04-01,5000.0,0.0001,0.0001,0.0001,0.0001,0.0001
2020-04-02,4999.2290999376955,0.770345908146562,0.0006225664652011907,0.00022077837216445193,0.000100904632652618,0.00010990470165741844
2020-04-03,4993.4305549590445,6.562676204069417,0.005587421963840283,0.0014171075237641047,0.00010846579086964673,0.00015584161519634386
2020-04-04,4945.013363948615,54.92764506568948,0.047306025856147446,0.011500967858610331,0.00017274094154590022,0.0005112510490624877
2020-04-05,4560.957553704775,438.55657880726795,0.38831551820788907,0.0939135234295103,0.0007068203210159086,0.0034316260055728665
2020-04-06,2484.5861531139867,2512.0487574783374,2.6879963435039733,0.6475560927099678,0.004721010935742406,0.025315960536490805
2020-04-07,131.68025441192714,4855.913703617233,9.90284778003606,2.349213163753061,0.024155013336137645,0.13032601372421526
2020-04-08,0.10718833231723317,4976.124073170622,18.949443416787393,4.3684557763119685,0.07133864717614459,0.3800006567946074
2020-04-09,1.0670231606025638e-06,4964.840944595813,27.99076100805208,6.246478372909607,0.14799416340540192,0.7743207928002018
2020-04-10,1.389105565814524e-13,4953.47667656354,36.98399244350637,7.983434301419302,0.25384115468521534,1.3025555368561081
2020-04-11,9.16204643348759e-16,4942.138419699619,45.92931039966628,9.589549550625462,0.3885884194754606,1.9546319306204762
2020-04-12,1.918543847920647e-18,4930.8261155305645,54.82690700548646,11.074313993110113,0.5519559296744846,2.7212075411714896
2020-04-13,8.923199813434241e-31,4919.539704651974,63.67697370148999,12.44653000692402,0.7436740672642316,3.5936175723556816
2020-04-14,7.16550196553503e-45,4908.279127795418,72.47970124195496,13.714362279330496,0.9634829100573997,4.5638257732473
2020-04-15,1.0404362567720104e-60,4897.044325828134,81.23527969723395,14.885384002608285,1.2111315690444342,5.624378902990501
2020-04-16,2.8114150195243246e-78,4885.8352397527,89.9438984560661,15.96661972339619,1.4863775736006182,6.768364494246418
2020-04-17,1.4166286569734957e-97,4874.651810706752,98.60574622788049,16.96458508791186,1.7889863010880689,7.989371676378222
2020-04-18,1.27916617056467e-118,4863.49397996265,107.22101104509166,17.885323707934422,2.118730447636683,9.281454836699469
2020-04-19,1.8582588349237133e-141,4852.361688927173,115.7898802653932,18.734441356130922,2.47538953712169,10.639099914190892
2020-04-20,3.459721559785564e-166,4841.254879141233,124.31254057403461,19.517137684192857,2.8587494655707113,12.057193134981484
2020-04-21,5.159109359509984e-193,4830.173492279537,132.78917798609706,20.238235643238145,3.268602078434712,13.530992012708824
2020-04-22,1.9687550185443437e-222,4819.117470150294,141.2199778487605,20.902208772930962,3.704744778342357,15.056098449684503
2020-04-23,3.081505200785448e-250,4808.086754694929,149.60512484356212,21.513206513714266,4.166980161129972,16.628433786677792
2020-04-24,-7.073100660547261e-269,4797.081287987744,157.94480298864934,22.075077685365727,4.6551156780992775,18.24421566015495
2020-04-25,1.312809370262645e-285,4786.101012235634,166.2391956410238,22.591392264712518,5.168963322603335,19.899936536038016
2020-04-26,1.5523515486475282e-300,4775.145869777788,174.48848549877863,23.06546158571797,5.708339339198757,21.59234379853216
2020-04-27,1.0738867026e-314,4764.21580308536,182.69285460332887,23.50035707622715,6.273063953729977,23.318421281368643
2020-04-28,0.0,4753.310754761199,190.85248434163407,23.898927637379057,6.862961122829649,25.075372136971673
2020-04-29,0.0,4742.43066753953,198.96755544841326,24.2638157640139,7.477858301428982,26.86060294662671
2020-04-30,0.0,4731.5754842856595,207.03824800835352,24.597472497280695,8.117586226973968,28.671708981749116
2020-05-01,0.0,4720.745147995653,215.06474145831098,24.902171294043193,8.781978719137692,30.506460532865102
2020-05-02,0.0,4709.939601796085,223.0472145895044,25.180020891553852,9.470872493906388,32.36279022895697
2020-05-03,0.0,4699.158788943696,230.9858455497023,25.432977240180993,10.18410699099912,34.23878127542875
2020-05-04,0.0,4688.402652825099,238.88081184540485,25.662854571701505,10.92152421365465,36.132656544145625
2020-05-05,0.0,4677.671136956515,246.73229034400774,25.87133566578036,11.682968579890254,38.042768453817665
2020-05-06,0.0,4666.964184983423,254.54045727597583,26.059981372723037,12.468286784403343,39.9675895834805
2020-05-07,0.0,4656.281740680332,262.3054882369992,26.230239446377194,13.27732767034302,41.905703965958345
2020-05-08,0.0,4645.6237479504125,270.027558190144,26.383452737158514,14.109942110238539,43.855799012053666
2020-05-09,0.0,4634.9901508252615,277.7068414679962,26.520866791554734,14.965982895421982,45.81665801977188
2020-05-10,0.0,4624.380893464579,285.343511774798,26.643636901103715,15.845304633328679,47.78715322619866
2020-05-11,0.0,4613.7959201558715,292.93774218858056,26.75283464072737,16.747763652106798,49.76623936271995
2020-05-12,0.0,4603.23517531418,300.489705163284,26.849453933413244,17.673217912006354,51.75294767712084
2020-05-13,5e-324,4592.69860348177,307.99957253087564,26.93441667555639,18.621526923056777,53.74638038874154
2020-05-14,9.146239704123566e-272,4582.18614932786,315.46751550345857,27.00857795478846,19.592551668578437,55.74570554531905
2020-05-15,9.80630965552099e-218,4571.697757648292,322.89370467537486,27.072730889815066,20.58615453410546,57.750152252414715
2020-05-16,7.28861319573448e-163,4561.233373365292,330.27831002529916,27.127611119643895,21.60219924132835,59.75900624843799
2020-05-17,3.578692343994765e-107,4550.792941527145,337.62150091832996,27.173900967602627,22.64055078669443,61.77160580022925
2020-05-18,1.1085012757741898e-50,4540.376407307918,344.9234461080699,27.212233303705794,23.701075384326188,63.78733789598044
2020-05-19,1.0766193470153473e-21,4529.983716007105,352.18431373890553,27.24319512786548,24.783640412787516,65.80563471333313
