date,DRS 01 - Grande São Paulo,DRS 02 - Araçatuba,DRS 03 - Araraquara,DRS 04 - Baixada Santista,DRS 05 - Barretos,DRS 06 - Bauru,DRS 07 - Campinas,DRS 08 - Franca,DRS 09 - Marília,DRS 10 - Piracicaba,DRS 11 - Presidente Prudente,DRS 12 - Registro,DRS 13 - Ribeirão Preto,DRS 14 - São João da Boa Vista,DRS 15 - São José do Rio Preto,DRS 16 - Sorocaba,DRS 17 - Taubaté,Indefinido
2020-11-03,22843.0,496.0,342.0,2149.0,365.0,785.0,3656.0,411.0,335.0,1197.0,391.0,193.0,1465.0,379.0,1836.0,1208.0,1313.0,39364.0
2020-11-04,22916.0,503.0,345.0,2163.0,367.0,797.0,3665.0,420.0,344.0,1203.0,391.0,194.0,1474.0,385.0,1843.0,1216.0,1323.0,39549.0
2020-11-05,22997.0,505.0,348.0,2173.0,369.0,803.0,3674.0,420.0,345.0,1204.0,394.0,200.0,1478.0,388.0,1850.0,1225.0,1344.0,39717.0
2020-11-10,22997.0,505.0,348.0,2173.0,369.0,803.0,3674.0,420.0,345.0,1204.0,394.0,200.0,1478.0,388.0,1850.0,1225.0,1344.0,39717.0
2020-11-11,23085.0,510.0,358.0,2188.0,369.0,806.0,3684.0,428.0,349.0,1207.0,397.0,201.0,1479.0,392.0,1864.0,1233.0,1357.0,39907.0
2020-11-12,23221.0,520.0,365.0,2198.0,373.0,817.0,3706.0,429.0,355.0,1209.0,405.0,204.0,1488.0,396.0,1892.0,1256.0,1368.0,40202.0
2020-11-13,23221.0,520.0,365.0,2198.0,373.0,817.0,3706.0,429.0,355.0,1209.0,405.0,204.0,1488.0,396.0,1892.0,1256.0,1368.0,40202.0
2020-11-14,23374.0,533.0,375.0,2254.0,376.0,829.0,3730.0,431.0,361.0,1211.0,406.0,206.0,1499.0,401.0,1909.0,1271.0,1383.0,40549.0
2020-11-15,23380.0,534.0,376.0,2256.0,376.0,829.0,3732.0,431.0,361.0,1212.0,406.0,206.0,1499.0,401.0,1910.0,1271.0,1384.0,40564.0
2020-11-16,23387.0,534.0,377.0,2256.0,377.0,829.0,3733.0,431.0,361.0,1212.0,406.0,206.0,1499.0,401.0,1913.0,1271.0,1383.0,40576.0
2020-11-17,23475.0,542.0,377.0,2273.0,378.0,833.0,3736.0,435.0,365.0,1212.0,407.0,208.0,1509.0,404.0,1923.0,1282.0,1390.0,40749.0
2020-11-18,23575.0,542.0,378.0,2285.0,379.0,837.0,3755.0,439.0,368.0,1219.0,407.0,208.0,1512.0,404.0,1932.0,1295.0,1392.0,40927.0
2020-11-19,23661.0,545.0,379.0,2298.0,379.0,838.0,3765.0,448.0,368.0,1220.0,408.0,208.0,1516.0,406.0,1936.0,1302.0,1397.0,41074.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41179.0
2020-11-21,23760.0,548.0,381.0,2311.0,379.0,840.0,3772.0,453.0,376.0,1222.0,411.0,208.0,1519.0,412.0,1949.0,1310.0,1405.0,41256.0
2020-11-22,23764.0,548.0,381.0,2314.0,379.0,839.0,3772.0,453.0,376.0,1222.0,411.0,209.0,1519.0,412.0,1952.0,1310.0,1406.0,41267.0
2020-11-23,23769.0,548.0,381.0,2314.0,379.0,839.0,3773.0,453.0,376.0,1222.0,412.0,209.0,1519.0,413.0,1954.0,1310.0,1405.0,41276.0
2020-11-24,23840.0,555.0,386.0,2322.0,381.0,850.0,3785.0,460.0,384.0,1226.0,416.0,210.0,1526.0,416.0,1959.0,1328.0,1411.0,41455.0
2020-11-25,23924.0,559.0,386.0,2350.0,382.0,851.0,3798.0,460.0,384.0,1229.0,417.0,211.0,1530.0,419.0,1963.0,1329.0,1409.0,41601.0
2020-11-26,24031.0,562.0,393.0,2363.0,382.0,852.0,3807.0,464.0,388.0,1229.0,420.0,211.0,1530.0,419.0,1965.0,1340.0,1417.0,41773.0
2020-11-27,24097.0,567.0,394.0,2376.0,382.0,855.0,3817.0,466.0,391.0,1231.0,421.0,211.0,1531.0,421.0,1972.0,1347.0,1423.0,41902.0
2020-11-28,24169.0,571.0,396.0,2394.0,382.0,858.0,3822.0,466.0,391.0,1233.0,425.0,212.0,1544.0,421.0,1974.0,1357.0,1433.0,42048.0
2020-11-29,24188.0,571.0,396.0,2394.0,382.0,858.0,3825.0,466.0,391.0,1233.0,425.0,212.0,1544.0,421.0,1978.0,1359.0,1433.0,42076.0
2020-11-30,24197.0,571.0,396.0,2395.0,382.0,858.0,3825.0,470.0,391.0,1234.0,425.0,213.0,1544.0,421.0,1981.0,1359.0,1433.0,42095.0
2020-12-01,24304.0,574.0,400.0,2401.0,383.0,865.0,3848.0,470.0,399.0,1241.0,426.0,213.0,1547.0,422.0,1989.0,1370.0,1438.0,42290.0
2020-12-02,24408.0,577.0,400.0,2406.0,384.0,868.0,3871.0,470.0,399.0,1243.0,429.0,215.0,1550.0,424.0,1997.0,1374.0,1441.0,42456.0
2020-12-03,24528.0,582.0,403.0,2413.0,385.0,872.0,3880.0,470.0,400.0,1245.0,432.0,218.0,1553.0,424.0,2005.0,1382.0,1445.0,42637.0
2020-12-04,24605.0,580.0,405.0,2419.0,387.0,875.0,3889.0,471.0,402.0,1251.0,436.0,218.0,1557.0,435.0,2013.0,1398.0,1447.0,42788.0
2020-12-05,24714.0,580.0,410.0,2423.0,390.0,876.0,3897.0,471.0,402.0,1252.0,439.0,223.0,1561.0,436.0,2031.0,1412.0,1452.0,42969.0
2020-12-06,24741.0,580.0,410.0,2432.0,390.0,877.0,3898.0,471.0,402.0,1253.0,439.0,223.0,1561.0,436.0,2035.0,1413.0,1454.0,43015.0
2020-12-07,24750.0,580.0,410.0,2443.0,390.0,877.0,3898.0,471.0,402.0,1254.0,439.0,223.0,1562.0,436.0,2038.0,1413.0,1454.0,43040.0
2020-12-08,24881.0,583.0,412.0,2471.0,391.0,885.0,3917.0,472.0,404.0,1261.0,441.0,226.0,1566.0,437.0,2048.0,1427.0,1460.0,43282.0
2020-12-09,24968.0,586.0,414.0,2502.0,391.0,890.0,3926.0,473.0,405.0,1265.0,444.0,229.0,1571.0,441.0,2054.0,1434.0,1468.0,43461.0
2020-12-10,25070.0,589.0,420.0,2514.0,393.0,894.0,3948.0,475.0,410.0,1268.0,452.0,235.0,1575.0,442.0,2061.0,1438.0,1477.0,43661.0
2020-12-11,25151.0,591.0,421.0,2518.0,393.0,897.0,3961.0,475.0,415.0,1274.0,456.0,240.0,1577.0,442.0,2062.0,1445.0,1484.0,43802.0
2020-12-12,25237.0,594.0,423.0,2531.0,394.0,905.0,3970.0,480.0,418.0,1277.0,460.0,241.0,1582.0,442.0,2069.0,1458.0,1490.0,43971.0
2020-12-13,25270.0,595.0,423.0,2536.0,394.0,905.0,3973.0,480.0,420.0,1278.0,460.0,241.0,1582.0,443.0,2069.0,1459.0,1490.0,44018.0
2020-12-14,25292.0,597.0,423.0,2536.0,394.0,905.0,3976.0,480.0,420.0,1278.0,460.0,241.0,1583.0,443.0,2074.0,1459.0,1489.0,44050.0
2020-12-15,25429.0,604.0,424.0,2542.0,394.0,917.0,3992.0,482.0,423.0,1286.0,466.0,243.0,1585.0,445.0,2083.0,1476.0,1491.0,44282.0
2020-12-17,25673.0,607.0,425.0,2550.0,396.0,925.0,4022.0,482.0,427.0,1297.0,470.0,249.0,1590.0,447.0,2104.0,1506.0,1511.0,44681.0
2020-12-18,25765.0,614.0,425.0,2569.0,396.0,928.0,4043.0,484.0,430.0,1298.0,471.0,251.0,1593.0,450.0,2117.0,1524.0,1520.0,44878.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45029.0
2020-12-20,25842.0,619.0,427.0,2577.0,397.0,930.0,4058.0,487.0,433.0,1301.0,475.0,252.0,1596.0,450.0,2125.0,1534.0,1526.0,45029.0
2020-12-21,25882.0,620.0,428.0,2614.0,397.0,931.0,4061.0,487.0,433.0,1303.0,475.0,253.0,1597.0,452.0,2140.0,1535.0,1528.0,45136.0
2020-12-22,25994.0,624.0,430.0,2647.0,398.0,940.0,4084.0,491.0,445.0,1309.0,480.0,255.0,1602.0,454.0,2147.0,1556.0,1539.0,45395.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.0
2020-12-24,26174.0,634.0,438.0,2665.0,398.0,952.0,4120.0,492.0,448.0,1315.0,496.0,259.0,1614.0,460.0,2166.0,1577.0,1550.0,45758.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45795.0
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45808.0
2020-12-27,26208.0,634.0,440.0,2668.0,398.0,956.0,4135.0,492.0,454.0,1317.0,497.0,259.0,1614.0,460.0,2188.0,1587.0,1556.0,45863.0
2020-12-28,26223.0,634.0,440.0,2668.0,398.0,956.0,4140.0,492.0,459.0,1317.0,497.0,259.0,1615.0,460.0,2193.0,1587.0,1564.0,45902.0
2020-12-29,26356.0,647.0,442.0,2670.0,398.0,976.0,4180.0,497.0,466.0,1326.0,506.0,266.0,1627.0,461.0,2198.0,1609.0,1570.0,46195.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46477.0
2020-12-31,26623.0,667.0,450.0,2706.0,399.0,984.0,4222.0,502.0,476.0,1340.0,512.0,276.0,1637.0,466.0,2221.0,1650.0,1586.0,46717.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46775.0
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46808.0
2021-01-03,26684.0,670.0,451.0,2707.0,399.0,986.0,4235.0,502.0,478.0,1347.0,512.0,276.0,1641.0,466.0,2246.0,1652.0,1593.0,46845.0
2021-01-04,26708.0,671.0,451.0,2707.0,399.0,986.0,4238.0,504.0,478.0,1350.0,512.0,278.0,1641.0,470.0,2250.0,1652.0,1593.0,46888.0
2021-01-05,26877.0,674.0,453.0,2712.0,400.0,995.0,4283.0,508.0,487.0,1354.0,524.0,280.0,1653.0,476.0,2265.0,1666.0,1615.0,47222.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47511.0
2021-01-07,27132.0,696.0,457.0,2767.0,402.0,1020.0,4322.0,510.0,501.0,1370.0,532.0,285.0,1666.0,486.0,2278.0,1699.0,1645.0,47768.0
2021-01-08,27262.0,704.0,460.0,2797.0,402.0,1025.0,4349.0,512.0,507.0,1379.0,539.0,286.0,1669.0,487.0,2290.0,1705.0,1656.0,48029.0
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48298.0
2021-01-10,27429.0,709.0,461.0,2828.0,406.0,1035.0,4377.0,512.0,512.0,1385.0,545.0,286.0,1676.0,497.0,2308.0,1714.0,1671.0,48351.0
2021-01-11,27441.0,709.0,462.0,2828.0,406.0,1037.0,4383.0,512.0,513.0,1385.0,545.0,286.0,1676.0,497.0,2312.0,1715.0,1672.0,48379.0
2021-01-12,27560.0,720.0,466.0,2835.0,408.0,1049.0,4415.0,515.0,520.0,1392.0,552.0,291.0,1689.0,500.0,2333.0,1734.0,1683.0,48662.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48985.0
2021-01-14,27879.0,739.0,471.0,2869.0,411.0,1077.0,4464.0,519.0,541.0,1399.0,559.0,298.0,1703.0,513.0,2356.0,1767.0,1724.0,49289.0
2021-01-15,28047.0,748.0,475.0,2886.0,413.0,1084.0,4489.0,524.0,548.0,1404.0,565.0,298.0,1713.0,519.0,2366.0,1790.0,1731.0,49600.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49885.0
2021-01-17,28232.0,765.0,481.0,2899.0,415.0,1093.0,4515.0,527.0,560.0,1413.0,571.0,299.0,1718.0,522.0,2387.0,1802.0,1746.0,49945.0
2021-01-18,28247.0,766.0,481.0,2899.0,415.0,1094.0,4520.0,528.0,562.0,1414.0,572.0,299.0,1724.0,522.0,2396.0,1802.0,1746.0,49987.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50318.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50652.0
2021-01-21,28719.0,788.0,491.0,2944.0,420.0,1137.0,4599.0,542.0,588.0,1451.0,589.0,304.0,1750.0,527.0,2432.0,1849.0,1808.0,50938.0
2021-01-22,28843.0,795.0,494.0,2956.0,423.0,1143.0,4619.0,547.0,589.0,1460.0,593.0,304.0,1756.0,528.0,2452.0,1865.0,1825.0,51192.0
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51423.0
2021-01-24,29022.0,797.0,499.0,2973.0,424.0,1147.0,4639.0,556.0,601.0,1469.0,596.0,304.0,1763.0,531.0,2463.0,1875.0,1843.0,51502.0
2021-01-25,29043.0,797.0,501.0,2974.0,424.0,1149.0,4647.0,559.0,601.0,1473.0,596.0,307.0,1764.0,531.0,2470.0,1875.0,1845.0,51556.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51838.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52170.0
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52481.0
2021-01-29,29512.0,834.0,524.0,3020.0,437.0,1204.0,4745.0,584.0,644.0,1506.0,614.0,318.0,1824.0,555.0,2543.0,1941.0,1917.0,52722.0
2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52954.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53034.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53090.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53455.0
