gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
3092245.211449848,653333.3333333335, 2020-03-16,640.0,0.4,0.1,1.3362339492752629e-09,1e-12,5.0185799878271125,3.7232896251331694e-05,0.00834313782374547,0.011756273136479664,0.011899761492512784,0.004274531355309822,0.0014138785711842626,1e-12,0.0027190905096319104,1.2911353893011858e-10
