gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
5685296.797821045,736594.9819038202, 2020-03-20,780.8189832019084,0.3396499130659916,0.04017594147793963,2.237762285144841e-09,1e-12,5.005366589327374,3.4325634727156015e-05,0.008343925994556599,0.009205994188779976,0.008697221599322385,0.00036718271100451364,0.0008014635355594258,1e-12,0.004265167556559383,0.00015246254707409034
