gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
613766.8800143972,544662.9418216529, 2020-04-08,58.11293535308965,0.37771415940248604,0.009667437173911485,0.191452029037156,0.1876310802181423,7.975846886126017,0.03747584204198582,0.008333333333333333,0.123990293340586,0.3966214743560733,0.09963634813466894,0.09336190713859847,1e-12,0.00791380672355177,0.00020441433930384813
