gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
4450115.396711573,884392.4846047702, 2020-03-20,863.3637381393754,0.4927233482344318,0.10264334983415113,3.3058771041212885e-09,1e-12,5.000138934370121,1.8274072262508214e-05,0.008333341258157805,0.015561080815464569,0.0114080646039368,0.004066549278072504,0.004285311893859403,1e-12,0.005147895829953011,1.5553805289566196e-08
