gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
66769.58505878597,782063.498894704, 2020-03-12,858.6820437641911,0.4229631421140969,0.04416434329630463,1e-12,1e-12,5.0000410544990235,4.771565488366174e-05,0.008333598599444119,0.008333333333333333,0.008333333333333333,1e-12,0.0001374876086659708,1e-12,0.003089268572533381,1.5985189339972477e-12
