gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
309015286785.76385,881897.4645582044, 2020-03-29,191.2175315241232,0.4935718268232047,0.011407895675975142,1e-12,1e-12,5.000000000000039,4.542880929383213e-05,0.008333429517031967,0.3999998372375113,0.008333333333333333,1e-12,0.39999999626255656,1e-12,0.4,1e-12
