gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
127600.39617287368,958138.7750673615, 2020-03-27,804.8958631631294,0.5584755428475907,0.03149323088673284,1.917892423388614e-09,1e-12,5.0005497316727086,2.6105323429156665e-05,0.008356447158031048,0.008553875510940185,0.019165749609741198,0.01157992070207946,0.00030127782959410665,1e-12,0.0049316994452852855,1e-12
