gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
6879312.058820337,831661.313853181, 2020-03-18,919.962275355912,0.3979045568197437,0.006557299329392315,2.235571127163034e-07,1e-12,5.000000027786438,6.959370981788641e-06,0.008334712946105348,0.008344027722692729,0.008342845301948378,1.1234541846708318e-05,1.4034732694077146e-06,1e-12,1.5558066683341215e-06,1e-12
