gtot,s0,startdate,i0,wcases,wrec,beta0,beta01,startT,beta2,sigma,sigma2,sigma3,gamma,b,gamma2,d,mu
6957719.7907108525,734161.6621995464, 2020-03-28,690.1036058635957,0.3107451029469659,0.02451824840938261,9.482226819963948e-08,1e-12,5.000006381615078,1.266618425797032e-05,0.008333494437138003,0.008334070777084354,0.008333333333333333,1e-12,8.43754549899487e-07,1e-12,3.9092526911287774e-07,1e-12
