,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
3/29/20,17727328.4912057,290767.4422024998,137054.3782823713,73880.0,74781.11696295383,13030.0,12399.410392180516,10779.0,2336.6267389059135
3/30/20,17725844.67549755,272604.2459431163,148842.5777684972,75528.0,79844.91319832356,14620.0,14435.04870821372,11591.0,2707.427125818448
3/31/20,17724681.880040918,255356.8672213784,159888.67402428962,77635.0,84243.21505731244,15729.0,16595.05319060076,12428.0,3100.881287288683
4/1/20,17723609.170682345,239185.46940541497,170235.12955614604,80572.0,88027.45048568555,16847.0,18862.58555220114,13155.0,3513.922057791213
4/2/20,17722536.94838933,224103.61162842848,179927.56833666522,83049.0,91249.28084293098,18278.0,21222.172529325973,13915.0,3943.730916737018
4/3/20,17721432.29906503,210069.476989926,189010.828995051,85388.0,93958.01581854743,19758.0,23659.672290196246,14681.0,4387.7318696121065
4/4/20,17720284.52296008,197022.72571324828,197527.53527558857,88274.0,96199.76384809673,20996.0,26162.19909574522,15362.0,4843.577724609266
4/5/20,17719091.42479406,184898.9151761909,205517.66994650924,91246.0,98017.26787286198,21815.0,28718.036033065164,15887.0,5309.1341966441605
4/6/20,17717853.947996758,173634.9313685852,213018.53538080724,93187.0,99449.99938009512,22837.0,31316.547385203696,16523.0,5782.463945132531
4/7/20,17716574.108855553,163170.88376590566,220064.85614378264,94067.0,100534.34180071249,24392.0,33948.09487098477,17127.0,6261.811316709809
4/8/20,17715254.214372292,153450.63924891272,226688.9279272471,95262.0,101303.79763305731,26491.0,36603.95910806419,17669.0,6745.588039385919
4/9/20,17713896.56968854,144421.8500507842,232920.7763262178,96877.0,101789.19462130734,28470.0,39276.266543427344,18279.0,7232.35991261852
4/10/20,17712503.377391122,136035.79523415634,238788.31236946015,98273.0,102018.88248378584,30455.0,41957.92169036007,18849.0,7720.834463983467
4/11/20,17711076.70588381,128247.16666489397,244317.47991232295,100269.0,102018.9173192892,32534.0,44642.54438846974,19468.0,8209.849520815746
4/12/20,17709618.48534172,121013.8429248318,249532.39371655113,102253.0,101813.2333216627,34211.0,47324.41178539993,19899.0,8698.362641927411
4/13/20,17708130.511188295,114296.67091467885,254455.46840242745,103616.0,101423.80262540844,35435.0,49998.404530991196,20465.0,9185.441316640938
4/14/20,17706614.451751124,108059.25858263351,259107.53821820652,104291.0,100870.78324986206,37130.0,52659.95718080946,21067.0,9670.253930577166
4/15/20,17705071.85670265,102267.78079380601,263507.96845409356,105418.0,100172.65636117515,38092.0,55305.01232272214,21645.0,10152.061409612592
4/16/20,17703504.165116034,96890.79855555692,267674.75907361635,106607.0,99346.3536225716,40164.0,57929.97814352304,22170.0,10630.209490456506
4/17/20,17701912.71311685,91899.09092536215,271624.64097792667,106962.0,98407.37515619046,42727.0,60531.68925623151,22745.0,11104.121585174096
4/18/20,17700298.741103467,87265.49862646901,275373.1655042491,107771.0,97369.89890274934,44927.0,63107.370507358275,23227.0,11573.292188523443
4/19/20,17698663.40059348,82964.77596679894,278934.7891667443,108257.0,96246.88394527946,47055.0,65654.60287020383,23660.0,12037.280665272447
4/20/20,17697007.76022505,78973.46276999475,282322.94689711265,108237.0,95050.1592293089,48877.0,68171.29439024375,24114.0,12495.705957775275
4/21/20,17695332.811859626,75269.75129498517,285550.1282312882,107709.0,93790.51608276724,51600.0,70655.64979358016,24648.0,12948.241050020551
4/22/20,17693639.475892376,71833.37280464389,288627.9421820029,107699.0,92477.786367874,54543.0,73106.14506631083,25085.0,13394.608337153737
4/23/20,17691928.606315255,68645.48811615359,291567.17987080454,106848.0,91120.9178384451,57576.0,75521.50298134681,25549.0,13834.575167581432
4/24/20,17690200.99538622,65688.58737387156,294377.87186280783,106527.0,89728.04281358726,60498.0,77900.67092094095,25969.0,14267.949803249323
4/25/20,17688457.377987128,62946.39612075331,297069.3419091735,105847.0,88306.54234394082,63120.0,80242.80023784983,26384.0,14694.577660188932
4/26/20,17686698.435679402,60403.78797386858,299650.25690840505,106103.0,86863.10563571402,64928.0,82547.2272343813,26644.0,15114.337843769215
4/27/20,17684924.800463874,58046.70367698003,302128.6732189405,105813.0,85403.78489435643,66624.0,84813.45570577576,26977.0,15527.139968898357
4/28/20,17683137.05828131,55862.07573592954,304512.07977763057,105205.0,83934.04618176969,68941.0,87041.14083610044,27359.0,15932.921226591661
4/29/20,17681335.752235826,53837.75902092647,306807.43780434545,104657.0,82458.81599839196,71252.0,89230.07455019266,27682.0,16331.6437157651
4/30/20,17679521.38566361,51962.46469444863,309021.2186040189,101551.0,80982.52553395179,75945.0,91380.1716397661,27967.0,16723.291916045975
5/1/20,17677694.424898054,50225.70067879455,311159.43762706936,100943.0,79509.15022179043,78249.0,93491.45749327002,28236.0,17107.87045271417
5/2/20,17675855.301907174,48617.71486850219,313227.68695951253,100704.0,78042.24738464951,79914.0,95564.05645330781,28710.0,17485.401975955996
5/3/20,17674004.416701037,47129.44329421953,315231.1649802024,100179.0,76584.99035176328,81654.0,97598.18136856881,28884.0,17855.92525770388
5/4/20,17672142.13959169,45752.46145979838,317174.70420264284,99980.0,75140.20035086932,82879.0,99594.12388484768,29079.0,18219.49342310398
5/5/20,17670268.813296225,44478.93905474182,319062.7971856895,98467.0,73710.37602401958,85231.0,101552.24552904426,29315.0,18576.172326428656
5/6/20,17668384.754865747,43301.59841348716,320899.6203006205,91528.0,72297.72029742984,93245.0,103472.96967942662,29684.0,18926.039088425645
5/7/20,17666490.25751689,42213.67507055903,322689.056299139,89624.0,70904.16580868936,96276.0,105356.77400438882,29958.0,19269.180719005486
5/8/20,17664585.592293777,41208.88196584272,324434.7147930723,87961.0,69531.39775787854,99023.0,107204.18376344898,30201.0,19605.692896989858
5/9/20,17662671.00964378,40281.37550217636,326139.95167434297,84842.0,68180.87549264437,103031.0,109015.7655157789,30395.0,19935.67882409347
5/10/20,17660746.74086762,39425.72430880513,327807.8869868644,83324.0,66853.85220301533,105186.0,110792.12145377848,30560.0,20259.248192760577
5/11/20,17658812.999460157,38636.88035602311,329441.4214532912,82488.0,65551.39298652166,106587.0,112533.88427045206,30739.0,20576.516251235837
5/12/20,17656869.982372366,37910.15176606759,331043.2520313121,81266.0,64274.39175561566,109039.0,114241.71239875413,30911.0,20887.60293639099
5/13/20,17654917.871194676,37241.177315394525,332615.8865022811,78457.0,63023.5869937254,112541.0,115916.28561964922,31106.0,21192.632073714412
5/14/20,17652956.833210144,36625.90373874516,334161.6564568807,76440.0,61799.57554749909,115288.0,117558.30132213008,31368.0,21491.730696057646
5/15/20,17650987.022418514,36060.56366016172,335682.7299221018,72070.0,60602.82603934776,120205.0,119168.47086562171,31610.0,21785.02838103203
5/16/20,17649008.58046626,35541.655545812035,337181.1228315107,70187.0,59433.69088285368,122810.0,120747.51639830235,31763.0,22072.656671452492
5/17/20,17647021.637518633,35065.92490635315,338658.70978062326,68351.0,58292.41746229235,125176.0,122296.16793710127,31908.0,22354.748543446945
5/18/20,17645026.313069105,34630.34684608991,340117.2340117476,66553.0,57179.15840353083,127326.0,123815.16073533222,32007.0,22631.43792695973
5/19/20,17643022.716690503,34232.1098671102,341558.31668082473,65129.0,56093.98100274082,129401.0,125305.2329150812,32169.0,22902.859274481205
5/20/20,17641010.94873226,33868.60083356999,342983.4654605107,62752.0,55036.875878440565,132282.0,126767.12334297081,32330.0,23169.147174109414
5/21/20,17638991.10096855,33537.39099382378,344394.0825380353,60960.0,54007.76492188884,134560.0,128201.569723082,32486.0,23430.436002167917
5/22/20,17636963.257202204,33236.222953233766,345791.4720691575,59322.0,53006.50862294266,136720.0,129609.30688064561,32616.0,23686.859610573163
5/23/20,17634927.49382605,32962.99856471838,347176.8471070462,57752.0,52032.91279212322,138840.0,130991.06523053705,32735.0,23938.5510478645
5/24/20,17632883.88034175,32715.767734116067,348551.3360077605,56594.0,51086.734679529734,140479.0,132347.56943092137,32785.0,24185.642313960223
5/25/20,17630832.479844537,32492.71795969579,349915.98841569986,55300.0,50167.68862193953,141981.0,133679.53717658407,32877.0,24428.264140357816
5/26/20,17628773.34947185,32292.1646497859,351271.78080386383,52942.0,49275.45118394079,144658.0,134987.67814460513,32955.0,24666.545798084335
5/27/20,17626706.540823605,32112.542050398166,352619.6216651018,50966.0,48409.665913885074,147101.0,136272.69305110635,33072.0,24900.614925879127
5/28/20,17624632.100351375,31952.394843508842,353960.35631965246,47986.0,47569.94766918905,150604.0,137535.27283533892,33142.0,25130.597381572206
5/29/20,17622550.069712047,31810.37050969189,355294.77128536993,46175.0,46755.88644106279,152844.0,138776.0979960113,33229.0,25356.61712119381
5/30/20,17620460.486112803,31685.2118781467,356623.5985407105,43691.0,45967.05109760969,155633.0,139995.8379349987,33340.0,25578.796079428554
5/31/20,17618363.38261544,31575.75055306793,357947.51928633975,42075.0,45202.99254211179,157507.0,141195.15048353985,33415.0,25797.2540833104
6/1/20,17616258.788429916,31480.900571505073,359267.167574275,41367.0,44463.24675424638,158355.0,142374.68144937878,33475.0,26012.108769732866
6/2/20,17614146.729183875,31399.652579601705,360583.13364043727,39893.0,43747.3375044719,160092.0,143535.06425793472,33530.0,26223.475520086882
6/3/20,17612027.22716843,31331.068519981392,361895.9669447515,39297.0,43054.778745483476,160938.0,144676.91968666847,33601.0,26431.467411874713
6/4/20,17609900.30157696,31274.276470331977,363206.1791247174,38429.0,42385.076940223844,161895.0,145800.85560364308,33689.0,26636.195171087922
6/5/20,17607765.968715034,31228.4661038287,364514.24659320345,36976.0,41737.73298452367,163781.0,146907.46682857577,33774.0,26837.767146897662
6/6/20,17605624.242204826,31192.88426902258,365820.6130678693,35877.0,41112.24408653365,165078.0,147997.33499216242,33846.0,27036.28928603024
6/7/20,17603475.13317101,31166.830968608858,367125.69187236653,35262.0,40508.10540014904,165837.0,149071.02846376094,33899.0,27231.865119594593
6/8/20,17601318.65041221,31149.655649685257,368429.86805931444,34730.0,39924.81147419088,166584.0,150129.10232672546,33964.0,27424.595758589538
6/9/20,17599154.800565682,31140.75364066246,369733.500449349,32872.0,39361.85763450013,168646.0,151172.0983618517,34043.0,27614.5798908885
6/10/20,17596983.5882527,31139.563003520314,371036.9234325339,31710.0,38818.74110538172,169939.0,152200.5451052731,34114.0,27801.913791785744
6/11/20,17594805.016220853,31145.561453743478,372340.4487310297,30637.0,38294.962118599295,171338.0,153214.95789661363,34167.0,27986.691332767878
6/12/20,17592619.08547206,31158.263587661073,373644.3669858772,28997.0,37790.02483734227,173085.0,154215.83897649864,34223.0,28169.003999276043
6/13/20,17590425.795381892,31177.218297407187,374948.9492364227,27485.0,37303.438179718505,174865.0,155203.67760511552,34301.0,28348.94091230248
6/14/20,17588225.14381324,31202.006308976597,376254.4483293004,26274.0,36834.71658685094,176370.0,156178.9501869173,34345.0,28526.588851106015
6/15/20,17586017.127217025,31232.237998501998,377561.1001682262,25909.0,36383.38062464278,177010.0,157142.12043917467,34371.0,28702.0322839147
6/16/20,17583801.740731932,31267.551230921425,378869.12495096365,24569.0,35948.95759948937,178526.0,158093.6395441419,34405.0,28875.353395643746
6/17/20,17581578.97827276,31307.609443944686,380178.728265936,23925.0,35530.98202953152,179455.0,159033.94633828642,34448.0,29046.632122364623
6/18/20,17579348.832610436,31352.099911766752,381490.102085988,23101.0,35128.9960169918,180544.0,159963.4675236227,34514.0,29215.94618980063
6/19/20,17577111.29545402,31400.731966568193,382803.4257862818,21543.0,34742.5496774656,181907.0,160882.61784928333,34561.0,29383.371146401056
6/20/20,17574866.357519742,31453.235499990707,384118.8670020036,21212.0,34371.20139861398,182453.0,161791.80033956043,34610.0,29548.980404880003
6/21/20,17572614.008597944,31509.359508713005,385436.5824608242,20972.0,34014.51809305942,182893.0,162691.40651391118,34634.0,29712.845282291582
6/22/20,17570354.23761714,31568.870704904588,386756.71877822885,20637.0,33672.07543010639,183426.0,163581.81660435713,34657.0,29875.035039630216
6/23/20,17568087.032698527,31631.552329852093,388079.4131365958,19573.0,33343.45794948833,184585.0,164463.3998023602,34675.0,30035.61692680036
6/24/20,17565812.381211497,31697.202949106777,389404.79397483537,18655.0,33028.25921056628,186111.0,165336.5144850063,34644.0,30194.656223816975
6/25/20,17563530.26982376,31765.635362186207,390732.9816124779,18303.0,32726.081883938015,186725.0,166201.50845130472,34678.0,30352.216283848575
6/26/20,17561240.684545267,31836.675646782758,392064.0887967962,17638.0,32436.537771193744,187615.0,167058.71917344892,34708.0,30508.358578985648
6/27/20,17558943.610773437,31910.16217544987,393398.2212656633,16836.0,32159.247863968092,188584.0,167908.47402709775,34716.0,30663.142742187472
6/28/20,17556639.03333226,31985.944764047214,394735.4782350181,16681.0,31893.84233236489,188891.0,168751.09053648944,34738.0,30816.62661193085
6/29/20,17554326.936508585,32063.88388145093,396075.9528512706,16496.0,31639.960490601818,189196.0,169586.87661912313,34744.0,30968.866276779972
6/30/20,17552007.304088242,32143.84986312472,397419.7326414865,15563.0,31397.2507777692,190248.0,170416.13081835466,34767.0,31119.91611775493
