,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
5/27/20,2974362.418768044,970851.6549871413,35778.75821229793,219576.0,159429.9216434385,166647.0,352839.46448835987,25598.0,6959.858744561715
5/28/20,2901821.5687479097,1016033.7986922726,37533.17240681162,233880.0,168368.78365721507,177604.0,373774.937383177,26754.0,7371.007394344629
5/29/20,2827298.7243289636,1061942.9747464913,39330.1279880402,247812.0,177683.64397057734,189476.0,395741.8943962168,27878.0,7805.055296925976
5/30/20,2751140.2243457614,1108217.2322171582,41163.15761804142,268714.0,187373.6335215303,200892.0,418765.7970579821,28834.0,8262.945680984958
5/31/20,2674119.202378696,1154082.6275572372,43020.4206592893,278980.0,197431.25260568855,206555.0,442867.60518543515,29314.0,8745.612311012845
6/1/20,2597998.072675384,1197808.7427283537,44877.3245252614,285430.0,207834.42149978378,211080.0,468059.2919194055,29937.0,9253.954258395243
6/2/20,2526338.767578645,1235935.625399751,46681.9835029574,300546.0,218530.09092564185,223638.0,494333.683378071,31199.0,9788.780765350324
6/3/20,2464160.9449641895,1263663.6397249817,48340.61138808862,312851.0,229413.3391959339,238617.0,521645.82096253795,32548.0,10350.706343185911
6/4/20,2414269.3903188393,1278519.4084879227,49736.328360287596,325957.0,240331.52422691652,254963.0,549893.4108515023,34021.0,10940.016089418756
6/5/20,2374229.7707278077,1283264.2237224018,50795.41892771948,343805.0,251137.30938455023,266940.0,578920.5883107081,35026.0,11556.604774196701
6/6/20,2339413.808504229,1282737.4118819586,51526.712893585,359767.0,261738.4799784647,277149.0,608553.2621684243,35930.0,12200.061490328988
6/7/20,2306544.809946417,1280309.718490339,51993.28667808637,371351.0,272097.19929651107,283952.0,638636.6585850882,36455.0,12869.816427320597
6/8/20,2274048.944437984,1277582.1159031186,52269.704720602655,292021.0,282206.39780943305,378257.0,669052.0442319079,37134.0,13565.248229995394
6/9/20,2241307.048335748,1275172.0615498135,52419.77456310262,304360.0,292072.0732203546,396737.0,699716.2767611418,38406.0,14285.73680825217
6/10/20,2208116.6638656193,1273270.0542331054,52491.14805241652,318820.0,301704.6877909947,413916.0,730574.6210487905,39680.0,15030.683842200311
6/11/20,2174440.120415542,1271899.231346992,52516.96610240354,331944.0,311115.6361202658,429965.0,761592.8573417985,40919.0,15799.51886600789
6/12/20,2140301.6239478076,1271021.2079652646,52519.24134883874,341859.0,320315.91424410266,445123.0,792750.7669258594,41828.0,16591.699659324153
6/13/20,2105747.313333384,1270577.0610596414,52512.030457930894,348358.0,329315.6620787209,459436.0,824037.3088608724,42720.0,17406.710565854468
6/14/20,2070830.0826638408,1270502.8253173751,52503.906947061,355151.0,338124.0389518289,469141.0,855447.2293592364,43332.0,18244.06014893196
6/15/20,2035603.9183153228,1270735.2029328323,52499.7476666213,366603.0,346749.22321856546,477709.0,886978.7469715654,43959.0,19103.27871584065
6/16/20,2000121.8100709931,1271213.6012851582,52501.97803475784,387943.0,355198.45578910335,490005.0,918631.9989656524,45241.0,19983.915906312788
6/17/20,1964435.0167885057,1271880.781982515,52511.42254075447,387821.0,363478.0980091423,521046.0,950408.0148532329,46510.0,20885.538411673635
6/18/20,1928592.8332201715,1272682.9990940471,52527.88009196608,395814.0,371593.69265544106,534580.0,982308.0469855969,47748.0,21807.727844020425
6/19/20,1892642.5433790903,1273569.9500118925,52550.50804174151,432328.0,379550.024011051,551631.0,1014333.1452214168,48954.0,22750.078758974727
6/20/20,1856629.43704823,1274494.6655851402,52578.08168436537,440824.0,387351.1756107994,576779.0,1046483.8884866704,49976.0,23712.196825022336
6/21/20,1820596.8496009798,1275413.3802337984,52609.16337047115,444632.0,395000.5852976929,588118.0,1078760.229231714,50591.0,24693.697134922342
6/22/20,1784586.206946582,1276285.400598985,52642.216005497365,453463.0,402501.0974826774,601736.0,1111161.4063890784,51271.0,25694.20265206421
6/23/20,1748637.069792855,1277072.9784342456,52675.67625093621,465298.0,409855.01271600585,627963.0,1143685.9074447616,52645.0,26713.342784449134
6/24/20,1712787.1756661765,1277741.1891375638,52708.00304080398,474332.0,417064.1347062505,660469.0,1176331.4599075841,53830.0,27750.752078782953
6/25/20,1677072.4782444113,1278257.8162293702,52737.7072975658,493619.0,424129.8148875866,679524.0,1209095.0447964058,54971.0,28806.069030217135
