,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
5/7/20,3286979.710496128,667163.8380206204,916997.2339817572,990801.0,1114236.76244696,195036.0,248081.83479703526,78484.0,21503.30714168754
5/8/20,3218182.685828631,677722.6111047578,941281.3552257075,1011979.0,1147434.0838489356,198993.0,258417.72063497643,80231.0,22388.660035688605
5/9/20,3148854.4325694293,687913.8511399819,965824.6383347305,1021857.0,1181143.7228126044,212534.0,269025.21520085976,81781.0,23297.278431543808
5/10/20,3079063.2361762063,697702.6171973527,990604.2330136861,1036189.0,1215346.6720874438,216169.0,279907.075917152,82670.0,24229.39852496761
5/11/20,3008879.8206705553,707054.5353192297,1015595.7567398022,1038068.0,1250022.2111895194,232733.0,291065.797326484,83676.0,25185.233993873437
5/12/20,2938377.1299615065,715935.955800538,1040773.3486253497,1061657.0,1285147.941398355,230287.0,302503.59458194335,85289.0,26164.974584182568
5/13/20,2867630.0846310034,724314.1307871371,1066109.7256821224,1067735.0,1320699.8231598518,243430.0,314222.38706417184,87035.0,27168.78470649502
5/14/20,2796715.3198191053,732157.3870337246,1091576.2521425139,1090287.0,1356652.2270220465,246414.0,326223.78315031604,88812.0,28196.802131425982
5/15/20,2725710.900832459,739435.3119528445,1117143.0137380634,1109579.0,1392977.9896929108,250747.0,338509.0654037403,90482.0,29249.13672098398
5/16/20,2654696.022915479,746118.9351186721,1142778.9030031185,1114694.0,1429648.4817167164,268376.0,351079.17693164037,91756.0,30325.869259989315
5/17/20,2583750.695576584,752180.9120819797,1168451.7116020822,1128176.0,1466633.6826369863,272265.0,363934.70857337356,92504.0,31427.05035865002
5/18/20,2512955.411777866,757595.7057436701,1194128.2320809327,1138113.0,1503902.2661793644,283178.0,377075.8871773073,93669.0,32552.699448378404
5/19/20,2442390.8123081,762339.7586403285,1219774.3666075342,1151405.0,1541421.6933604942,289392.0,390502.5651906369,95195.0,33702.80389007406
5/20/20,2372137.3341279044,766391.6647769402,1245355.244586989,1168474.0,1579158.3149913126,294312.0,404214.2112318658,96715.0,34877.318166579964
5/21/20,2302274.8672102853,769732.3211456423,1270835.3455814528,1188826.0,1617077.4809172503,298418.0,418209.90239584644,97922.0,36076.163223546486
5/22/20,2232882.3939512675,772345.0802228447,1296178.6311419054,1159303.0,1655143.6586362326,350135.0,432488.31748872524,99166.0,37299.22588994925
5/23/20,2164037.6508569773,774215.872890011,1321348.6789255016,1168266.0,1693320.5560778163,361239.0,447047.73229379737,100297.0,38546.35847257102
5/24/20,2095816.77276422,775333.3319296188,1346308.8259575698,1182272.0,1731571.2540108133,366736.0,461886.01579750027,100908.0,39817.378432727266
5/25/20,2028293.970845804,775688.8803411924,1371022.3104916776,1187622.0,1769858.3392462113,379157.0,477000.62858661456,101456.0,41112.06824897339
5/26/20,1961541.196527866,775276.8170972962,1395452.4227469459,1200752.0,1808144.047329906,384902.0,492388.6223233598,102107.0,42430.17537214235
5/27/20,1895627.845801794,774094.3665395492,1419562.6510198042,1211218.0,1846390.4029355946,391508.0,508046.6413584752,103625.0,43771.412363518175
5/28/20,1830620.4577831477,772141.7196459917,1443316.834819574,1224505.0,1884559.368170577,399991.0,523970.92560991924,104803.0,45135.457141420105
5/29/20,1766582.4536334875,769422.0418989577,1466679.3117893622,1241242.0,1922612.9869122244,406446.0,540157.3154165052,105963.0,46521.953396956
5/30/20,1703573.8821188258,765941.466636963,1489615.0678741666,1254108.0,1960513.5336358913,416461.0,556601.2578270858,106926.0,47930.511132742286
5/31/20,1641651.2030974647,761709.0590645601,1512089.8804904458,1244298.0,1998223.6573478107,444758.0,573297.8146799289,107614.0,49360.70735496834
6/1/20,1580867.0884169952,756736.7624090131,1534070.4604548346,1247415.0,2035706.5257710973,458231.0,590241.6721436906,108388.0,50812.08689065865
